日期,景点名称,天气状况,温度,建议,预计客流量,最佳营业时间
2013-03-17,劳动公园,晴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,5394,09:00-18:00
2013-03-18,劳动公园,晴,6,,2314,09:00-18:00
2013-03-19,劳动公园,多云,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,8701,09:00-18:00
2013-03-20,劳动公园,阴,2,,2115,09:00-18:00
2013-03-21,劳动公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,5799,09:00-18:00
2013-03-22,劳动公园,小雨,30,,1935,09:00-18:00
2013-03-23,劳动公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,6255,09:00-18:00
2013-03-24,劳动公园,中雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4435,09:00-18:00
2013-03-25,劳动公园,多云,21,,7819,09:00-18:00
2013-03-26,劳动公园,中雨,10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7437,09:00-18:00
2013-03-27,劳动公园,小雨,4,,906,09:00-18:00
2013-03-28,劳动公园,大雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8927,09:00-18:00
2013-03-29,劳动公园,大雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8439,09:00-18:00
2013-03-30,劳动公园,多云,33,,9900,09:00-18:00
2013-03-31,劳动公园,多云,24,,8738,09:00-18:00
2013-04-01,劳动公园,小雨,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,3258,09:00-18:00
2013-04-02,劳动公园,小雨,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,7546,09:00-18:00
2013-04-03,劳动公园,阴,2,,3518,09:00-18:00
2013-04-04,劳动公园,阴,8,,2763,09:00-18:00
2013-04-05,劳动公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9736,09:00-18:00
2013-04-06,劳动公园,中雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5752,09:00-18:00
2013-04-07,劳动公园,阴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,7315,09:00-18:00
2013-04-08,劳动公园,中雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8524,09:00-18:00
2013-04-09,劳动公园,中雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5253,09:00-18:00
2013-04-10,劳动公园,多云,30,,1871,09:00-18:00
2013-04-11,劳动公园,中雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7343,09:00-18:00
2013-04-12,劳动公园,多云,21,,6910,09:00-18:00
2013-04-13,劳动公园,晴,3,,8904,09:00-18:00
2013-04-14,劳动公园,多云,31,,2339,09:00-18:00
2013-04-15,劳动公园,晴,5,,526,09:00-18:00
2013-04-16,劳动公园,阴,9,,2281,09:00-18:00
2013-04-17,劳动公园,小雨,32,,5264,09:00-18:00
2013-04-18,劳动公园,多云,29,,9169,09:00-18:00
2013-04-19,劳动公园,中雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4643,09:00-18:00
2013-04-20,劳动公园,大雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7301,09:00-18:00
2013-04-21,劳动公园,雪,14,,3238,09:00-18:00
2013-04-22,劳动公园,雪,32,,1948,09:00-18:00
2013-04-23,劳动公园,大雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5635,09:00-18:00
2013-04-24,劳动公园,大雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6223,09:00-18:00
2013-04-25,劳动公园,多云,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,7073,09:00-18:00
2013-04-26,劳动公园,雪,18,,8117,09:00-18:00
2013-04-27,劳动公园,多云,23,,2890,09:00-18:00
2013-04-28,劳动公园,晴,34,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3992,09:00-18:00
2013-04-29,劳动公园,小雨,13,,9112,09:00-18:00
2013-04-30,劳动公园,阴,0,,5904,09:00-18:00
2013-05-01,劳动公园,雪,8,,7188,09:00-18:00
2013-05-02,劳动公园,大雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5054,09:00-18:00
2013-05-03,劳动公园,晴,21,,7742,09:00-18:00
2013-05-04,劳动公园,多云,35,,6451,09:00-18:00
2013-05-05,劳动公园,雪,20,,726,09:00-18:00
2013-05-06,劳动公园,中雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5479,09:00-18:00
2013-05-07,劳动公园,多云,31,,6373,09:00-18:00
2013-05-08,劳动公园,多云,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,7943,09:00-18:00
2013-05-09,劳动公园,雪,11,,9260,09:00-18:00
2013-05-10,劳动公园,大雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1335,09:00-18:00
2013-05-11,劳动公园,大雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2471,09:00-18:00
2013-05-12,劳动公园,多云,23,,4438,09:00-18:00
2013-05-13,劳动公园,晴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,8092,09:00-18:00
2013-05-14,劳动公园,中雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4366,09:00-18:00
2013-05-15,劳动公园,小雨,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,4406,09:00-18:00
2013-05-16,劳动公园,大雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4091,09:00-18:00
2013-05-17,劳动公园,中雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2207,09:00-18:00
2013-05-18,劳动公园,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2231,09:00-18:00
2013-05-19,劳动公园,多云,32,,9695,09:00-18:00
2013-05-20,劳动公园,中雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5498,09:00-18:00
2013-05-21,劳动公园,大雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8582,09:00-18:00
2013-05-22,劳动公园,大雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1496,09:00-18:00
2013-05-23,劳动公园,雪,20,,2927,09:00-18:00
2013-05-24,劳动公园,晴,35,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,7103,09:00-18:00
2013-05-25,劳动公园,中雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2300,09:00-18:00
2013-05-26,劳动公园,小雨,9,,9420,09:00-18:00
2013-05-27,劳动公园,小雨,7,,8530,09:00-18:00
2013-05-28,劳动公园,小雨,0,,4963,09:00-18:00
2013-05-29,劳动公园,大雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4707,09:00-18:00
2013-05-30,劳动公园,雪,15,,6396,09:00-18:00
2013-05-31,劳动公园,雪,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,5892,09:00-18:00
2013-06-01,劳动公园,雪,10,,4217,09:00-18:00
2013-06-02,劳动公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,7480,09:00-18:00
2013-06-03,劳动公园,多云,23,,1299,09:00-18:00
2013-06-04,劳动公园,阴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,1214,09:00-18:00
2013-06-05,劳动公园,雪,2,,1433,09:00-18:00
2013-06-06,劳动公园,阴,11,,2028,09:00-18:00
2013-06-07,劳动公园,晴,31,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,547,09:00-18:00
2013-06-08,劳动公园,大雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8483,09:00-18:00
2013-06-09,劳动公园,多云,4,,985,09:00-18:00
2013-06-10,劳动公园,晴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,5612,09:00-18:00
2013-06-11,劳动公园,多云,27,,9563,09:00-18:00
2013-06-12,劳动公园,阴,34,,2817,09:00-18:00
2013-06-13,劳动公园,晴,17,,9686,09:00-18:00
2013-06-14,劳动公园,小雨,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,1477,09:00-18:00
2013-06-15,劳动公园,中雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7814,09:00-18:00
2013-06-16,劳动公园,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3057,09:00-18:00
2013-06-17,劳动公园,阴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,8102,09:00-18:00
2013-06-18,劳动公园,雪,35,,5271,09:00-18:00
2013-06-19,劳动公园,雪,1,,7827,09:00-18:00
2013-06-20,劳动公园,晴,10,,9147,09:00-18:00
2013-06-21,劳动公园,多云,15,,3674,09:00-18:00
2013-06-22,劳动公园,晴,5,,8777,09:00-18:00
2013-06-23,劳动公园,阴,14,,7106,09:00-18:00
2013-06-24,劳动公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1998,09:00-18:00
2013-06-25,劳动公园,雪,3,,7804,09:00-18:00
2013-06-26,劳动公园,雪,28,,3895,09:00-18:00
2013-06-27,劳动公园,多云,12,,4510,09:00-18:00
2013-06-28,劳动公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,3481,09:00-18:00
2013-06-29,劳动公园,小雨,35,,5384,09:00-18:00
2013-06-30,劳动公园,阴,14,,9784,09:00-18:00
2013-07-01,劳动公园,中雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4185,09:00-18:00
2013-07-02,劳动公园,中雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5275,09:00-18:00
2013-07-03,劳动公园,小雨,22,,5160,09:00-18:00
2013-07-04,劳动公园,中雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5694,09:00-18:00
2013-07-05,劳动公园,晴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,9646,09:00-18:00
2013-07-06,劳动公园,大雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4801,09:00-18:00
2013-07-07,劳动公园,小雨,29,,8781,09:00-18:00
2013-07-08,劳动公园,小雨,14,,2680,09:00-18:00
2013-07-09,劳动公园,晴,32,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,4792,09:00-18:00
2013-07-10,劳动公园,雪,13,,3365,09:00-18:00
2013-07-11,劳动公园,多云,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,9603,09:00-18:00
2013-07-12,劳动公园,多云,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,9688,09:00-18:00
2013-07-13,劳动公园,小雨,15,,6968,09:00-18:00
2013-07-14,劳动公园,阴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,5830,09:00-18:00
2013-07-15,劳动公园,阴,9,,5218,09:00-18:00
2013-07-16,劳动公园,中雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4993,09:00-18:00
2013-07-17,劳动公园,雪,35,,2765,09:00-18:00
2013-07-18,劳动公园,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2260,09:00-18:00
2013-07-19,劳动公园,雪,26,,4056,09:00-18:00
2013-07-20,劳动公园,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8812,09:00-18:00
2013-07-21,劳动公园,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1939,09:00-18:00
2013-07-22,劳动公园,小雨,35,,3610,09:00-18:00
2013-07-23,劳动公园,多云,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,8003,09:00-18:00
2013-07-24,劳动公园,大雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1132,09:00-18:00
2013-07-25,劳动公园,阴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,4214,09:00-18:00
2013-07-26,劳动公园,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4730,09:00-18:00
2013-07-27,劳动公园,多云,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,9203,09:00-18:00
2013-07-28,劳动公园,中雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9531,09:00-18:00
2013-07-29,劳动公园,雪,22,,9704,09:00-18:00
2013-07-30,劳动公园,雪,6,,1228,09:00-18:00
2013-07-31,劳动公园,中雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5768,09:00-18:00
2013-08-01,劳动公园,阴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,1591,09:00-18:00
2013-08-02,劳动公园,晴,19,,8506,09:00-18:00
2013-08-03,劳动公园,多云,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,8213,09:00-18:00
2013-08-04,劳动公园,阴,21,,3564,09:00-18:00
2013-08-05,劳动公园,中雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8711,09:00-18:00
2013-08-06,劳动公园,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2785,09:00-18:00
2013-08-07,劳动公园,雪,15,,5347,09:00-18:00
2013-08-08,劳动公园,小雨,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,3325,09:00-18:00
2013-08-09,劳动公园,晴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,3971,09:00-18:00
2013-08-10,劳动公园,小雨,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,5022,09:00-18:00
2013-08-11,劳动公园,小雨,29,,2027,09:00-18:00
2013-08-12,劳动公园,大雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8211,09:00-18:00
2013-08-13,劳动公园,晴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,1886,09:00-18:00
2013-08-14,劳动公园,中雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9364,09:00-18:00
2013-08-15,劳动公园,大雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6629,09:00-18:00
2013-08-16,劳动公园,大雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3625,09:00-18:00
2013-08-17,劳动公园,小雨,7,,3773,09:00-18:00
2013-08-18,劳动公园,晴,8,,5280,09:00-18:00
2013-08-19,劳动公园,小雨,26,,1085,09:00-18:00
2013-08-20,劳动公园,中雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3271,09:00-18:00
2013-08-21,劳动公园,小雨,30,,6568,09:00-18:00
2013-08-22,劳动公园,阴,22,,9547,09:00-18:00
2013-08-23,劳动公园,小雨,28,,8100,09:00-18:00
2013-08-24,劳动公园,阴,34,,2506,09:00-18:00
2013-08-25,劳动公园,多云,33,,2840,09:00-18:00
2013-08-26,劳动公园,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,9088,09:00-18:00
2013-08-27,劳动公园,雪,22,,9614,09:00-18:00
2013-08-28,劳动公园,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,6268,09:00-18:00
2013-08-29,劳动公园,大雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6199,09:00-18:00
2013-08-30,劳动公园,大雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5140,09:00-18:00
2013-08-31,劳动公园,晴,34,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,5876,09:00-18:00
2013-09-01,劳动公园,多云,14,,4017,09:00-18:00
2013-09-02,劳动公园,阴,17,,5318,09:00-18:00
2013-09-03,劳动公园,阴,2,,7999,09:00-18:00
2013-09-04,劳动公园,大雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1667,09:00-18:00
2013-09-05,劳动公园,晴,33,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,2763,09:00-18:00
2013-09-06,劳动公园,雪,33,,1495,09:00-18:00
2013-09-07,劳动公园,雪,0,,8435,09:00-18:00
2013-09-08,劳动公园,阴,28,,9597,09:00-18:00
2013-09-09,劳动公园,中雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3656,09:00-18:00
2013-09-10,劳动公园,中雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4314,09:00-18:00
2013-09-11,劳动公园,多云,22,,9983,09:00-18:00
2013-09-12,劳动公园,小雨,31,,4433,09:00-18:00
2013-09-13,劳动公园,晴,5,,1820,09:00-18:00
2013-09-14,劳动公园,晴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,1544,09:00-18:00
2013-09-15,劳动公园,阴,33,,7964,09:00-18:00
2013-09-16,劳动公园,阴,18,,8312,09:00-18:00
2013-09-17,劳动公园,阴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,1053,09:00-18:00
2013-09-18,劳动公园,多云,32,,8201,09:00-18:00
2013-09-19,劳动公园,大雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1861,09:00-18:00
2013-09-20,劳动公园,中雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6562,09:00-18:00
2013-09-21,劳动公园,多云,21,,7295,09:00-18:00
2013-09-22,劳动公园,多云,19,,7917,09:00-18:00
2013-09-23,劳动公园,大雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6396,09:00-18:00
2013-09-24,劳动公园,大雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8945,09:00-18:00
2013-09-25,劳动公园,雪,20,,3057,09:00-18:00
2013-09-26,劳动公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4604,09:00-18:00
2013-09-27,劳动公园,阴,29,,5406,09:00-18:00
2013-09-28,劳动公园,晴,35,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,6945,09:00-18:00
2013-09-29,劳动公园,雪,22,,6485,09:00-18:00
2013-09-30,劳动公园,大雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8075,09:00-18:00
2013-10-01,劳动公园,小雨,32,,1850,09:00-18:00
2013-10-02,劳动公园,阴,25,,8951,09:00-18:00
2013-10-03,劳动公园,阴,18,,995,09:00-18:00
2013-10-04,劳动公园,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9527,09:00-18:00
2013-10-05,劳动公园,多云,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,8437,09:00-18:00
2013-10-06,劳动公园,中雨,27,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9533,09:00-18:00
2013-10-07,劳动公园,多云,23,,8577,09:00-18:00
2013-10-08,劳动公园,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3521,09:00-18:00
2013-10-09,劳动公园,晴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,2327,09:00-18:00
2013-10-10,劳动公园,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3208,09:00-18:00
2013-10-11,劳动公园,晴,7,,9026,09:00-18:00
2013-10-12,劳动公园,多云,13,,1614,09:00-18:00
2013-10-13,劳动公园,多云,20,,533,09:00-18:00
2013-10-14,劳动公园,小雨,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,2184,09:00-18:00
2013-10-15,劳动公园,多云,22,,9330,09:00-18:00
2013-10-16,劳动公园,雪,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,4890,09:00-18:00
2013-10-17,劳动公园,多云,35,,5669,09:00-18:00
2013-10-18,劳动公园,雪,25,,6849,09:00-18:00
2013-10-19,劳动公园,小雨,12,,4615,09:00-18:00
2013-10-20,劳动公园,多云,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,8938,09:00-18:00
2013-10-21,劳动公园,晴,7,,3088,09:00-18:00
2013-10-22,劳动公园,阴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,3475,09:00-18:00
2013-10-23,劳动公园,中雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9334,09:00-18:00
2013-10-24,劳动公园,小雨,33,,6387,09:00-18:00
2013-10-25,劳动公园,晴,31,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,1692,09:00-18:00
2013-10-26,劳动公园,阴,25,,3528,09:00-18:00
2013-10-27,劳动公园,雪,4,,5835,09:00-18:00
2013-10-28,劳动公园,晴,28,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3397,09:00-18:00
2013-10-29,劳动公园,大雨,-3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4881,09:00-18:00
2013-10-30,劳动公园,多云,5,,1052,09:00-18:00
2013-10-31,劳动公园,阴,25,,1750,09:00-18:00
2013-11-01,劳动公园,小雨,15,,1798,09:00-18:00
2013-11-02,劳动公园,雪,25,,8277,09:00-18:00
2013-11-03,劳动公园,雪,14,,5988,09:00-18:00
2013-11-04,劳动公园,阴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,7591,09:00-18:00
2013-11-05,劳动公园,雪,20,,8747,09:00-18:00
2013-11-06,劳动公园,雪,31,,854,09:00-18:00
