日期,景点名称,天气状况,温度,建议,预计客流量,最佳营业时间
2013-03-05,玉佛山风景区-二一九公园,雪,24,,835,09:00-18:00
2013-03-06,玉佛山风景区-二一九公园,小雨,7,,6311,09:00-18:00
2013-03-07,玉佛山风景区-二一九公园,雪,33,,4927,09:00-18:00
2013-03-08,玉佛山风景区-二一九公园,中雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7105,09:00-18:00
2013-03-09,玉佛山风景区-二一九公园,小雨,5,,7975,09:00-18:00
2013-03-10,玉佛山风景区-二一九公园,雪,6,,9412,09:00-18:00
2013-03-11,玉佛山风景区-二一九公园,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8693,09:00-18:00
2013-03-12,玉佛山风景区-二一九公园,阴,10,,7186,09:00-18:00
2013-03-13,玉佛山风景区-二一九公园,晴,3,,7754,09:00-18:00
2013-03-14,玉佛山风景区-二一九公园,晴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,760,09:00-18:00
2013-03-15,玉佛山风景区-二一九公园,多云,28,,9517,09:00-18:00
2013-03-16,玉佛山风景区-二一九公园,大雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6071,09:00-18:00
2013-03-17,玉佛山风景区-二一九公园,小雨,28,,2529,09:00-18:00
2013-03-18,玉佛山风景区-二一九公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,3146,09:00-18:00
2013-03-19,玉佛山风景区-二一九公园,中雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5474,09:00-18:00
2013-03-20,玉佛山风景区-二一九公园,晴,9,,9096,09:00-18:00
2013-03-21,玉佛山风景区-二一九公园,小雨,18,,4553,09:00-18:00
2013-03-22,玉佛山风景区-二一九公园,中雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7021,09:00-18:00
2013-03-23,玉佛山风景区-二一九公园,雪,21,,8098,09:00-18:00
2013-03-24,玉佛山风景区-二一九公园,多云,11,,4124,09:00-18:00
2013-03-25,玉佛山风景区-二一九公园,多云,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,9324,09:00-18:00
2013-03-26,玉佛山风景区-二一九公园,雪,28,,7467,09:00-18:00
2013-03-27,玉佛山风景区-二一九公园,多云,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,2338,09:00-18:00
2013-03-28,玉佛山风景区-二一九公园,中雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3517,09:00-18:00
2013-03-29,玉佛山风景区-二一九公园,多云,10,,9646,09:00-18:00
2013-03-30,玉佛山风景区-二一九公园,阴,13,,9428,09:00-18:00
2013-03-31,玉佛山风景区-二一九公园,小雨,19,,2155,09:00-18:00
2013-04-01,玉佛山风景区-二一九公园,中雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6452,09:00-18:00
2013-04-02,玉佛山风景区-二一九公园,雪,28,,1610,09:00-18:00
2013-04-03,玉佛山风景区-二一九公园,晴,6,,6770,09:00-18:00
2013-04-04,玉佛山风景区-二一九公园,雪,33,,6206,09:00-18:00
2013-04-05,玉佛山风景区-二一九公园,阴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,1754,09:00-18:00
2013-04-06,玉佛山风景区-二一九公园,中雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7115,09:00-18:00
2013-04-07,玉佛山风景区-二一九公园,小雨,34,,628,09:00-18:00
2013-04-08,玉佛山风景区-二一九公园,大雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5808,09:00-18:00
2013-04-09,玉佛山风景区-二一九公园,雪,23,,4743,09:00-18:00
2013-04-10,玉佛山风景区-二一九公园,小雨,32,,9326,09:00-18:00
2013-04-11,玉佛山风景区-二一九公园,阴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,8212,09:00-18:00
2013-04-12,玉佛山风景区-二一九公园,晴,30,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,8038,09:00-18:00
2013-04-13,玉佛山风景区-二一九公园,晴,35,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,2132,09:00-18:00
2013-04-14,玉佛山风景区-二一九公园,中雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1428,09:00-18:00
2013-04-15,玉佛山风景区-二一九公园,大雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1503,09:00-18:00
2013-04-16,玉佛山风景区-二一九公园,小雨,18,,9840,09:00-18:00
2013-04-17,玉佛山风景区-二一九公园,晴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,8598,09:00-18:00
2013-04-18,玉佛山风景区-二一九公园,中雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1251,09:00-18:00
2013-04-19,玉佛山风景区-二一九公园,雪,32,,3652,09:00-18:00
2013-04-20,玉佛山风景区-二一九公园,雪,22,,7034,09:00-18:00
2013-04-21,玉佛山风景区-二一九公园,晴,8,,6713,09:00-18:00
2013-04-22,玉佛山风景区-二一九公园,多云,11,,7910,09:00-18:00
2013-04-23,玉佛山风景区-二一九公园,雪,18,,8182,09:00-18:00
2013-04-24,玉佛山风景区-二一九公园,多云,12,,3829,09:00-18:00
2013-04-25,玉佛山风景区-二一九公园,雪,28,,4862,09:00-18:00
2013-04-26,玉佛山风景区-二一九公园,阴,35,,3213,09:00-18:00
2013-04-27,玉佛山风景区-二一九公园,雪,33,,2345,09:00-18:00
2013-04-28,玉佛山风景区-二一九公园,雪,31,,4673,09:00-18:00
2013-04-29,玉佛山风景区-二一九公园,大雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7730,09:00-18:00
2013-04-30,玉佛山风景区-二一九公园,大雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1367,09:00-18:00
2013-05-01,玉佛山风景区-二一九公园,小雨,29,,972,09:00-18:00
2013-05-02,玉佛山风景区-二一九公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,594,09:00-18:00
2013-05-03,玉佛山风景区-二一九公园,小雨,2,,3057,09:00-18:00
2013-05-04,玉佛山风景区-二一九公园,阴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,4029,09:00-18:00
2013-05-05,玉佛山风景区-二一九公园,多云,23,,8705,09:00-18:00
2013-05-06,玉佛山风景区-二一九公园,多云,23,,618,09:00-18:00
2013-05-07,玉佛山风景区-二一九公园,多云,21,,5562,09:00-18:00
2013-05-08,玉佛山风景区-二一九公园,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,1773,09:00-18:00
2013-05-09,玉佛山风景区-二一九公园,雪,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,1779,09:00-18:00
2013-05-10,玉佛山风景区-二一九公园,小雨,25,,6209,09:00-18:00
2013-05-11,玉佛山风景区-二一九公园,中雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8125,09:00-18:00
2013-05-12,玉佛山风景区-二一九公园,阴,2,,5205,09:00-18:00
2013-05-13,玉佛山风景区-二一九公园,晴,34,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,8558,09:00-18:00
2013-05-14,玉佛山风景区-二一九公园,中雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9500,09:00-18:00
2013-05-15,玉佛山风景区-二一九公园,阴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,4057,09:00-18:00
2013-05-16,玉佛山风景区-二一九公园,中雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4299,09:00-18:00
2013-05-17,玉佛山风景区-二一九公园,阴,33,,1017,09:00-18:00
2013-05-18,玉佛山风景区-二一九公园,雪,16,,695,09:00-18:00
2013-05-19,玉佛山风景区-二一九公园,小雨,3,,8864,09:00-18:00
2013-05-20,玉佛山风景区-二一九公园,多云,18,,7741,09:00-18:00
2013-05-21,玉佛山风景区-二一九公园,大雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2477,09:00-18:00
2013-05-22,玉佛山风景区-二一九公园,雪,2,,3788,09:00-18:00
2013-05-23,玉佛山风景区-二一九公园,多云,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,3906,09:00-18:00
2013-05-24,玉佛山风景区-二一九公园,晴,16,,4745,09:00-18:00
2013-05-25,玉佛山风景区-二一九公园,晴,30,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3176,09:00-18:00
2013-05-26,玉佛山风景区-二一九公园,阴,9,,7693,09:00-18:00
2013-05-27,玉佛山风景区-二一九公园,阴,19,,4918,09:00-18:00
2013-05-28,玉佛山风景区-二一九公园,小雨,2,,8914,09:00-18:00
2013-05-29,玉佛山风景区-二一九公园,阴,8,,9583,09:00-18:00
2013-05-30,玉佛山风景区-二一九公园,小雨,7,,7683,09:00-18:00
2013-05-31,玉佛山风景区-二一九公园,中雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,718,09:00-18:00
2013-06-01,玉佛山风景区-二一九公园,阴,22,,1923,09:00-18:00
2013-06-02,玉佛山风景区-二一九公园,大雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6806,09:00-18:00
2013-06-03,玉佛山风景区-二一九公园,雪,33,,951,09:00-18:00
2013-06-04,玉佛山风景区-二一九公园,中雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,712,09:00-18:00
2013-06-05,玉佛山风景区-二一九公园,雪,14,,1304,09:00-18:00
2013-06-06,玉佛山风景区-二一九公园,雪,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,3844,09:00-18:00
2013-06-07,玉佛山风景区-二一九公园,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3897,09:00-18:00
2013-06-08,玉佛山风景区-二一九公园,阴,32,,8208,09:00-18:00
2013-06-09,玉佛山风景区-二一九公园,中雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4550,09:00-18:00
2013-06-10,玉佛山风景区-二一九公园,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,3766,09:00-18:00
2013-06-11,玉佛山风景区-二一九公园,晴,19,,8956,09:00-18:00
2013-06-12,玉佛山风景区-二一九公园,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,1524,09:00-18:00
2013-06-13,玉佛山风景区-二一九公园,雪,10,,7445,09:00-18:00
2013-06-14,玉佛山风景区-二一九公园,大雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4090,09:00-18:00
2013-06-15,玉佛山风景区-二一九公园,晴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,8014,09:00-18:00
2013-06-16,玉佛山风景区-二一九公园,中雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8609,09:00-18:00
2013-06-17,玉佛山风景区-二一九公园,多云,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,7861,09:00-18:00
2013-06-18,玉佛山风景区-二一九公园,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,3426,09:00-18:00
2013-06-19,玉佛山风景区-二一九公园,小雨,1,,6295,09:00-18:00
2013-06-20,玉佛山风景区-二一九公园,晴,14,,4246,09:00-18:00
2013-06-21,玉佛山风景区-二一九公园,雪,19,,1522,09:00-18:00
2013-06-22,玉佛山风景区-二一九公园,多云,29,,1834,09:00-18:00
2013-06-23,玉佛山风景区-二一九公园,小雨,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,6051,09:00-18:00
2013-06-24,玉佛山风景区-二一九公园,多云,7,,6107,09:00-18:00
2013-06-25,玉佛山风景区-二一九公园,小雨,26,,745,09:00-18:00
2013-06-26,玉佛山风景区-二一九公园,大雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7609,09:00-18:00
2013-06-27,玉佛山风景区-二一九公园,阴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,6878,09:00-18:00
2013-06-28,玉佛山风景区-二一九公园,阴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,1041,09:00-18:00
2013-06-29,玉佛山风景区-二一九公园,阴,6,,5381,09:00-18:00
2013-06-30,玉佛山风景区-二一九公园,雪,20,,5584,09:00-18:00
2013-07-01,玉佛山风景区-二一九公园,多云,27,,1382,09:00-18:00
2013-07-02,玉佛山风景区-二一九公园,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7130,09:00-18:00
2013-07-03,玉佛山风景区-二一九公园,大雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5254,09:00-18:00
2013-07-04,玉佛山风景区-二一九公园,雪,12,,7826,09:00-18:00
2013-07-05,玉佛山风景区-二一九公园,多云,20,,2714,09:00-18:00
2013-07-06,玉佛山风景区-二一九公园,晴,8,,2296,09:00-18:00
2013-07-07,玉佛山风景区-二一九公园,多云,15,,8069,09:00-18:00
2013-07-08,玉佛山风景区-二一九公园,多云,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,2970,09:00-18:00
2013-07-09,玉佛山风景区-二一九公园,晴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,6830,09:00-18:00
2013-07-10,玉佛山风景区-二一九公园,晴,16,,1035,09:00-18:00
2013-07-11,玉佛山风景区-二一九公园,大雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5852,09:00-18:00
2013-07-12,玉佛山风景区-二一九公园,小雨,31,,5598,09:00-18:00
2013-07-13,玉佛山风景区-二一九公园,小雨,1,,4276,09:00-18:00
2013-07-14,玉佛山风景区-二一九公园,雪,31,,2231,09:00-18:00
2013-07-15,玉佛山风景区-二一九公园,小雨,3,,4422,09:00-18:00
2013-07-16,玉佛山风景区-二一九公园,晴,18,,1375,09:00-18:00
2013-07-17,玉佛山风景区-二一九公园,小雨,23,,7333,09:00-18:00
2013-07-18,玉佛山风景区-二一九公园,雪,19,,8398,09:00-18:00
2013-07-19,玉佛山风景区-二一九公园,雪,24,,6575,09:00-18:00
2013-07-20,玉佛山风景区-二一九公园,雪,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,3690,09:00-18:00
2013-07-21,玉佛山风景区-二一九公园,多云,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,729,09:00-18:00
2013-07-22,玉佛山风景区-二一九公园,雪,14,,3951,09:00-18:00
2013-07-23,玉佛山风景区-二一九公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,1062,09:00-18:00
2013-07-24,玉佛山风景区-二一九公园,多云,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,3802,09:00-18:00
2013-07-25,玉佛山风景区-二一九公园,晴,16,,7853,09:00-18:00
2013-07-26,玉佛山风景区-二一九公园,晴,23,,8793,09:00-18:00
2013-07-27,玉佛山风景区-二一九公园,多云,0,,5037,09:00-18:00
2013-07-28,玉佛山风景区-二一九公园,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,4593,09:00-18:00
2013-07-29,玉佛山风景区-二一九公园,阴,3,,5887,09:00-18:00
2013-07-30,玉佛山风景区-二一九公园,中雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1391,09:00-18:00
2013-07-31,玉佛山风景区-二一九公园,晴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,2778,09:00-18:00
2013-08-01,玉佛山风景区-二一九公园,雪,11,,6367,09:00-18:00
2013-08-02,玉佛山风景区-二一九公园,晴,8,,2389,09:00-18:00
2013-08-03,玉佛山风景区-二一九公园,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,521,09:00-18:00
2013-08-04,玉佛山风景区-二一九公园,中雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5094,09:00-18:00
2013-08-05,玉佛山风景区-二一九公园,阴,0,,2041,09:00-18:00
2013-08-06,玉佛山风景区-二一九公园,多云,32,,5068,09:00-18:00
2013-08-07,玉佛山风景区-二一九公园,大雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,898,09:00-18:00
2013-08-08,玉佛山风景区-二一九公园,晴,11,,1573,09:00-18:00
2013-08-09,玉佛山风景区-二一九公园,雪,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,5629,09:00-18:00
2013-08-10,玉佛山风景区-二一九公园,多云,20,,8722,09:00-18:00
2013-08-11,玉佛山风景区-二一九公园,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1583,09:00-18:00
2013-08-12,玉佛山风景区-二一九公园,晴,28,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3466,09:00-18:00
2013-08-13,玉佛山风景区-二一九公园,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,6608,09:00-18:00
2013-08-14,玉佛山风景区-二一九公园,晴,20,,1487,09:00-18:00
2013-08-15,玉佛山风景区-二一九公园,雪,6,,6558,09:00-18:00
2013-08-16,玉佛山风景区-二一九公园,多云,1,,2958,09:00-18:00
2013-08-17,玉佛山风景区-二一九公园,中雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6695,09:00-18:00
2013-08-18,玉佛山风景区-二一九公园,大雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5133,09:00-18:00
2013-08-19,玉佛山风景区-二一九公园,阴,7,,6823,09:00-18:00
2013-08-20,玉佛山风景区-二一九公园,晴,33,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3132,09:00-18:00
2013-08-21,玉佛山风景区-二一九公园,小雨,6,,7117,09:00-18:00
2013-08-22,玉佛山风景区-二一九公园,小雨,16,,8241,09:00-18:00
2013-08-23,玉佛山风景区-二一九公园,多云,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,1126,09:00-18:00
2013-08-24,玉佛山风景区-二一九公园,中雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7746,09:00-18:00
2013-08-25,玉佛山风景区-二一九公园,中雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2794,09:00-18:00
2013-08-26,玉佛山风景区-二一九公园,晴,11,,3284,09:00-18:00
2013-08-27,玉佛山风景区-二一九公园,多云,30,,3666,09:00-18:00
2013-08-28,玉佛山风景区-二一九公园,中雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4514,09:00-18:00
2013-08-29,玉佛山风景区-二一九公园,小雨,10,,9066,09:00-18:00
2013-08-30,玉佛山风景区-二一九公园,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3517,09:00-18:00
2013-08-31,玉佛山风景区-二一九公园,多云,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,7701,09:00-18:00
2013-09-01,玉佛山风景区-二一九公园,多云,29,,3350,09:00-18:00
2013-09-02,玉佛山风景区-二一九公园,阴,8,,1317,09:00-18:00
2013-09-03,玉佛山风景区-二一九公园,多云,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,8712,09:00-18:00
2013-09-04,玉佛山风景区-二一九公园,阴,4,,5353,09:00-18:00
2013-09-05,玉佛山风景区-二一九公园,晴,11,,6086,09:00-18:00
2013-09-06,玉佛山风景区-二一九公园,雪,24,,5320,09:00-18:00
2013-09-07,玉佛山风景区-二一九公园,小雨,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,9867,09:00-18:00
2013-09-08,玉佛山风景区-二一九公园,中雨,-1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3060,09:00-18:00
2013-09-09,玉佛山风景区-二一九公园,阴,31,,7274,09:00-18:00
2013-09-10,玉佛山风景区-二一九公园,晴,20,,9616,09:00-18:00
2013-09-11,玉佛山风景区-二一九公园,多云,16,,6999,09:00-18:00
2013-09-12,玉佛山风景区-二一九公园,雪,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,2870,09:00-18:00
2013-09-13,玉佛山风景区-二一九公园,雪,8,,2323,09:00-18:00
2013-09-14,玉佛山风景区-二一九公园,阴,27,,4635,09:00-18:00
2013-09-15,玉佛山风景区-二一九公园,晴,3,,6395,09:00-18:00
2013-09-16,玉佛山风景区-二一九公园,阴,4,,5765,09:00-18:00
2013-09-17,玉佛山风景区-二一九公园,雪,11,,7686,09:00-18:00
2013-09-18,玉佛山风景区-二一九公园,多云,22,,2299,09:00-18:00
2013-09-19,玉佛山风景区-二一九公园,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,5178,09:00-18:00
2013-09-20,玉佛山风景区-二一九公园,晴,5,,3704,09:00-18:00
2013-09-21,玉佛山风景区-二一九公园,多云,3,,3691,09:00-18:00
2013-09-22,玉佛山风景区-二一九公园,雪,29,,2960,09:00-18:00
2013-09-23,玉佛山风景区-二一九公园,阴,4,,8156,09:00-18:00
2013-09-24,玉佛山风景区-二一九公园,阴,33,,9569,09:00-18:00
2013-09-25,玉佛山风景区-二一九公园,大雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4333,09:00-18:00
2013-09-26,玉佛山风景区-二一九公园,阴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,8907,09:00-18:00
