日期,景点名称,天气状况,温度,建议,预计客流量,最佳营业时间
2013-02-04,平顶山森林公园,大雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6366,09:00-18:00
2013-02-05,平顶山森林公园,多云,4,,7751,09:00-18:00
2013-02-06,平顶山森林公园,中雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8985,09:00-18:00
2013-02-07,平顶山森林公园,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1113,09:00-18:00
2013-02-08,平顶山森林公园,小雨,29,,575,09:00-18:00
2013-02-09,平顶山森林公园,中雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9348,09:00-18:00
2013-02-10,平顶山森林公园,雪,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,2624,09:00-18:00
2013-02-11,平顶山森林公园,大雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6133,09:00-18:00
2013-02-12,平顶山森林公园,多云,23,,638,09:00-18:00
2013-02-13,平顶山森林公园,雪,2,,6075,09:00-18:00
2013-02-14,平顶山森林公园,多云,22,,5960,09:00-18:00
2013-02-15,平顶山森林公园,晴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,4644,09:00-18:00
2013-02-16,平顶山森林公园,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,8464,09:00-18:00
2013-02-17,平顶山森林公园,雪,22,,4586,09:00-18:00
2013-02-18,平顶山森林公园,晴,24,,9509,09:00-18:00
2013-02-19,平顶山森林公园,晴,8,,9359,09:00-18:00
2013-02-20,平顶山森林公园,晴,26,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,6718,09:00-18:00
2013-02-21,平顶山森林公园,多云,9,,3009,09:00-18:00
2013-02-22,平顶山森林公园,阴,27,,2750,09:00-18:00
2013-02-23,平顶山森林公园,多云,22,,6536,09:00-18:00
2013-02-24,平顶山森林公园,中雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4344,09:00-18:00
2013-02-25,平顶山森林公园,中雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2610,09:00-18:00
2013-02-26,平顶山森林公园,小雨,16,,1316,09:00-18:00
2013-02-27,平顶山森林公园,多云,16,,8504,09:00-18:00
2013-02-28,平顶山森林公园,晴,3,,686,09:00-18:00
2013-03-01,平顶山森林公园,晴,27,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,4066,09:00-18:00
2013-03-02,平顶山森林公园,小雨,34,,3883,09:00-18:00
2013-03-03,平顶山森林公园,小雨,22,,4852,09:00-18:00
2013-03-04,平顶山森林公园,中雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2268,09:00-18:00
2013-03-05,平顶山森林公园,多云,0,,8380,09:00-18:00
2013-03-06,平顶山森林公园,多云,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,6761,09:00-18:00
2013-03-07,平顶山森林公园,中雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1342,09:00-18:00
2013-03-08,平顶山森林公园,阴,13,,4011,09:00-18:00
2013-03-09,平顶山森林公园,晴,21,,6512,09:00-18:00
2013-03-10,平顶山森林公园,多云,9,,8912,09:00-18:00
2013-03-11,平顶山森林公园,雪,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,8996,09:00-18:00
2013-03-12,平顶山森林公园,多云,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,4447,09:00-18:00
2013-03-13,平顶山森林公园,多云,8,,6307,09:00-18:00
2013-03-14,平顶山森林公园,中雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8353,09:00-18:00
2013-03-15,平顶山森林公园,阴,19,,2508,09:00-18:00
2013-03-16,平顶山森林公园,小雨,29,,8630,09:00-18:00
2013-03-17,平顶山森林公园,多云,23,,604,09:00-18:00
2013-03-18,平顶山森林公园,大雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7657,09:00-18:00
2013-03-19,平顶山森林公园,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3305,09:00-18:00
2013-03-20,平顶山森林公园,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5117,09:00-18:00
2013-03-21,平顶山森林公园,晴,5,,9497,09:00-18:00
2013-03-22,平顶山森林公园,小雨,9,,3594,09:00-18:00
2013-03-23,平顶山森林公园,阴,22,,3255,09:00-18:00
2013-03-24,平顶山森林公园,小雨,25,,5972,09:00-18:00
2013-03-25,平顶山森林公园,多云,1,,1913,09:00-18:00
2013-03-26,平顶山森林公园,多云,33,,8204,09:00-18:00
2013-03-27,平顶山森林公园,大雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7545,09:00-18:00
2013-03-28,平顶山森林公园,小雨,16,,3722,09:00-18:00
2013-03-29,平顶山森林公园,雪,34,,8957,09:00-18:00
2013-03-30,平顶山森林公园,阴,20,,4914,09:00-18:00
2013-03-31,平顶山森林公园,雪,22,,6435,09:00-18:00
2013-04-01,平顶山森林公园,晴,5,,4672,09:00-18:00
2013-04-02,平顶山森林公园,阴,17,,5351,09:00-18:00
2013-04-03,平顶山森林公园,多云,32,,7377,09:00-18:00
2013-04-04,平顶山森林公园,雪,6,,5971,09:00-18:00
2013-04-05,平顶山森林公园,雪,7,,2868,09:00-18:00
2013-04-06,平顶山森林公园,阴,20,,6607,09:00-18:00
2013-04-07,平顶山森林公园,雪,18,,4451,09:00-18:00
2013-04-08,平顶山森林公园,晴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,7589,09:00-18:00
2013-04-09,平顶山森林公园,大雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5704,09:00-18:00
2013-04-10,平顶山森林公园,中雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,906,09:00-18:00
2013-04-11,平顶山森林公园,雪,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,7582,09:00-18:00
2013-04-12,平顶山森林公园,阴,3,,7245,09:00-18:00
2013-04-13,平顶山森林公园,大雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8164,09:00-18:00
2013-04-14,平顶山森林公园,大雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1989,09:00-18:00
2013-04-15,平顶山森林公园,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,8040,09:00-18:00
2013-04-16,平顶山森林公园,大雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7892,09:00-18:00
2013-04-17,平顶山森林公园,雪,18,,6433,09:00-18:00
2013-04-18,平顶山森林公园,中雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6949,09:00-18:00
2013-04-19,平顶山森林公园,阴,15,,7673,09:00-18:00
2013-04-20,平顶山森林公园,小雨,16,,522,09:00-18:00
2013-04-21,平顶山森林公园,大雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3424,09:00-18:00
2013-04-22,平顶山森林公园,大雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5235,09:00-18:00
2013-04-23,平顶山森林公园,阴,14,,6672,09:00-18:00
2013-04-24,平顶山森林公园,多云,5,,8951,09:00-18:00
2013-04-25,平顶山森林公园,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4159,09:00-18:00
2013-04-26,平顶山森林公园,晴,12,,8084,09:00-18:00
2013-04-27,平顶山森林公园,大雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8698,09:00-18:00
2013-04-28,平顶山森林公园,中雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5669,09:00-18:00
2013-04-29,平顶山森林公园,中雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6137,09:00-18:00
2013-04-30,平顶山森林公园,中雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5979,09:00-18:00
2013-05-01,平顶山森林公园,多云,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,8829,09:00-18:00
2013-05-02,平顶山森林公园,小雨,23,,5391,09:00-18:00
2013-05-03,平顶山森林公园,雪,34,,991,09:00-18:00
2013-05-04,平顶山森林公园,雪,30,,8592,09:00-18:00
2013-05-05,平顶山森林公园,大雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5586,09:00-18:00
2013-05-06,平顶山森林公园,小雨,1,,3799,09:00-18:00
2013-05-07,平顶山森林公园,阴,30,,6342,09:00-18:00
2013-05-08,平顶山森林公园,大雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2076,09:00-18:00
2013-05-09,平顶山森林公园,大雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4265,09:00-18:00
2013-05-10,平顶山森林公园,中雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2254,09:00-18:00
2013-05-11,平顶山森林公园,雪,34,,8515,09:00-18:00
2013-05-12,平顶山森林公园,多云,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,2276,09:00-18:00
2013-05-13,平顶山森林公园,雪,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,7288,09:00-18:00
2013-05-14,平顶山森林公园,中雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7385,09:00-18:00
2013-05-15,平顶山森林公园,多云,35,,8887,09:00-18:00
2013-05-16,平顶山森林公园,多云,21,,3319,09:00-18:00
2013-05-17,平顶山森林公园,多云,35,,3637,09:00-18:00
2013-05-18,平顶山森林公园,雪,17,,8972,09:00-18:00
2013-05-19,平顶山森林公园,阴,4,,995,09:00-18:00
2013-05-20,平顶山森林公园,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6980,09:00-18:00
2013-05-21,平顶山森林公园,晴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,8762,09:00-18:00
2013-05-22,平顶山森林公园,雪,35,,8285,09:00-18:00
2013-05-23,平顶山森林公园,雪,23,,7589,09:00-18:00
2013-05-24,平顶山森林公园,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8603,09:00-18:00
2013-05-25,平顶山森林公园,晴,9,,8450,09:00-18:00
2013-05-26,平顶山森林公园,大雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7254,09:00-18:00
2013-05-27,平顶山森林公园,多云,8,,2393,09:00-18:00
2013-05-28,平顶山森林公园,晴,24,,9084,09:00-18:00
2013-05-29,平顶山森林公园,多云,15,,1938,09:00-18:00
2013-05-30,平顶山森林公园,多云,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,508,09:00-18:00
2013-05-31,平顶山森林公园,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,4435,09:00-18:00
2013-06-01,平顶山森林公园,大雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8899,09:00-18:00
2013-06-02,平顶山森林公园,多云,17,,4264,09:00-18:00
2013-06-03,平顶山森林公园,雪,23,,5409,09:00-18:00
2013-06-04,平顶山森林公园,晴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,5866,09:00-18:00
2013-06-05,平顶山森林公园,大雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1107,09:00-18:00
2013-06-06,平顶山森林公园,晴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,5341,09:00-18:00
2013-06-07,平顶山森林公园,小雨,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,6611,09:00-18:00
2013-06-08,平顶山森林公园,晴,35,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,8828,09:00-18:00
2013-06-09,平顶山森林公园,大雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4036,09:00-18:00
2013-06-10,平顶山森林公园,中雨,10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9954,09:00-18:00
2013-06-11,平顶山森林公园,晴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,8631,09:00-18:00
2013-06-12,平顶山森林公园,阴,0,,5563,09:00-18:00
2013-06-13,平顶山森林公园,阴,5,,8768,09:00-18:00
2013-06-14,平顶山森林公园,雪,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,1730,09:00-18:00
2013-06-15,平顶山森林公园,多云,12,,9090,09:00-18:00
2013-06-16,平顶山森林公园,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2370,09:00-18:00
2013-06-17,平顶山森林公园,雪,10,,9068,09:00-18:00
2013-06-18,平顶山森林公园,阴,20,,5768,09:00-18:00
2013-06-19,平顶山森林公园,多云,20,,1299,09:00-18:00
2013-06-20,平顶山森林公园,中雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8010,09:00-18:00
2013-06-21,平顶山森林公园,雪,26,,4448,09:00-18:00
2013-06-22,平顶山森林公园,阴,21,,5347,09:00-18:00
2013-06-23,平顶山森林公园,晴,10,,5138,09:00-18:00
2013-06-24,平顶山森林公园,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,6997,09:00-18:00
2013-06-25,平顶山森林公园,大雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3197,09:00-18:00
2013-06-26,平顶山森林公园,小雨,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,8076,09:00-18:00
2013-06-27,平顶山森林公园,中雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,553,09:00-18:00
2013-06-28,平顶山森林公园,大雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2440,09:00-18:00
2013-06-29,平顶山森林公园,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8870,09:00-18:00
2013-06-30,平顶山森林公园,雪,8,,7665,09:00-18:00
2013-07-01,平顶山森林公园,小雨,33,,3669,09:00-18:00
2013-07-02,平顶山森林公园,雪,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,2971,09:00-18:00
2013-07-03,平顶山森林公园,大雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5527,09:00-18:00
2013-07-04,平顶山森林公园,多云,16,,7397,09:00-18:00
2013-07-05,平顶山森林公园,小雨,10,,1095,09:00-18:00
2013-07-06,平顶山森林公园,小雨,1,,9260,09:00-18:00
2013-07-07,平顶山森林公园,中雨,10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7047,09:00-18:00
2013-07-08,平顶山森林公园,雪,23,,3985,09:00-18:00
2013-07-09,平顶山森林公园,阴,11,,5476,09:00-18:00
2013-07-10,平顶山森林公园,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4194,09:00-18:00
2013-07-11,平顶山森林公园,多云,16,,4836,09:00-18:00
2013-07-12,平顶山森林公园,阴,12,,1683,09:00-18:00
2013-07-13,平顶山森林公园,晴,8,,9642,09:00-18:00
2013-07-14,平顶山森林公园,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1942,09:00-18:00
2013-07-15,平顶山森林公园,多云,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,1718,09:00-18:00
2013-07-16,平顶山森林公园,小雨,14,,2575,09:00-18:00
2013-07-17,平顶山森林公园,阴,35,,1810,09:00-18:00
2013-07-18,平顶山森林公园,雪,14,,5792,09:00-18:00
2013-07-19,平顶山森林公园,阴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,795,09:00-18:00
2013-07-20,平顶山森林公园,中雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3929,09:00-18:00
2013-07-21,平顶山森林公园,雪,5,,6123,09:00-18:00
2013-07-22,平顶山森林公园,小雨,0,,4581,09:00-18:00
2013-07-23,平顶山森林公园,中雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,748,09:00-18:00
2013-07-24,平顶山森林公园,雪,4,,9297,09:00-18:00
2013-07-25,平顶山森林公园,中雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9720,09:00-18:00
2013-07-26,平顶山森林公园,晴,12,,2080,09:00-18:00
2013-07-27,平顶山森林公园,晴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,9785,09:00-18:00
2013-07-28,平顶山森林公园,多云,8,,9889,09:00-18:00
2013-07-29,平顶山森林公园,雪,14,,6132,09:00-18:00
2013-07-30,平顶山森林公园,阴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,8287,09:00-18:00
2013-07-31,平顶山森林公园,阴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,3608,09:00-18:00
2013-08-01,平顶山森林公园,中雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4168,09:00-18:00
2013-08-02,平顶山森林公园,晴,27,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,1080,09:00-18:00
2013-08-03,平顶山森林公园,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,9843,09:00-18:00
2013-08-04,平顶山森林公园,小雨,17,,3499,09:00-18:00
2013-08-05,平顶山森林公园,雪,34,,4014,09:00-18:00
2013-08-06,平顶山森林公园,晴,20,,5406,09:00-18:00
2013-08-07,平顶山森林公园,中雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3370,09:00-18:00
2013-08-08,平顶山森林公园,多云,2,,2364,09:00-18:00
2013-08-09,平顶山森林公园,大雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5178,09:00-18:00
2013-08-10,平顶山森林公园,雪,6,,9433,09:00-18:00
2013-08-11,平顶山森林公园,晴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,8951,09:00-18:00
2013-08-12,平顶山森林公园,雪,14,,2947,09:00-18:00
2013-08-13,平顶山森林公园,小雨,4,,9839,09:00-18:00
2013-08-14,平顶山森林公园,雪,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,5031,09:00-18:00
2013-08-15,平顶山森林公园,雪,17,,2801,09:00-18:00
2013-08-16,平顶山森林公园,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1599,09:00-18:00
2013-08-17,平顶山森林公园,小雨,19,,2941,09:00-18:00
2013-08-18,平顶山森林公园,雪,5,,1522,09:00-18:00
2013-08-19,平顶山森林公园,雪,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,6442,09:00-18:00
2013-08-20,平顶山森林公园,中雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9834,09:00-18:00
2013-08-21,平顶山森林公园,晴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,4380,09:00-18:00
2013-08-22,平顶山森林公园,小雨,14,,5396,09:00-18:00
2013-08-23,平顶山森林公园,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,6834,09:00-18:00
2013-08-24,平顶山森林公园,晴,31,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,7732,09:00-18:00
2013-08-25,平顶山森林公园,小雨,32,,8553,09:00-18:00
2013-08-26,平顶山森林公园,雪,5,,1924,09:00-18:00
2013-08-27,平顶山森林公园,大雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4266,09:00-18:00
2013-08-28,平顶山森林公园,阴,11,,5281,09:00-18:00
2013-08-29,平顶山森林公园,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2144,09:00-18:00
2013-08-30,平顶山森林公园,大雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9033,09:00-18:00
2013-08-31,平顶山森林公园,雪,14,,9407,09:00-18:00
2013-09-01,平顶山森林公园,小雨,28,,8531,09:00-18:00
2013-09-02,平顶山森林公园,多云,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,1026,09:00-18:00
2013-09-03,平顶山森林公园,中雨,27,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2955,09:00-18:00
2013-09-04,平顶山森林公园,多云,21,,3586,09:00-18:00
2013-09-05,平顶山森林公园,多云,21,,1248,09:00-18:00
2013-09-06,平顶山森林公园,大雨,27,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2425,09:00-18:00
2013-09-07,平顶山森林公园,多云,20,,5237,09:00-18:00
2013-09-08,平顶山森林公园,小雨,1,,6530,09:00-18:00
2013-09-09,平顶山森林公园,大雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7778,09:00-18:00
2013-09-10,平顶山森林公园,阴,12,,4108,09:00-18:00
2013-09-11,平顶山森林公园,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,7408,09:00-18:00
2013-09-12,平顶山森林公园,雪,1,,1375,09:00-18:00
2013-09-13,平顶山森林公园,大雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2294,09:00-18:00
2013-09-14,平顶山森林公园,大雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9239,09:00-18:00
2013-09-15,平顶山森林公园,大雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1700,09:00-18:00
2013-09-16,平顶山森林公园,多云,1,,6151,09:00-18:00
2013-09-17,平顶山森林公园,多云,9,,9478,09:00-18:00
2013-09-18,平顶山森林公园,中雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7660,09:00-18:00
2013-09-19,平顶山森林公园,雪,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,4460,09:00-18:00
2013-09-20,平顶山森林公园,多云,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,4298,09:00-18:00
2013-09-21,平顶山森林公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,3665,09:00-18:00
2013-09-22,平顶山森林公园,多云,23,,1395,09:00-18:00
2013-09-23,平顶山森林公园,多云,11,,9769,09:00-18:00
2013-09-24,平顶山森林公园,阴,1,,3669,09:00-18:00
2013-09-25,平顶山森林公园,晴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,6498,09:00-18:00
2013-09-26,平顶山森林公园,阴,9,,5808,09:00-18:00
2013-09-27,平顶山森林公园,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5700,09:00-18:00
2013-09-28,平顶山森林公园,中雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,567,09:00-18:00
2013-09-29,平顶山森林公园,雪,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,7589,09:00-18:00
2013-09-30,平顶山森林公园,小雨,25,,7406,09:00-18:00
2013-10-01,平顶山森林公园,雪,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,4922,09:00-18:00
2013-10-02,平顶山森林公园,多云,31,,512,09:00-18:00
2013-10-03,平顶山森林公园,中雨,-3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7882,09:00-18:00
2013-10-04,平顶山森林公园,中雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,775,09:00-18:00
2013-10-05,平顶山森林公园,雪,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,5213,09:00-18:00
2013-10-06,平顶山森林公园,阴,5,,2090,09:00-18:00
2013-10-07,平顶山森林公园,多云,34,,6405,09:00-18:00
2013-10-08,平顶山森林公园,中雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8977,09:00-18:00
2013-10-09,平顶山森林公园,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,2610,09:00-18:00
2013-10-10,平顶山森林公园,多云,16,,3486,09:00-18:00
2013-10-11,平顶山森林公园,雪,33,,6129,09:00-18:00
2013-10-12,平顶山森林公园,雪,24,,1350,09:00-18:00
2013-10-13,平顶山森林公园,大雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9017,09:00-18:00
2013-10-14,平顶山森林公园,大雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5146,09:00-18:00
2013-10-15,平顶山森林公园,小雨,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,5797,09:00-18:00
2013-10-16,平顶山森林公园,多云,12,,9721,09:00-18:00
2013-10-17,平顶山森林公园,雪,17,,4383,09:00-18:00
2013-10-18,平顶山森林公园,阴,25,,5671,09:00-18:00
2013-10-19,平顶山森林公园,中雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2265,09:00-18:00
2013-10-20,平顶山森林公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,8689,09:00-18:00
2013-10-21,平顶山森林公园,大雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5571,09:00-18:00
2013-10-22,平顶山森林公园,雪,15,,5299,09:00-18:00
2013-10-23,平顶山森林公园,多云,10,,8153,09:00-18:00
2013-10-24,平顶山森林公园,晴,20,,9391,09:00-18:00
2013-10-25,平顶山森林公园,晴,4,,2851,09:00-18:00
