日期,景点名称,天气状况,温度,建议,预计客流量,最佳营业时间
2013-02-11,抚顺战犯管理所,晴,26,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,2906,09:00-18:00
2013-02-12,抚顺战犯管理所,小雨,30,,6162,09:00-18:00
2013-02-13,抚顺战犯管理所,小雨,15,,5685,09:00-18:00
2013-02-14,抚顺战犯管理所,阴,10,,8017,09:00-18:00
2013-02-15,抚顺战犯管理所,小雨,4,,2471,09:00-18:00
2013-02-16,抚顺战犯管理所,大雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5617,09:00-18:00
2013-02-17,抚顺战犯管理所,阴,10,,8580,09:00-18:00
2013-02-18,抚顺战犯管理所,多云,33,,6632,09:00-18:00
2013-02-19,抚顺战犯管理所,雪,9,,6995,09:00-18:00
2013-02-20,抚顺战犯管理所,雪,20,,1797,09:00-18:00
2013-02-21,抚顺战犯管理所,晴,22,,8955,09:00-18:00
2013-02-22,抚顺战犯管理所,大雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3853,09:00-18:00
2013-02-23,抚顺战犯管理所,小雨,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,1899,09:00-18:00
2013-02-24,抚顺战犯管理所,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8060,09:00-18:00
2013-02-25,抚顺战犯管理所,大雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3063,09:00-18:00
2013-02-26,抚顺战犯管理所,大雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5526,09:00-18:00
2013-02-27,抚顺战犯管理所,阴,3,,5221,09:00-18:00
2013-02-28,抚顺战犯管理所,中雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2355,09:00-18:00
2013-03-01,抚顺战犯管理所,小雨,7,,6692,09:00-18:00
2013-03-02,抚顺战犯管理所,多云,21,,7161,09:00-18:00
2013-03-03,抚顺战犯管理所,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1393,09:00-18:00
2013-03-04,抚顺战犯管理所,雪,6,,9723,09:00-18:00
2013-03-05,抚顺战犯管理所,阴,20,,1193,09:00-18:00
2013-03-06,抚顺战犯管理所,中雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,829,09:00-18:00
2013-03-07,抚顺战犯管理所,晴,30,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,4767,09:00-18:00
2013-03-08,抚顺战犯管理所,阴,31,,7304,09:00-18:00
2013-03-09,抚顺战犯管理所,小雨,1,,6141,09:00-18:00
2013-03-10,抚顺战犯管理所,多云,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,6329,09:00-18:00
2013-03-11,抚顺战犯管理所,雪,17,,8446,09:00-18:00
2013-03-12,抚顺战犯管理所,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4891,09:00-18:00
2013-03-13,抚顺战犯管理所,雪,26,,9776,09:00-18:00
2013-03-14,抚顺战犯管理所,雪,35,,8777,09:00-18:00
2013-03-15,抚顺战犯管理所,多云,30,,9522,09:00-18:00
2013-03-16,抚顺战犯管理所,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,7516,09:00-18:00
2013-03-17,抚顺战犯管理所,多云,3,,9957,09:00-18:00
2013-03-18,抚顺战犯管理所,晴,32,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,1619,09:00-18:00
2013-03-19,抚顺战犯管理所,中雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8539,09:00-18:00
2013-03-20,抚顺战犯管理所,中雨,-3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7108,09:00-18:00
2013-03-21,抚顺战犯管理所,大雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3114,09:00-18:00
2013-03-22,抚顺战犯管理所,多云,12,,1062,09:00-18:00
2013-03-23,抚顺战犯管理所,阴,17,,5616,09:00-18:00
2013-03-24,抚顺战犯管理所,雪,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,8935,09:00-18:00
2013-03-25,抚顺战犯管理所,阴,22,,6079,09:00-18:00
2013-03-26,抚顺战犯管理所,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5176,09:00-18:00
2013-03-27,抚顺战犯管理所,中雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6143,09:00-18:00
2013-03-28,抚顺战犯管理所,雪,24,,6613,09:00-18:00
2013-03-29,抚顺战犯管理所,雪,26,,9051,09:00-18:00
2013-03-30,抚顺战犯管理所,大雨,22,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4485,09:00-18:00
2013-03-31,抚顺战犯管理所,晴,1,,3317,09:00-18:00
2013-04-01,抚顺战犯管理所,雪,0,,1189,09:00-18:00
2013-04-02,抚顺战犯管理所,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1756,09:00-18:00
2013-04-03,抚顺战犯管理所,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3110,09:00-18:00
2013-04-04,抚顺战犯管理所,雪,31,,4992,09:00-18:00
2013-04-05,抚顺战犯管理所,雪,4,,6937,09:00-18:00
2013-04-06,抚顺战犯管理所,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,9290,09:00-18:00
2013-04-07,抚顺战犯管理所,小雨,33,,8751,09:00-18:00
2013-04-08,抚顺战犯管理所,阴,5,,9960,09:00-18:00
2013-04-09,抚顺战犯管理所,大雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4379,09:00-18:00
2013-04-10,抚顺战犯管理所,晴,34,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,5692,09:00-18:00
2013-04-11,抚顺战犯管理所,晴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,4987,09:00-18:00
2013-04-12,抚顺战犯管理所,晴,15,,6075,09:00-18:00
2013-04-13,抚顺战犯管理所,雪,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,6657,09:00-18:00
2013-04-14,抚顺战犯管理所,小雨,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,7043,09:00-18:00
2013-04-15,抚顺战犯管理所,晴,9,,4716,09:00-18:00
2013-04-16,抚顺战犯管理所,小雨,9,,5704,09:00-18:00
2013-04-17,抚顺战犯管理所,多云,0,,1465,09:00-18:00
2013-04-18,抚顺战犯管理所,中雨,-1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6915,09:00-18:00
2013-04-19,抚顺战犯管理所,雪,4,,6468,09:00-18:00
2013-04-20,抚顺战犯管理所,中雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6488,09:00-18:00
2013-04-21,抚顺战犯管理所,阴,11,,9130,09:00-18:00
2013-04-22,抚顺战犯管理所,晴,2,,9052,09:00-18:00
2013-04-23,抚顺战犯管理所,晴,35,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,4031,09:00-18:00
2013-04-24,抚顺战犯管理所,大雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2110,09:00-18:00
2013-04-25,抚顺战犯管理所,小雨,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,4438,09:00-18:00
2013-04-26,抚顺战犯管理所,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2967,09:00-18:00
2013-04-27,抚顺战犯管理所,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1617,09:00-18:00
2013-04-28,抚顺战犯管理所,晴,2,,5881,09:00-18:00
2013-04-29,抚顺战犯管理所,多云,32,,4447,09:00-18:00
2013-04-30,抚顺战犯管理所,小雨,20,,5660,09:00-18:00
2013-05-01,抚顺战犯管理所,多云,33,,5810,09:00-18:00
2013-05-02,抚顺战犯管理所,小雨,9,,971,09:00-18:00
2013-05-03,抚顺战犯管理所,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,4595,09:00-18:00
2013-05-04,抚顺战犯管理所,阴,21,,4468,09:00-18:00
2013-05-05,抚顺战犯管理所,大雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8504,09:00-18:00
2013-05-06,抚顺战犯管理所,中雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3505,09:00-18:00
2013-05-07,抚顺战犯管理所,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1229,09:00-18:00
2013-05-08,抚顺战犯管理所,中雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4478,09:00-18:00
2013-05-09,抚顺战犯管理所,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3898,09:00-18:00
2013-05-10,抚顺战犯管理所,多云,24,,9649,09:00-18:00
2013-05-11,抚顺战犯管理所,晴,24,,4698,09:00-18:00
2013-05-12,抚顺战犯管理所,晴,3,,1949,09:00-18:00
2013-05-13,抚顺战犯管理所,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,9817,09:00-18:00
2013-05-14,抚顺战犯管理所,晴,23,,6898,09:00-18:00
2013-05-15,抚顺战犯管理所,雪,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,3804,09:00-18:00
2013-05-16,抚顺战犯管理所,雪,34,,2278,09:00-18:00
2013-05-17,抚顺战犯管理所,阴,33,,4692,09:00-18:00
2013-05-18,抚顺战犯管理所,中雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4370,09:00-18:00
2013-05-19,抚顺战犯管理所,多云,34,,3216,09:00-18:00
2013-05-20,抚顺战犯管理所,多云,32,,4740,09:00-18:00
2013-05-21,抚顺战犯管理所,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5368,09:00-18:00
2013-05-22,抚顺战犯管理所,多云,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,1558,09:00-18:00
2013-05-23,抚顺战犯管理所,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3732,09:00-18:00
2013-05-24,抚顺战犯管理所,雪,29,,2931,09:00-18:00
2013-05-25,抚顺战犯管理所,多云,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,1349,09:00-18:00
2013-05-26,抚顺战犯管理所,雪,26,,2695,09:00-18:00
2013-05-27,抚顺战犯管理所,中雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3660,09:00-18:00
2013-05-28,抚顺战犯管理所,多云,15,,7334,09:00-18:00
2013-05-29,抚顺战犯管理所,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2559,09:00-18:00
2013-05-30,抚顺战犯管理所,小雨,13,,4644,09:00-18:00
2013-05-31,抚顺战犯管理所,大雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9458,09:00-18:00
2013-06-01,抚顺战犯管理所,小雨,27,,7675,09:00-18:00
2013-06-02,抚顺战犯管理所,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7602,09:00-18:00
2013-06-03,抚顺战犯管理所,中雨,10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6390,09:00-18:00
2013-06-04,抚顺战犯管理所,阴,16,,3043,09:00-18:00
2013-06-05,抚顺战犯管理所,晴,21,,4121,09:00-18:00
2013-06-06,抚顺战犯管理所,小雨,1,,4578,09:00-18:00
2013-06-07,抚顺战犯管理所,中雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1958,09:00-18:00
2013-06-08,抚顺战犯管理所,大雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8907,09:00-18:00
2013-06-09,抚顺战犯管理所,雪,16,,8787,09:00-18:00
2013-06-10,抚顺战犯管理所,中雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4424,09:00-18:00
2013-06-11,抚顺战犯管理所,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6650,09:00-18:00
2013-06-12,抚顺战犯管理所,大雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2357,09:00-18:00
2013-06-13,抚顺战犯管理所,晴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,9789,09:00-18:00
2013-06-14,抚顺战犯管理所,阴,11,,9457,09:00-18:00
2013-06-15,抚顺战犯管理所,雪,7,,5836,09:00-18:00
2013-06-16,抚顺战犯管理所,多云,17,,6995,09:00-18:00
2013-06-17,抚顺战犯管理所,大雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6990,09:00-18:00
2013-06-18,抚顺战犯管理所,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9790,09:00-18:00
2013-06-19,抚顺战犯管理所,大雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9457,09:00-18:00
2013-06-20,抚顺战犯管理所,多云,15,,1381,09:00-18:00
2013-06-21,抚顺战犯管理所,阴,33,,6146,09:00-18:00
2013-06-22,抚顺战犯管理所,中雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8804,09:00-18:00
2013-06-23,抚顺战犯管理所,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4157,09:00-18:00
2013-06-24,抚顺战犯管理所,中雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7375,09:00-18:00
2013-06-25,抚顺战犯管理所,中雨,8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5934,09:00-18:00
2013-06-26,抚顺战犯管理所,阴,6,,9508,09:00-18:00
2013-06-27,抚顺战犯管理所,大雨,-1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4314,09:00-18:00
2013-06-28,抚顺战犯管理所,小雨,27,,1063,09:00-18:00
2013-06-29,抚顺战犯管理所,多云,9,,8316,09:00-18:00
2013-06-30,抚顺战犯管理所,雪,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,8284,09:00-18:00
2013-07-01,抚顺战犯管理所,雪,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,3327,09:00-18:00
2013-07-02,抚顺战犯管理所,中雨,8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3915,09:00-18:00
2013-07-03,抚顺战犯管理所,阴,20,,3790,09:00-18:00
2013-07-04,抚顺战犯管理所,雪,4,,3010,09:00-18:00
2013-07-05,抚顺战犯管理所,小雨,31,,3276,09:00-18:00
2013-07-06,抚顺战犯管理所,晴,0,,8830,09:00-18:00
2013-07-07,抚顺战犯管理所,阴,16,,9896,09:00-18:00
2013-07-08,抚顺战犯管理所,小雨,10,,1520,09:00-18:00
2013-07-09,抚顺战犯管理所,阴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,2091,09:00-18:00
2013-07-10,抚顺战犯管理所,多云,11,,3371,09:00-18:00
2013-07-11,抚顺战犯管理所,晴,9,,8539,09:00-18:00
2013-07-12,抚顺战犯管理所,多云,20,,3133,09:00-18:00
2013-07-13,抚顺战犯管理所,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1785,09:00-18:00
2013-07-14,抚顺战犯管理所,晴,29,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3072,09:00-18:00
2013-07-15,抚顺战犯管理所,多云,15,,5997,09:00-18:00
2013-07-16,抚顺战犯管理所,中雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4274,09:00-18:00
2013-07-17,抚顺战犯管理所,雪,2,,9530,09:00-18:00
2013-07-18,抚顺战犯管理所,阴,25,,6018,09:00-18:00
2013-07-19,抚顺战犯管理所,小雨,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,4391,09:00-18:00
2013-07-20,抚顺战犯管理所,多云,18,,3798,09:00-18:00
2013-07-21,抚顺战犯管理所,多云,27,,8552,09:00-18:00
2013-07-22,抚顺战犯管理所,中雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6893,09:00-18:00
2013-07-23,抚顺战犯管理所,多云,16,,7788,09:00-18:00
2013-07-24,抚顺战犯管理所,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8539,09:00-18:00
2013-07-25,抚顺战犯管理所,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2083,09:00-18:00
2013-07-26,抚顺战犯管理所,阴,32,,6187,09:00-18:00
2013-07-27,抚顺战犯管理所,中雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4876,09:00-18:00
2013-07-28,抚顺战犯管理所,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8434,09:00-18:00
2013-07-29,抚顺战犯管理所,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6766,09:00-18:00
2013-07-30,抚顺战犯管理所,小雨,26,,3656,09:00-18:00
2013-07-31,抚顺战犯管理所,大雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6248,09:00-18:00
2013-08-01,抚顺战犯管理所,多云,7,,1471,09:00-18:00
2013-08-02,抚顺战犯管理所,大雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5953,09:00-18:00
2013-08-03,抚顺战犯管理所,晴,17,,7417,09:00-18:00
2013-08-04,抚顺战犯管理所,晴,1,,3031,09:00-18:00
2013-08-05,抚顺战犯管理所,晴,1,,4010,09:00-18:00
2013-08-06,抚顺战犯管理所,晴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,7871,09:00-18:00
2013-08-07,抚顺战犯管理所,中雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3132,09:00-18:00
2013-08-08,抚顺战犯管理所,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,4218,09:00-18:00
2013-08-09,抚顺战犯管理所,阴,34,,4051,09:00-18:00
2013-08-10,抚顺战犯管理所,大雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9909,09:00-18:00
2013-08-11,抚顺战犯管理所,多云,18,,9709,09:00-18:00
2013-08-12,抚顺战犯管理所,大雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4230,09:00-18:00
2013-08-13,抚顺战犯管理所,阴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,3822,09:00-18:00
2013-08-14,抚顺战犯管理所,小雨,11,,8935,09:00-18:00
2013-08-15,抚顺战犯管理所,阴,27,,4079,09:00-18:00
2013-08-16,抚顺战犯管理所,小雨,32,,8434,09:00-18:00
2013-08-17,抚顺战犯管理所,晴,8,,2509,09:00-18:00
2013-08-18,抚顺战犯管理所,晴,29,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,5986,09:00-18:00
2013-08-19,抚顺战犯管理所,阴,0,,4329,09:00-18:00
2013-08-20,抚顺战犯管理所,晴,27,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3262,09:00-18:00
2013-08-21,抚顺战犯管理所,小雨,22,,5611,09:00-18:00
2013-08-22,抚顺战犯管理所,小雨,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,2406,09:00-18:00
2013-08-23,抚顺战犯管理所,多云,32,,2634,09:00-18:00
2013-08-24,抚顺战犯管理所,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4684,09:00-18:00
2013-08-25,抚顺战犯管理所,大雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5884,09:00-18:00
2013-08-26,抚顺战犯管理所,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3328,09:00-18:00
2013-08-27,抚顺战犯管理所,多云,27,,4699,09:00-18:00
2013-08-28,抚顺战犯管理所,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,4360,09:00-18:00
2013-08-29,抚顺战犯管理所,小雨,1,,5703,09:00-18:00
2013-08-30,抚顺战犯管理所,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5305,09:00-18:00
2013-08-31,抚顺战犯管理所,晴,0,,9989,09:00-18:00
2013-09-01,抚顺战犯管理所,多云,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,2810,09:00-18:00
2013-09-02,抚顺战犯管理所,中雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9914,09:00-18:00
2013-09-03,抚顺战犯管理所,雪,1,,2056,09:00-18:00
2013-09-04,抚顺战犯管理所,阴,16,,9850,09:00-18:00
2013-09-05,抚顺战犯管理所,晴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,4268,09:00-18:00
2013-09-06,抚顺战犯管理所,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4749,09:00-18:00
2013-09-07,抚顺战犯管理所,阴,7,,8199,09:00-18:00
2013-09-08,抚顺战犯管理所,小雨,24,,5559,09:00-18:00
2013-09-09,抚顺战犯管理所,雪,12,,3168,09:00-18:00
2013-09-10,抚顺战犯管理所,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2674,09:00-18:00
2013-09-11,抚顺战犯管理所,雪,25,,7565,09:00-18:00
2013-09-12,抚顺战犯管理所,小雨,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,3743,09:00-18:00
2013-09-13,抚顺战犯管理所,中雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8315,09:00-18:00
2013-09-14,抚顺战犯管理所,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6869,09:00-18:00
2013-09-15,抚顺战犯管理所,小雨,32,,6829,09:00-18:00
2013-09-16,抚顺战犯管理所,中雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9640,09:00-18:00
2013-09-17,抚顺战犯管理所,小雨,9,,6110,09:00-18:00
2013-09-18,抚顺战犯管理所,多云,34,,5927,09:00-18:00
2013-09-19,抚顺战犯管理所,晴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,9292,09:00-18:00
2013-09-20,抚顺战犯管理所,大雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,501,09:00-18:00
2013-09-21,抚顺战犯管理所,小雨,16,,4852,09:00-18:00
2013-09-22,抚顺战犯管理所,大雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1077,09:00-18:00
2013-09-23,抚顺战犯管理所,中雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6182,09:00-18:00
2013-09-24,抚顺战犯管理所,阴,4,,3626,09:00-18:00
2013-09-25,抚顺战犯管理所,小雨,23,,1211,09:00-18:00
2013-09-26,抚顺战犯管理所,小雨,2,,6308,09:00-18:00
2013-09-27,抚顺战犯管理所,小雨,29,,2111,09:00-18:00
2013-09-28,抚顺战犯管理所,小雨,15,,2607,09:00-18:00
2013-09-29,抚顺战犯管理所,小雨,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,1459,09:00-18:00
2013-09-30,抚顺战犯管理所,多云,5,,2406,09:00-18:00
2013-10-01,抚顺战犯管理所,大雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9586,09:00-18:00
2013-10-02,抚顺战犯管理所,大雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3084,09:00-18:00
2013-10-03,抚顺战犯管理所,中雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6724,09:00-18:00
2013-10-04,抚顺战犯管理所,阴,32,,9050,09:00-18:00
2013-10-05,抚顺战犯管理所,阴,13,,9334,09:00-18:00
2013-10-06,抚顺战犯管理所,大雨,-1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6523,09:00-18:00
2013-10-07,抚顺战犯管理所,中雨,8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9256,09:00-18:00
2013-10-08,抚顺战犯管理所,晴,0,,9913,09:00-18:00
2013-10-09,抚顺战犯管理所,阴,4,,7326,09:00-18:00
