日期,景点名称,天气状况,温度,建议,预计客流量,最佳营业时间
2013-03-07,营口鸟浪广场,阴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,1447,09:00-18:00
2013-03-08,营口鸟浪广场,雪,19,,4854,09:00-18:00
2013-03-09,营口鸟浪广场,阴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,1922,09:00-18:00
2013-03-10,营口鸟浪广场,多云,4,,2676,09:00-18:00
2013-03-11,营口鸟浪广场,中雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7729,09:00-18:00
2013-03-12,营口鸟浪广场,小雨,15,,4649,09:00-18:00
2013-03-13,营口鸟浪广场,阴,24,,3902,09:00-18:00
2013-03-14,营口鸟浪广场,阴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,6689,09:00-18:00
2013-03-15,营口鸟浪广场,晴,4,,525,09:00-18:00
2013-03-16,营口鸟浪广场,大雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2379,09:00-18:00
2013-03-17,营口鸟浪广场,小雨,21,,7514,09:00-18:00
2013-03-18,营口鸟浪广场,阴,34,,7773,09:00-18:00
2013-03-19,营口鸟浪广场,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8995,09:00-18:00
2013-03-20,营口鸟浪广场,阴,22,,6808,09:00-18:00
2013-03-21,营口鸟浪广场,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6352,09:00-18:00
2013-03-22,营口鸟浪广场,大雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1273,09:00-18:00
2013-03-23,营口鸟浪广场,晴,12,,3230,09:00-18:00
2013-03-24,营口鸟浪广场,阴,19,,4418,09:00-18:00
2013-03-25,营口鸟浪广场,大雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8241,09:00-18:00
2013-03-26,营口鸟浪广场,晴,12,,6691,09:00-18:00
2013-03-27,营口鸟浪广场,小雨,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,8840,09:00-18:00
2013-03-28,营口鸟浪广场,多云,29,,4725,09:00-18:00
2013-03-29,营口鸟浪广场,阴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,5450,09:00-18:00
2013-03-30,营口鸟浪广场,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,9308,09:00-18:00
2013-03-31,营口鸟浪广场,多云,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,5660,09:00-18:00
2013-04-01,营口鸟浪广场,小雨,14,,3655,09:00-18:00
2013-04-02,营口鸟浪广场,阴,35,,7119,09:00-18:00
2013-04-03,营口鸟浪广场,大雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9254,09:00-18:00
2013-04-04,营口鸟浪广场,小雨,17,,4331,09:00-18:00
2013-04-05,营口鸟浪广场,阴,5,,4909,09:00-18:00
2013-04-06,营口鸟浪广场,小雨,12,,1150,09:00-18:00
2013-04-07,营口鸟浪广场,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8336,09:00-18:00
2013-04-08,营口鸟浪广场,多云,11,,1140,09:00-18:00
2013-04-09,营口鸟浪广场,晴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,1591,09:00-18:00
2013-04-10,营口鸟浪广场,雪,10,,8201,09:00-18:00
2013-04-11,营口鸟浪广场,多云,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,3610,09:00-18:00
2013-04-12,营口鸟浪广场,中雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5986,09:00-18:00
2013-04-13,营口鸟浪广场,晴,29,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,2631,09:00-18:00
2013-04-14,营口鸟浪广场,雪,0,,2381,09:00-18:00
2013-04-15,营口鸟浪广场,小雨,19,,3492,09:00-18:00
2013-04-16,营口鸟浪广场,晴,30,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3487,09:00-18:00
2013-04-17,营口鸟浪广场,雪,7,,4020,09:00-18:00
2013-04-18,营口鸟浪广场,多云,1,,4174,09:00-18:00
2013-04-19,营口鸟浪广场,小雨,29,,3965,09:00-18:00
2013-04-20,营口鸟浪广场,晴,26,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,8914,09:00-18:00
2013-04-21,营口鸟浪广场,晴,2,,1771,09:00-18:00
2013-04-22,营口鸟浪广场,大雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4332,09:00-18:00
2013-04-23,营口鸟浪广场,阴,35,,9334,09:00-18:00
2013-04-24,营口鸟浪广场,小雨,34,,5753,09:00-18:00
2013-04-25,营口鸟浪广场,中雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9438,09:00-18:00
2013-04-26,营口鸟浪广场,阴,14,,5857,09:00-18:00
2013-04-27,营口鸟浪广场,多云,22,,3055,09:00-18:00
2013-04-28,营口鸟浪广场,大雨,22,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7767,09:00-18:00
2013-04-29,营口鸟浪广场,晴,11,,9834,09:00-18:00
2013-04-30,营口鸟浪广场,晴,6,,5410,09:00-18:00
2013-05-01,营口鸟浪广场,中雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9378,09:00-18:00
2013-05-02,营口鸟浪广场,晴,9,,6107,09:00-18:00
2013-05-03,营口鸟浪广场,晴,22,,9884,09:00-18:00
2013-05-04,营口鸟浪广场,阴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,9048,09:00-18:00
2013-05-05,营口鸟浪广场,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2136,09:00-18:00
2013-05-06,营口鸟浪广场,晴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,9191,09:00-18:00
2013-05-07,营口鸟浪广场,晴,17,,1035,09:00-18:00
2013-05-08,营口鸟浪广场,多云,8,,7111,09:00-18:00
2013-05-09,营口鸟浪广场,中雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5507,09:00-18:00
2013-05-10,营口鸟浪广场,多云,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,5704,09:00-18:00
2013-05-11,营口鸟浪广场,阴,0,,8851,09:00-18:00
2013-05-12,营口鸟浪广场,多云,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,9367,09:00-18:00
2013-05-13,营口鸟浪广场,中雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,688,09:00-18:00
2013-05-14,营口鸟浪广场,雪,8,,7218,09:00-18:00
2013-05-15,营口鸟浪广场,中雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5129,09:00-18:00
2013-05-16,营口鸟浪广场,阴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,2140,09:00-18:00
2013-05-17,营口鸟浪广场,雪,2,,6500,09:00-18:00
2013-05-18,营口鸟浪广场,小雨,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,3668,09:00-18:00
2013-05-19,营口鸟浪广场,多云,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,7818,09:00-18:00
2013-05-20,营口鸟浪广场,雪,6,,712,09:00-18:00
2013-05-21,营口鸟浪广场,阴,19,,5785,09:00-18:00
2013-05-22,营口鸟浪广场,阴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,2475,09:00-18:00
2013-05-23,营口鸟浪广场,雪,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,1094,09:00-18:00
2013-05-24,营口鸟浪广场,中雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6045,09:00-18:00
2013-05-25,营口鸟浪广场,晴,3,,5454,09:00-18:00
2013-05-26,营口鸟浪广场,小雨,27,,7087,09:00-18:00
2013-05-27,营口鸟浪广场,雪,12,,9338,09:00-18:00
2013-05-28,营口鸟浪广场,大雨,27,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3761,09:00-18:00
2013-05-29,营口鸟浪广场,多云,10,,613,09:00-18:00
2013-05-30,营口鸟浪广场,小雨,6,,9607,09:00-18:00
2013-05-31,营口鸟浪广场,雪,2,,1638,09:00-18:00
2013-06-01,营口鸟浪广场,小雨,1,,9985,09:00-18:00
2013-06-02,营口鸟浪广场,雪,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,2698,09:00-18:00
2013-06-03,营口鸟浪广场,中雨,-3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9800,09:00-18:00
2013-06-04,营口鸟浪广场,大雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9207,09:00-18:00
2013-06-05,营口鸟浪广场,中雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7377,09:00-18:00
2013-06-06,营口鸟浪广场,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,1784,09:00-18:00
2013-06-07,营口鸟浪广场,大雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2072,09:00-18:00
2013-06-08,营口鸟浪广场,小雨,34,,5336,09:00-18:00
2013-06-09,营口鸟浪广场,雪,28,,1500,09:00-18:00
2013-06-10,营口鸟浪广场,雪,34,,7763,09:00-18:00
2013-06-11,营口鸟浪广场,多云,25,,2657,09:00-18:00
2013-06-12,营口鸟浪广场,中雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1026,09:00-18:00
2013-06-13,营口鸟浪广场,晴,4,,4313,09:00-18:00
2013-06-14,营口鸟浪广场,小雨,4,,3590,09:00-18:00
2013-06-15,营口鸟浪广场,多云,26,,1294,09:00-18:00
2013-06-16,营口鸟浪广场,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1421,09:00-18:00
2013-06-17,营口鸟浪广场,小雨,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,3643,09:00-18:00
2013-06-18,营口鸟浪广场,阴,30,,9392,09:00-18:00
2013-06-19,营口鸟浪广场,多云,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,1034,09:00-18:00
2013-06-20,营口鸟浪广场,阴,0,,7555,09:00-18:00
2013-06-21,营口鸟浪广场,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,6947,09:00-18:00
2013-06-22,营口鸟浪广场,阴,25,,4607,09:00-18:00
2013-06-23,营口鸟浪广场,小雨,34,,9726,09:00-18:00
2013-06-24,营口鸟浪广场,大雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,934,09:00-18:00
2013-06-25,营口鸟浪广场,雪,10,,1819,09:00-18:00
2013-06-26,营口鸟浪广场,多云,23,,9796,09:00-18:00
2013-06-27,营口鸟浪广场,中雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1162,09:00-18:00
2013-06-28,营口鸟浪广场,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5861,09:00-18:00
2013-06-29,营口鸟浪广场,阴,23,,1903,09:00-18:00
2013-06-30,营口鸟浪广场,阴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,1521,09:00-18:00
2013-07-01,营口鸟浪广场,小雨,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,1623,09:00-18:00
2013-07-02,营口鸟浪广场,晴,15,,8544,09:00-18:00
2013-07-03,营口鸟浪广场,大雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7599,09:00-18:00
2013-07-04,营口鸟浪广场,晴,28,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,9365,09:00-18:00
2013-07-05,营口鸟浪广场,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3347,09:00-18:00
2013-07-06,营口鸟浪广场,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7595,09:00-18:00
2013-07-07,营口鸟浪广场,多云,18,,5940,09:00-18:00
2013-07-08,营口鸟浪广场,阴,14,,5383,09:00-18:00
2013-07-09,营口鸟浪广场,雪,7,,7195,09:00-18:00
2013-07-10,营口鸟浪广场,大雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5712,09:00-18:00
2013-07-11,营口鸟浪广场,大雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1448,09:00-18:00
2013-07-12,营口鸟浪广场,晴,16,,671,09:00-18:00
2013-07-13,营口鸟浪广场,晴,1,,2480,09:00-18:00
2013-07-14,营口鸟浪广场,多云,18,,4791,09:00-18:00
2013-07-15,营口鸟浪广场,雪,0,,1512,09:00-18:00
2013-07-16,营口鸟浪广场,阴,3,,1045,09:00-18:00
2013-07-17,营口鸟浪广场,晴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,3864,09:00-18:00
2013-07-18,营口鸟浪广场,阴,13,,5597,09:00-18:00
2013-07-19,营口鸟浪广场,阴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,8288,09:00-18:00
2013-07-20,营口鸟浪广场,雪,13,,9141,09:00-18:00
2013-07-21,营口鸟浪广场,大雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8628,09:00-18:00
2013-07-22,营口鸟浪广场,晴,25,,6209,09:00-18:00
2013-07-23,营口鸟浪广场,雪,24,,3168,09:00-18:00
2013-07-24,营口鸟浪广场,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3669,09:00-18:00
2013-07-25,营口鸟浪广场,晴,29,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,2426,09:00-18:00
2013-07-26,营口鸟浪广场,雪,31,,5252,09:00-18:00
2013-07-27,营口鸟浪广场,大雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9154,09:00-18:00
2013-07-28,营口鸟浪广场,晴,12,,3050,09:00-18:00
2013-07-29,营口鸟浪广场,阴,7,,2232,09:00-18:00
2013-07-30,营口鸟浪广场,大雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3960,09:00-18:00
2013-07-31,营口鸟浪广场,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9414,09:00-18:00
2013-08-01,营口鸟浪广场,雪,32,,4454,09:00-18:00
2013-08-02,营口鸟浪广场,大雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9436,09:00-18:00
2013-08-03,营口鸟浪广场,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8498,09:00-18:00
2013-08-04,营口鸟浪广场,雪,2,,3864,09:00-18:00
2013-08-05,营口鸟浪广场,阴,24,,3511,09:00-18:00
2013-08-06,营口鸟浪广场,雪,26,,819,09:00-18:00
2013-08-07,营口鸟浪广场,多云,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,4721,09:00-18:00
2013-08-08,营口鸟浪广场,多云,31,,7917,09:00-18:00
2013-08-09,营口鸟浪广场,中雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3021,09:00-18:00
2013-08-10,营口鸟浪广场,大雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1972,09:00-18:00
2013-08-11,营口鸟浪广场,中雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8103,09:00-18:00
2013-08-12,营口鸟浪广场,多云,11,,3375,09:00-18:00
2013-08-13,营口鸟浪广场,雪,0,,5225,09:00-18:00
2013-08-14,营口鸟浪广场,雪,35,,3394,09:00-18:00
2013-08-15,营口鸟浪广场,阴,2,,7136,09:00-18:00
2013-08-16,营口鸟浪广场,大雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3091,09:00-18:00
2013-08-17,营口鸟浪广场,雪,24,,7730,09:00-18:00
2013-08-18,营口鸟浪广场,阴,3,,6870,09:00-18:00
2013-08-19,营口鸟浪广场,大雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3268,09:00-18:00
2013-08-20,营口鸟浪广场,阴,13,,3753,09:00-18:00
2013-08-21,营口鸟浪广场,阴,11,,3296,09:00-18:00
2013-08-22,营口鸟浪广场,多云,34,,1691,09:00-18:00
2013-08-23,营口鸟浪广场,雪,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,2729,09:00-18:00
2013-08-24,营口鸟浪广场,阴,18,,6332,09:00-18:00
2013-08-25,营口鸟浪广场,阴,17,,3148,09:00-18:00
2013-08-26,营口鸟浪广场,中雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5190,09:00-18:00
2013-08-27,营口鸟浪广场,雪,24,,3495,09:00-18:00
2013-08-28,营口鸟浪广场,中雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5375,09:00-18:00
2013-08-29,营口鸟浪广场,多云,12,,1337,09:00-18:00
2013-08-30,营口鸟浪广场,雪,14,,1772,09:00-18:00
2013-08-31,营口鸟浪广场,多云,18,,1435,09:00-18:00
2013-09-01,营口鸟浪广场,晴,9,,6110,09:00-18:00
2013-09-02,营口鸟浪广场,小雨,0,,4880,09:00-18:00
2013-09-03,营口鸟浪广场,小雨,6,,776,09:00-18:00
2013-09-04,营口鸟浪广场,大雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8074,09:00-18:00
2013-09-05,营口鸟浪广场,小雨,17,,6316,09:00-18:00
2013-09-06,营口鸟浪广场,中雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,611,09:00-18:00
2013-09-07,营口鸟浪广场,雪,32,,3632,09:00-18:00
2013-09-08,营口鸟浪广场,晴,28,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,8865,09:00-18:00
2013-09-09,营口鸟浪广场,大雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8639,09:00-18:00
2013-09-10,营口鸟浪广场,小雨,6,,1921,09:00-18:00
2013-09-11,营口鸟浪广场,阴,3,,3307,09:00-18:00
2013-09-12,营口鸟浪广场,阴,33,,4732,09:00-18:00
2013-09-13,营口鸟浪广场,雪,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,9087,09:00-18:00
2013-09-14,营口鸟浪广场,雪,29,,5075,09:00-18:00
2013-09-15,营口鸟浪广场,小雨,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,7088,09:00-18:00
2013-09-16,营口鸟浪广场,阴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,8974,09:00-18:00
2013-09-17,营口鸟浪广场,大雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1634,09:00-18:00
2013-09-18,营口鸟浪广场,雪,25,,1755,09:00-18:00
2013-09-19,营口鸟浪广场,阴,32,,3790,09:00-18:00
2013-09-20,营口鸟浪广场,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3783,09:00-18:00
2013-09-21,营口鸟浪广场,晴,29,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,1637,09:00-18:00
2013-09-22,营口鸟浪广场,阴,13,,1521,09:00-18:00
2013-09-23,营口鸟浪广场,中雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9858,09:00-18:00
2013-09-24,营口鸟浪广场,阴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,4505,09:00-18:00
2013-09-25,营口鸟浪广场,晴,29,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,6064,09:00-18:00
2013-09-26,营口鸟浪广场,小雨,33,,5586,09:00-18:00
2013-09-27,营口鸟浪广场,大雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5235,09:00-18:00
2013-09-28,营口鸟浪广场,小雨,20,,5748,09:00-18:00
2013-09-29,营口鸟浪广场,晴,24,,7047,09:00-18:00
2013-09-30,营口鸟浪广场,大雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7173,09:00-18:00
2013-10-01,营口鸟浪广场,阴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,902,09:00-18:00
2013-10-02,营口鸟浪广场,晴,3,,3630,09:00-18:00
2013-10-03,营口鸟浪广场,中雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2325,09:00-18:00
2013-10-04,营口鸟浪广场,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,3292,09:00-18:00
2013-10-05,营口鸟浪广场,小雨,27,,2632,09:00-18:00
2013-10-06,营口鸟浪广场,中雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3193,09:00-18:00
2013-10-07,营口鸟浪广场,阴,28,,3225,09:00-18:00
2013-10-08,营口鸟浪广场,雪,8,,4078,09:00-18:00
2013-10-09,营口鸟浪广场,雪,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,896,09:00-18:00
2013-10-10,营口鸟浪广场,中雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7828,09:00-18:00
2013-10-11,营口鸟浪广场,雪,33,,2102,09:00-18:00
2013-10-12,营口鸟浪广场,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3963,09:00-18:00
2013-10-13,营口鸟浪广场,晴,20,,8857,09:00-18:00
2013-10-14,营口鸟浪广场,阴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,9981,09:00-18:00
2013-10-15,营口鸟浪广场,大雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6922,09:00-18:00
2013-10-16,营口鸟浪广场,雪,6,,1293,09:00-18:00
