日期,景点名称,天气状况,温度,建议,预计客流量,最佳营业时间
2013-02-01,桂林公园,阴,14,,1408,09:00-18:00
2013-02-02,桂林公园,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8958,09:00-18:00
2013-02-03,桂林公园,小雨,0,,8946,09:00-18:00
2013-02-04,桂林公园,中雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5317,09:00-18:00
2013-02-05,桂林公园,晴,1,,6688,09:00-18:00
2013-02-06,桂林公园,晴,18,,7828,09:00-18:00
2013-02-07,桂林公园,大雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8284,09:00-18:00
2013-02-08,桂林公园,晴,0,,5969,09:00-18:00
2013-02-09,桂林公园,大雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5149,09:00-18:00
2013-02-10,桂林公园,小雨,27,,3741,09:00-18:00
2013-02-11,桂林公园,大雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2615,09:00-18:00
2013-02-12,桂林公园,雪,22,,8147,09:00-18:00
2013-02-13,桂林公园,中雨,27,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2881,09:00-18:00
2013-02-14,桂林公园,阴,21,,8214,09:00-18:00
2013-02-15,桂林公园,雪,31,,3735,09:00-18:00
2013-02-16,桂林公园,大雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3478,09:00-18:00
2013-02-17,桂林公园,晴,5,,2101,09:00-18:00
2013-02-18,桂林公园,雪,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,4517,09:00-18:00
2013-02-19,桂林公园,大雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7215,09:00-18:00
2013-02-20,桂林公园,大雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2532,09:00-18:00
2013-02-21,桂林公园,雪,9,,6786,09:00-18:00
2013-02-22,桂林公园,多云,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,5365,09:00-18:00
2013-02-23,桂林公园,多云,25,,7856,09:00-18:00
2013-02-24,桂林公园,多云,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,4832,09:00-18:00
2013-02-25,桂林公园,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9488,09:00-18:00
2013-02-26,桂林公园,雪,5,,1030,09:00-18:00
2013-02-27,桂林公园,晴,13,,7278,09:00-18:00
2013-02-28,桂林公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,5476,09:00-18:00
2013-03-01,桂林公园,阴,13,,5401,09:00-18:00
2013-03-02,桂林公园,中雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3784,09:00-18:00
2013-03-03,桂林公园,雪,15,,9531,09:00-18:00
2013-03-04,桂林公园,雪,21,,5693,09:00-18:00
2013-03-05,桂林公园,晴,5,,6000,09:00-18:00
2013-03-06,桂林公园,大雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3347,09:00-18:00
2013-03-07,桂林公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,9866,09:00-18:00
2013-03-08,桂林公园,阴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,2762,09:00-18:00
2013-03-09,桂林公园,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,866,09:00-18:00
2013-03-10,桂林公园,阴,29,,962,09:00-18:00
2013-03-11,桂林公园,大雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6935,09:00-18:00
2013-03-12,桂林公园,阴,21,,6848,09:00-18:00
2013-03-13,桂林公园,阴,27,,8651,09:00-18:00
2013-03-14,桂林公园,阴,0,,7980,09:00-18:00
2013-03-15,桂林公园,雪,32,,754,09:00-18:00
2013-03-16,桂林公园,阴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,8783,09:00-18:00
2013-03-17,桂林公园,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,8050,09:00-18:00
2013-03-18,桂林公园,小雨,4,,9876,09:00-18:00
2013-03-19,桂林公园,小雨,3,,4201,09:00-18:00
2013-03-20,桂林公园,阴,7,,514,09:00-18:00
2013-03-21,桂林公园,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9874,09:00-18:00
2013-03-22,桂林公园,晴,4,,8177,09:00-18:00
2013-03-23,桂林公园,雪,10,,6930,09:00-18:00
2013-03-24,桂林公园,大雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2233,09:00-18:00
2013-03-25,桂林公园,晴,2,,734,09:00-18:00
2013-03-26,桂林公园,小雨,25,,9816,09:00-18:00
2013-03-27,桂林公园,阴,12,,6420,09:00-18:00
2013-03-28,桂林公园,中雨,-1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5464,09:00-18:00
2013-03-29,桂林公园,雪,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,5406,09:00-18:00
2013-03-30,桂林公园,中雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2542,09:00-18:00
2013-03-31,桂林公园,中雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9650,09:00-18:00
2013-04-01,桂林公园,晴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,3849,09:00-18:00
2013-04-02,桂林公园,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,1507,09:00-18:00
2013-04-03,桂林公园,小雨,10,,2045,09:00-18:00
2013-04-04,桂林公园,中雨,27,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1621,09:00-18:00
2013-04-05,桂林公园,小雨,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,958,09:00-18:00
2013-04-06,桂林公园,阴,11,,4244,09:00-18:00
2013-04-07,桂林公园,多云,25,,5099,09:00-18:00
2013-04-08,桂林公园,小雨,31,,5705,09:00-18:00
2013-04-09,桂林公园,多云,2,,6867,09:00-18:00
2013-04-10,桂林公园,雪,8,,7312,09:00-18:00
2013-04-11,桂林公园,中雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4605,09:00-18:00
2013-04-12,桂林公园,大雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6046,09:00-18:00
2013-04-13,桂林公园,中雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5842,09:00-18:00
2013-04-14,桂林公园,小雨,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,6539,09:00-18:00
2013-04-15,桂林公园,雪,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,8091,09:00-18:00
2013-04-16,桂林公园,晴,16,,3305,09:00-18:00
2013-04-17,桂林公园,小雨,1,,4334,09:00-18:00
2013-04-18,桂林公园,中雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,798,09:00-18:00
2013-04-19,桂林公园,小雨,34,,706,09:00-18:00
2013-04-20,桂林公园,阴,9,,1942,09:00-18:00
2013-04-21,桂林公园,晴,5,,1672,09:00-18:00
2013-04-22,桂林公园,中雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9554,09:00-18:00
2013-04-23,桂林公园,晴,2,,8140,09:00-18:00
2013-04-24,桂林公园,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4662,09:00-18:00
2013-04-25,桂林公园,阴,17,,9548,09:00-18:00
2013-04-26,桂林公园,小雨,2,,3035,09:00-18:00
2013-04-27,桂林公园,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,7225,09:00-18:00
2013-04-28,桂林公园,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3404,09:00-18:00
2013-04-29,桂林公园,小雨,8,,3779,09:00-18:00
2013-04-30,桂林公园,大雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5287,09:00-18:00
2013-05-01,桂林公园,阴,35,,5912,09:00-18:00
2013-05-02,桂林公园,雪,4,,5207,09:00-18:00
2013-05-03,桂林公园,多云,2,,3804,09:00-18:00
2013-05-04,桂林公园,中雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5088,09:00-18:00
2013-05-05,桂林公园,阴,33,,9916,09:00-18:00
2013-05-06,桂林公园,晴,14,,2593,09:00-18:00
2013-05-07,桂林公园,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2152,09:00-18:00
2013-05-08,桂林公园,中雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6698,09:00-18:00
2013-05-09,桂林公园,晴,23,,744,09:00-18:00
2013-05-10,桂林公园,阴,15,,7661,09:00-18:00
2013-05-11,桂林公园,多云,34,,6925,09:00-18:00
2013-05-12,桂林公园,雪,21,,8284,09:00-18:00
2013-05-13,桂林公园,雪,7,,3182,09:00-18:00
2013-05-14,桂林公园,大雨,10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3045,09:00-18:00
2013-05-15,桂林公园,雪,31,,2674,09:00-18:00
2013-05-16,桂林公园,多云,21,,2695,09:00-18:00
2013-05-17,桂林公园,多云,32,,8686,09:00-18:00
2013-05-18,桂林公园,多云,14,,8112,09:00-18:00
2013-05-19,桂林公园,小雨,19,,604,09:00-18:00
2013-05-20,桂林公园,大雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1136,09:00-18:00
2013-05-21,桂林公园,小雨,13,,7460,09:00-18:00
2013-05-22,桂林公园,小雨,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,3388,09:00-18:00
2013-05-23,桂林公园,晴,10,,1411,09:00-18:00
2013-05-24,桂林公园,雪,35,,9753,09:00-18:00
2013-05-25,桂林公园,小雨,16,,1977,09:00-18:00
2013-05-26,桂林公园,多云,9,,4441,09:00-18:00
2013-05-27,桂林公园,中雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7035,09:00-18:00
2013-05-28,桂林公园,小雨,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,2166,09:00-18:00
2013-05-29,桂林公园,多云,34,,2116,09:00-18:00
2013-05-30,桂林公园,阴,20,,9187,09:00-18:00
2013-05-31,桂林公园,阴,28,,6843,09:00-18:00
2013-06-01,桂林公园,大雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1768,09:00-18:00
2013-06-02,桂林公园,多云,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,2901,09:00-18:00
2013-06-03,桂林公园,中雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1818,09:00-18:00
2013-06-04,桂林公园,阴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,560,09:00-18:00
2013-06-05,桂林公园,多云,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,8315,09:00-18:00
2013-06-06,桂林公园,雪,10,,5127,09:00-18:00
2013-06-07,桂林公园,雪,10,,1570,09:00-18:00
2013-06-08,桂林公园,雪,4,,9001,09:00-18:00
2013-06-09,桂林公园,多云,30,,1576,09:00-18:00
2013-06-10,桂林公园,晴,2,,9936,09:00-18:00
2013-06-11,桂林公园,多云,16,,1317,09:00-18:00
2013-06-12,桂林公园,晴,27,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,9925,09:00-18:00
2013-06-13,桂林公园,晴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,8948,09:00-18:00
2013-06-14,桂林公园,多云,4,,9845,09:00-18:00
2013-06-15,桂林公园,晴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,949,09:00-18:00
2013-06-16,桂林公园,阴,35,,3767,09:00-18:00
2013-06-17,桂林公园,多云,23,,6199,09:00-18:00
2013-06-18,桂林公园,阴,2,,2698,09:00-18:00
2013-06-19,桂林公园,小雨,33,,3919,09:00-18:00
2013-06-20,桂林公园,阴,2,,4554,09:00-18:00
2013-06-21,桂林公园,大雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9008,09:00-18:00
2013-06-22,桂林公园,阴,2,,2300,09:00-18:00
2013-06-23,桂林公园,多云,31,,7066,09:00-18:00
2013-06-24,桂林公园,大雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1639,09:00-18:00
2013-06-25,桂林公园,中雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3101,09:00-18:00
2013-06-26,桂林公园,中雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8067,09:00-18:00
2013-06-27,桂林公园,小雨,30,,2617,09:00-18:00
2013-06-28,桂林公园,中雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9363,09:00-18:00
2013-06-29,桂林公园,中雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,820,09:00-18:00
2013-06-30,桂林公园,多云,29,,7469,09:00-18:00
2013-07-01,桂林公园,中雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8331,09:00-18:00
2013-07-02,桂林公园,中雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6272,09:00-18:00
2013-07-03,桂林公园,晴,14,,5870,09:00-18:00
2013-07-04,桂林公园,大雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8372,09:00-18:00
2013-07-05,桂林公园,晴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,1946,09:00-18:00
2013-07-06,桂林公园,大雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6336,09:00-18:00
2013-07-07,桂林公园,阴,14,,1107,09:00-18:00
2013-07-08,桂林公园,小雨,17,,4741,09:00-18:00
2013-07-09,桂林公园,小雨,0,,9766,09:00-18:00
2013-07-10,桂林公园,多云,2,,1190,09:00-18:00
2013-07-11,桂林公园,多云,4,,6286,09:00-18:00
2013-07-12,桂林公园,中雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7807,09:00-18:00
2013-07-13,桂林公园,雪,2,,6544,09:00-18:00
2013-07-14,桂林公园,雪,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,6603,09:00-18:00
2013-07-15,桂林公园,阴,0,,3182,09:00-18:00
2013-07-16,桂林公园,小雨,8,,2353,09:00-18:00
2013-07-17,桂林公园,小雨,16,,9953,09:00-18:00
2013-07-18,桂林公园,阴,35,,1987,09:00-18:00
2013-07-19,桂林公园,雪,13,,857,09:00-18:00
2013-07-20,桂林公园,晴,28,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,5550,09:00-18:00
2013-07-21,桂林公园,多云,32,,4826,09:00-18:00
2013-07-22,桂林公园,多云,22,,2856,09:00-18:00
2013-07-23,桂林公园,阴,16,,9593,09:00-18:00
2013-07-24,桂林公园,大雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5954,09:00-18:00
2013-07-25,桂林公园,雪,17,,2908,09:00-18:00
2013-07-26,桂林公园,多云,21,,5711,09:00-18:00
2013-07-27,桂林公园,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,1432,09:00-18:00
2013-07-28,桂林公园,中雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9271,09:00-18:00
2013-07-29,桂林公园,阴,0,,4155,09:00-18:00
2013-07-30,桂林公园,阴,11,,4484,09:00-18:00
2013-07-31,桂林公园,中雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3131,09:00-18:00
2013-08-01,桂林公园,多云,34,,8648,09:00-18:00
2013-08-02,桂林公园,大雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7147,09:00-18:00
2013-08-03,桂林公园,多云,12,,2639,09:00-18:00
2013-08-04,桂林公园,阴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,2323,09:00-18:00
2013-08-05,桂林公园,小雨,12,,807,09:00-18:00
2013-08-06,桂林公园,雪,16,,3318,09:00-18:00
2013-08-07,桂林公园,多云,23,,9874,09:00-18:00
2013-08-08,桂林公园,中雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7336,09:00-18:00
2013-08-09,桂林公园,晴,7,,698,09:00-18:00
2013-08-10,桂林公园,晴,32,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,8262,09:00-18:00
2013-08-11,桂林公园,雪,34,,4217,09:00-18:00
2013-08-12,桂林公园,大雨,10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4589,09:00-18:00
2013-08-13,桂林公园,小雨,21,,9109,09:00-18:00
2013-08-14,桂林公园,雪,19,,9639,09:00-18:00
2013-08-15,桂林公园,小雨,15,,8226,09:00-18:00
2013-08-16,桂林公园,大雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4742,09:00-18:00
2013-08-17,桂林公园,大雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5477,09:00-18:00
2013-08-18,桂林公园,大雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7932,09:00-18:00
2013-08-19,桂林公园,小雨,11,,8554,09:00-18:00
2013-08-20,桂林公园,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4496,09:00-18:00
2013-08-21,桂林公园,多云,30,,8674,09:00-18:00
2013-08-22,桂林公园,阴,29,,8547,09:00-18:00
2013-08-23,桂林公园,中雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8336,09:00-18:00
2013-08-24,桂林公园,雪,35,,9124,09:00-18:00
2013-08-25,桂林公园,小雨,15,,4239,09:00-18:00
2013-08-26,桂林公园,多云,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,6979,09:00-18:00
2013-08-27,桂林公园,阴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,4146,09:00-18:00
2013-08-28,桂林公园,雪,9,,1279,09:00-18:00
2013-08-29,桂林公园,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,5544,09:00-18:00
2013-08-30,桂林公园,大雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2452,09:00-18:00
2013-08-31,桂林公园,晴,24,,9379,09:00-18:00
2013-09-01,桂林公园,中雨,10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3643,09:00-18:00
2013-09-02,桂林公园,多云,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,4268,09:00-18:00
2013-09-03,桂林公园,晴,29,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,5110,09:00-18:00
2013-09-04,桂林公园,小雨,13,,9547,09:00-18:00
2013-09-05,桂林公园,大雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6734,09:00-18:00
2013-09-06,桂林公园,大雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8359,09:00-18:00
2013-09-07,桂林公园,中雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4617,09:00-18:00
2013-09-08,桂林公园,中雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9695,09:00-18:00
2013-09-09,桂林公园,小雨,19,,2558,09:00-18:00
2013-09-10,桂林公园,阴,18,,1270,09:00-18:00
2013-09-11,桂林公园,雪,20,,1797,09:00-18:00
2013-09-12,桂林公园,小雨,17,,2099,09:00-18:00
2013-09-13,桂林公园,多云,25,,2229,09:00-18:00
2013-09-14,桂林公园,大雨,8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6022,09:00-18:00
2013-09-15,桂林公园,小雨,29,,1291,09:00-18:00
2013-09-16,桂林公园,大雨,27,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4577,09:00-18:00
2013-09-17,桂林公园,小雨,29,,2689,09:00-18:00
2013-09-18,桂林公园,晴,8,,8145,09:00-18:00
2013-09-19,桂林公园,多云,16,,2927,09:00-18:00
2013-09-20,桂林公园,小雨,8,,8538,09:00-18:00
2013-09-21,桂林公园,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2972,09:00-18:00
2013-09-22,桂林公园,阴,17,,5579,09:00-18:00
2013-09-23,桂林公园,雪,22,,8268,09:00-18:00
2013-09-24,桂林公园,中雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3135,09:00-18:00
2013-09-25,桂林公园,大雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3939,09:00-18:00
2013-09-26,桂林公园,小雨,22,,2525,09:00-18:00
2013-09-27,桂林公园,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,4336,09:00-18:00
2013-09-28,桂林公园,雪,10,,4917,09:00-18:00
2013-09-29,桂林公园,晴,32,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,556,09:00-18:00
2013-09-30,桂林公园,多云,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,4622,09:00-18:00
2013-10-01,桂林公园,雪,5,,8216,09:00-18:00
2013-10-02,桂林公园,中雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5588,09:00-18:00
2013-10-03,桂林公园,大雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6009,09:00-18:00
2013-10-04,桂林公园,多云,3,,6541,09:00-18:00
2013-10-05,桂林公园,阴,17,,4129,09:00-18:00
2013-10-06,桂林公园,阴,0,,8952,09:00-18:00
2013-10-07,桂林公园,晴,3,,4086,09:00-18:00
2013-10-08,桂林公园,小雨,3,,8719,09:00-18:00
2013-10-09,桂林公园,雪,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,3760,09:00-18:00
2013-10-10,桂林公园,雪,30,,8849,09:00-18:00
2013-10-11,桂林公园,小雨,23,,9744,09:00-18:00
2013-10-12,桂林公园,雪,25,,668,09:00-18:00
2013-10-13,桂林公园,阴,14,,9324,09:00-18:00
2013-10-14,桂林公园,阴,0,,8850,09:00-18:00
2013-10-15,桂林公园,多云,34,,3393,09:00-18:00
2013-10-16,桂林公园,大雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5948,09:00-18:00
2013-10-17,桂林公园,阴,27,,3641,09:00-18:00
2013-10-18,桂林公园,小雨,22,,5988,09:00-18:00
2013-10-19,桂林公园,晴,3,,2714,09:00-18:00
2013-10-20,桂林公园,大雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2682,09:00-18:00
2013-10-21,桂林公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,915,09:00-18:00
2013-10-22,桂林公园,阴,22,,3468,09:00-18:00
2013-10-23,桂林公园,晴,35,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,6590,09:00-18:00
2013-10-24,桂林公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,3379,09:00-18:00
2013-10-25,桂林公园,大雨,8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5964,09:00-18:00
2013-10-26,桂林公园,小雨,19,,9252,09:00-18:00
2013-10-27,桂林公园,小雨,18,,5113,09:00-18:00
2013-10-28,桂林公园,多云,23,,9967,09:00-18:00
2013-10-29,桂林公园,小雨,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,5844,09:00-18:00
2013-10-30,桂林公园,小雨,35,,3808,09:00-18:00
2013-10-31,桂林公园,阴,1,,5329,09:00-18:00
2013-11-01,桂林公园,阴,26,,837,09:00-18:00
2013-11-02,桂林公园,多云,6,,9718,09:00-18:00
2013-11-03,桂林公园,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3437,09:00-18:00
2013-11-04,桂林公园,晴,23,,8034,09:00-18:00
2013-11-05,桂林公园,雪,24,,1690,09:00-18:00
2013-11-06,桂林公园,阴,30,,1063,09:00-18:00
2013-11-07,桂林公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,9109,09:00-18:00
2013-11-08,桂林公园,中雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9650,09:00-18:00
2013-11-09,桂林公园,多云,19,,9278,09:00-18:00
2013-11-10,桂林公园,中雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3119,09:00-18:00
2013-11-11,桂林公园,中雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3852,09:00-18:00
2013-11-12,桂林公园,中雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8463,09:00-18:00
2013-11-13,桂林公园,阴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,2322,09:00-18:00
2013-11-14,桂林公园,中雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,906,09:00-18:00
2013-11-15,桂林公园,雪,5,,5531,09:00-18:00
2013-11-16,桂林公园,多云,11,,9785,09:00-18:00
2013-11-17,桂林公园,阴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,8516,09:00-18:00
2013-11-18,桂林公园,阴,13,,8337,09:00-18:00
2013-11-19,桂林公园,多云,29,,6115,09:00-18:00
2013-11-20,桂林公园,中雨,-3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9732,09:00-18:00
2013-11-21,桂林公园,阴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,9326,09:00-18:00
