日期,景点名称,天气状况,温度,建议,预计客流量,最佳营业时间
2013-03-11,莫子山公园,雪,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,3842,09:00-18:00
2013-03-12,莫子山公园,中雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5177,09:00-18:00
2013-03-13,莫子山公园,大雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8086,09:00-18:00
2013-03-14,莫子山公园,雪,14,,4172,09:00-18:00
2013-03-15,莫子山公园,晴,23,,6840,09:00-18:00
2013-03-16,莫子山公园,晴,9,,2070,09:00-18:00
2013-03-17,莫子山公园,大雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2500,09:00-18:00
2013-03-18,莫子山公园,晴,19,,6890,09:00-18:00
2013-03-19,莫子山公园,中雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6428,09:00-18:00
2013-03-20,莫子山公园,晴,19,,989,09:00-18:00
2013-03-21,莫子山公园,中雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1412,09:00-18:00
2013-03-22,莫子山公园,阴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,6715,09:00-18:00
2013-03-23,莫子山公园,中雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4376,09:00-18:00
2013-03-24,莫子山公园,晴,12,,6257,09:00-18:00
2013-03-25,莫子山公园,晴,19,,5922,09:00-18:00
2013-03-26,莫子山公园,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1059,09:00-18:00
2013-03-27,莫子山公园,晴,13,,3822,09:00-18:00
2013-03-28,莫子山公园,多云,31,,8272,09:00-18:00
2013-03-29,莫子山公园,晴,2,,8014,09:00-18:00
2013-03-30,莫子山公园,中雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9443,09:00-18:00
2013-03-31,莫子山公园,小雨,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,7256,09:00-18:00
2013-04-01,莫子山公园,晴,32,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,5209,09:00-18:00
2013-04-02,莫子山公园,中雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8945,09:00-18:00
2013-04-03,莫子山公园,雪,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,3801,09:00-18:00
2013-04-04,莫子山公园,中雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4816,09:00-18:00
2013-04-05,莫子山公园,晴,13,,4372,09:00-18:00
2013-04-06,莫子山公园,大雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7169,09:00-18:00
2013-04-07,莫子山公园,阴,21,,936,09:00-18:00
2013-04-08,莫子山公园,多云,29,,641,09:00-18:00
2013-04-09,莫子山公园,雪,25,,8134,09:00-18:00
2013-04-10,莫子山公园,多云,6,,905,09:00-18:00
2013-04-11,莫子山公园,大雨,10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3911,09:00-18:00
2013-04-12,莫子山公园,大雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1173,09:00-18:00
2013-04-13,莫子山公园,雪,18,,1656,09:00-18:00
2013-04-14,莫子山公园,多云,2,,7268,09:00-18:00
2013-04-15,莫子山公园,多云,31,,5175,09:00-18:00
2013-04-16,莫子山公园,阴,22,,3190,09:00-18:00
2013-04-17,莫子山公园,多云,25,,2653,09:00-18:00
2013-04-18,莫子山公园,雪,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,3372,09:00-18:00
2013-04-19,莫子山公园,晴,20,,8551,09:00-18:00
2013-04-20,莫子山公园,晴,30,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,7859,09:00-18:00
2013-04-21,莫子山公园,雪,29,,2905,09:00-18:00
2013-04-22,莫子山公园,中雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6805,09:00-18:00
2013-04-23,莫子山公园,阴,27,,5656,09:00-18:00
2013-04-24,莫子山公园,雪,25,,3649,09:00-18:00
2013-04-25,莫子山公园,阴,16,,905,09:00-18:00
2013-04-26,莫子山公园,阴,32,,1887,09:00-18:00
2013-04-27,莫子山公园,晴,28,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,6872,09:00-18:00
2013-04-28,莫子山公园,晴,6,,7985,09:00-18:00
2013-04-29,莫子山公园,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1416,09:00-18:00
2013-04-30,莫子山公园,小雨,0,,4481,09:00-18:00
2013-05-01,莫子山公园,小雨,14,,7678,09:00-18:00
2013-05-02,莫子山公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,2652,09:00-18:00
2013-05-03,莫子山公园,阴,9,,1958,09:00-18:00
2013-05-04,莫子山公园,中雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8036,09:00-18:00
2013-05-05,莫子山公园,晴,29,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3370,09:00-18:00
2013-05-06,莫子山公园,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5235,09:00-18:00
2013-05-07,莫子山公园,中雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1367,09:00-18:00
2013-05-08,莫子山公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6525,09:00-18:00
2013-05-09,莫子山公园,雪,18,,3797,09:00-18:00
2013-05-10,莫子山公园,小雨,3,,6723,09:00-18:00
2013-05-11,莫子山公园,小雨,4,,1610,09:00-18:00
2013-05-12,莫子山公园,大雨,-1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8004,09:00-18:00
2013-05-13,莫子山公园,阴,15,,1330,09:00-18:00
2013-05-14,莫子山公园,多云,8,,916,09:00-18:00
2013-05-15,莫子山公园,中雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8666,09:00-18:00
2013-05-16,莫子山公园,晴,20,,2108,09:00-18:00
2013-05-17,莫子山公园,晴,12,,9136,09:00-18:00
2013-05-18,莫子山公园,中雨,-1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,897,09:00-18:00
2013-05-19,莫子山公园,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,1903,09:00-18:00
2013-05-20,莫子山公园,晴,26,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,8334,09:00-18:00
2013-05-21,莫子山公园,多云,23,,546,09:00-18:00
2013-05-22,莫子山公园,大雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2350,09:00-18:00
2013-05-23,莫子山公园,多云,16,,3573,09:00-18:00
2013-05-24,莫子山公园,阴,23,,1262,09:00-18:00
2013-05-25,莫子山公园,大雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6899,09:00-18:00
2013-05-26,莫子山公园,阴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,5225,09:00-18:00
2013-05-27,莫子山公园,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9615,09:00-18:00
2013-05-28,莫子山公园,中雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1791,09:00-18:00
2013-05-29,莫子山公园,晴,11,,6590,09:00-18:00
2013-05-30,莫子山公园,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8552,09:00-18:00
2013-05-31,莫子山公园,阴,16,,5680,09:00-18:00
2013-06-01,莫子山公园,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4603,09:00-18:00
2013-06-02,莫子山公园,晴,31,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,5919,09:00-18:00
2013-06-03,莫子山公园,雪,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,7905,09:00-18:00
2013-06-04,莫子山公园,大雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7209,09:00-18:00
2013-06-05,莫子山公园,多云,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,6392,09:00-18:00
2013-06-06,莫子山公园,小雨,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,2727,09:00-18:00
2013-06-07,莫子山公园,中雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2880,09:00-18:00
2013-06-08,莫子山公园,阴,22,,1109,09:00-18:00
2013-06-09,莫子山公园,多云,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,4063,09:00-18:00
2013-06-10,莫子山公园,小雨,34,,3798,09:00-18:00
2013-06-11,莫子山公园,中雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3378,09:00-18:00
2013-06-12,莫子山公园,阴,22,,6642,09:00-18:00
2013-06-13,莫子山公园,小雨,34,,7530,09:00-18:00
2013-06-14,莫子山公园,晴,18,,1431,09:00-18:00
2013-06-15,莫子山公园,中雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4285,09:00-18:00
2013-06-16,莫子山公园,雪,2,,7598,09:00-18:00
2013-06-17,莫子山公园,阴,16,,5996,09:00-18:00
2013-06-18,莫子山公园,多云,0,,6457,09:00-18:00
2013-06-19,莫子山公园,阴,31,,4251,09:00-18:00
2013-06-20,莫子山公园,阴,21,,7227,09:00-18:00
2013-06-21,莫子山公园,阴,34,,2905,09:00-18:00
2013-06-22,莫子山公园,阴,14,,6518,09:00-18:00
2013-06-23,莫子山公园,雪,31,,2487,09:00-18:00
2013-06-24,莫子山公园,晴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,4802,09:00-18:00
2013-06-25,莫子山公园,晴,27,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,9262,09:00-18:00
2013-06-26,莫子山公园,阴,28,,6087,09:00-18:00
2013-06-27,莫子山公园,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,8915,09:00-18:00
2013-06-28,莫子山公园,阴,23,,957,09:00-18:00
2013-06-29,莫子山公园,大雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7246,09:00-18:00
2013-06-30,莫子山公园,小雨,16,,8231,09:00-18:00
2013-07-01,莫子山公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,9348,09:00-18:00
2013-07-02,莫子山公园,大雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8814,09:00-18:00
2013-07-03,莫子山公园,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4775,09:00-18:00
2013-07-04,莫子山公园,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1928,09:00-18:00
2013-07-05,莫子山公园,大雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7297,09:00-18:00
2013-07-06,莫子山公园,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,3695,09:00-18:00
2013-07-07,莫子山公园,小雨,14,,3240,09:00-18:00
2013-07-08,莫子山公园,中雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1233,09:00-18:00
2013-07-09,莫子山公园,大雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9429,09:00-18:00
2013-07-10,莫子山公园,晴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,2877,09:00-18:00
2013-07-11,莫子山公园,大雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7411,09:00-18:00
2013-07-12,莫子山公园,中雨,8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2491,09:00-18:00
2013-07-13,莫子山公园,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3128,09:00-18:00
2013-07-14,莫子山公园,中雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3014,09:00-18:00
2013-07-15,莫子山公园,雪,18,,4782,09:00-18:00
2013-07-16,莫子山公园,晴,19,,6798,09:00-18:00
2013-07-17,莫子山公园,雪,23,,9977,09:00-18:00
2013-07-18,莫子山公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2375,09:00-18:00
2013-07-19,莫子山公园,阴,35,,1088,09:00-18:00
2013-07-20,莫子山公园,大雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4441,09:00-18:00
2013-07-21,莫子山公园,雪,25,,7386,09:00-18:00
2013-07-22,莫子山公园,多云,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,6753,09:00-18:00
2013-07-23,莫子山公园,晴,19,,6762,09:00-18:00
2013-07-24,莫子山公园,阴,1,,7360,09:00-18:00
2013-07-25,莫子山公园,小雨,19,,1157,09:00-18:00
2013-07-26,莫子山公园,雪,33,,2934,09:00-18:00
2013-07-27,莫子山公园,小雨,25,,2977,09:00-18:00
2013-07-28,莫子山公园,雪,32,,3711,09:00-18:00
2013-07-29,莫子山公园,晴,1,,4159,09:00-18:00
2013-07-30,莫子山公园,大雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6146,09:00-18:00
2013-07-31,莫子山公园,晴,16,,1647,09:00-18:00
2013-08-01,莫子山公园,中雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5271,09:00-18:00
2013-08-02,莫子山公园,多云,0,,3001,09:00-18:00
2013-08-03,莫子山公园,晴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,8273,09:00-18:00
2013-08-04,莫子山公园,大雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8655,09:00-18:00
2013-08-05,莫子山公园,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2145,09:00-18:00
2013-08-06,莫子山公园,小雨,25,,4872,09:00-18:00
2013-08-07,莫子山公园,中雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2376,09:00-18:00
2013-08-08,莫子山公园,小雨,12,,9375,09:00-18:00
2013-08-09,莫子山公园,小雨,30,,6518,09:00-18:00
2013-08-10,莫子山公园,雪,33,,2423,09:00-18:00
2013-08-11,莫子山公园,小雨,15,,1196,09:00-18:00
2013-08-12,莫子山公园,雪,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,5200,09:00-18:00
2013-08-13,莫子山公园,大雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7586,09:00-18:00
2013-08-14,莫子山公园,阴,19,,2290,09:00-18:00
2013-08-15,莫子山公园,小雨,26,,7451,09:00-18:00
2013-08-16,莫子山公园,晴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,5291,09:00-18:00
2013-08-17,莫子山公园,晴,12,,1847,09:00-18:00
2013-08-18,莫子山公园,阴,24,,7237,09:00-18:00
2013-08-19,莫子山公园,大雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2992,09:00-18:00
2013-08-20,莫子山公园,雪,23,,8225,09:00-18:00
2013-08-21,莫子山公园,阴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,1730,09:00-18:00
2013-08-22,莫子山公园,阴,30,,9159,09:00-18:00
2013-08-23,莫子山公园,晴,2,,611,09:00-18:00
2013-08-24,莫子山公园,大雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4091,09:00-18:00
2013-08-25,莫子山公园,雪,26,,3710,09:00-18:00
2013-08-26,莫子山公园,阴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,642,09:00-18:00
2013-08-27,莫子山公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,4349,09:00-18:00
2013-08-28,莫子山公园,小雨,16,,3634,09:00-18:00
2013-08-29,莫子山公园,晴,16,,5290,09:00-18:00
2013-08-30,莫子山公园,小雨,11,,4091,09:00-18:00
2013-08-31,莫子山公园,大雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4593,09:00-18:00
2013-09-01,莫子山公园,大雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5166,09:00-18:00
2013-09-02,莫子山公园,中雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2913,09:00-18:00
2013-09-03,莫子山公园,小雨,19,,8912,09:00-18:00
2013-09-04,莫子山公园,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3152,09:00-18:00
2013-09-05,莫子山公园,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9513,09:00-18:00
2013-09-06,莫子山公园,中雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8059,09:00-18:00
2013-09-07,莫子山公园,阴,10,,7836,09:00-18:00
2013-09-08,莫子山公园,阴,30,,8491,09:00-18:00
2013-09-09,莫子山公园,大雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4278,09:00-18:00
2013-09-10,莫子山公园,多云,21,,2476,09:00-18:00
2013-09-11,莫子山公园,大雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3252,09:00-18:00
2013-09-12,莫子山公园,大雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7901,09:00-18:00
2013-09-13,莫子山公园,晴,34,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,2820,09:00-18:00
2013-09-14,莫子山公园,阴,1,,6401,09:00-18:00
2013-09-15,莫子山公园,多云,34,,1581,09:00-18:00
2013-09-16,莫子山公园,阴,29,,9164,09:00-18:00
2013-09-17,莫子山公园,多云,0,,4933,09:00-18:00
2013-09-18,莫子山公园,阴,1,,6590,09:00-18:00
2013-09-19,莫子山公园,小雨,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,6390,09:00-18:00
2013-09-20,莫子山公园,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,765,09:00-18:00
2013-09-21,莫子山公园,中雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2348,09:00-18:00
2013-09-22,莫子山公园,雪,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,3092,09:00-18:00
2013-09-23,莫子山公园,小雨,33,,5867,09:00-18:00
2013-09-24,莫子山公园,大雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4530,09:00-18:00
2013-09-25,莫子山公园,阴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,5948,09:00-18:00
2013-09-26,莫子山公园,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5717,09:00-18:00
2013-09-27,莫子山公园,小雨,11,,7604,09:00-18:00
2013-09-28,莫子山公园,阴,35,,9422,09:00-18:00
2013-09-29,莫子山公园,晴,21,,2846,09:00-18:00
2013-09-30,莫子山公园,多云,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,9891,09:00-18:00
2013-10-01,莫子山公园,阴,22,,8040,09:00-18:00
2013-10-02,莫子山公园,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,6643,09:00-18:00
2013-10-03,莫子山公园,大雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4576,09:00-18:00
2013-10-04,莫子山公园,多云,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,4241,09:00-18:00
2013-10-05,莫子山公园,多云,0,,7799,09:00-18:00
2013-10-06,莫子山公园,大雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1188,09:00-18:00
2013-10-07,莫子山公园,阴,7,,6301,09:00-18:00
2013-10-08,莫子山公园,多云,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,9086,09:00-18:00
2013-10-09,莫子山公园,雪,14,,7122,09:00-18:00
2013-10-10,莫子山公园,晴,13,,8696,09:00-18:00
2013-10-11,莫子山公园,晴,24,,6117,09:00-18:00
2013-10-12,莫子山公园,晴,34,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,6502,09:00-18:00
2013-10-13,莫子山公园,小雨,16,,5650,09:00-18:00
2013-10-14,莫子山公园,中雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3407,09:00-18:00
2013-10-15,莫子山公园,中雨,8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6080,09:00-18:00
2013-10-16,莫子山公园,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,5141,09:00-18:00
2013-10-17,莫子山公园,雪,20,,5638,09:00-18:00
2013-10-18,莫子山公园,中雨,22,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1715,09:00-18:00
2013-10-19,莫子山公园,中雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5731,09:00-18:00
2013-10-20,莫子山公园,多云,9,,3430,09:00-18:00
2013-10-21,莫子山公园,中雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,914,09:00-18:00
2013-10-22,莫子山公园,小雨,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,5123,09:00-18:00
2013-10-23,莫子山公园,多云,24,,6296,09:00-18:00
2013-10-24,莫子山公园,中雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2387,09:00-18:00
2013-10-25,莫子山公园,多云,6,,7790,09:00-18:00
2013-10-26,莫子山公园,中雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3966,09:00-18:00
2013-10-27,莫子山公园,晴,24,,4464,09:00-18:00
2013-10-28,莫子山公园,多云,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,3534,09:00-18:00
2013-10-29,莫子山公园,大雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1538,09:00-18:00
2013-10-30,莫子山公园,多云,33,,9080,09:00-18:00
