城市,景点名称,类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度,电话
葫芦岛,休闲广场,风景名胜,全年,3.9,免费,2-3小时,民安路与隆化路交叉口东南120米,,,
葫芦岛,灵山寺,风景名胜,全年,4.3,免费,2-3小时,山神庙子乡凉水井子村,,,
葫芦岛,微笑路景点,风景名胜,全年,4.2,免费,2-3小时,新东路42号,,,
葫芦岛,忠义寺,风景名胜,全年,4.0,免费,2-3小时,塔山乡三义庙村,,,
葫芦岛,中国移动文化广场,风景名胜,全年,3.9,免费,2-3小时,龙湾大街39号,,,
葫芦岛,兴城海滨国家重点风景名胜区,风景名胜,全年,4.1,免费,2-3小时,新东路东侧,,,
葫芦岛,体育休闲广场,风景名胜,全年,3.8,免费,2-3小时,文兴路附近,,,
葫芦岛,瓮城,风景名胜,全年,4.0,免费,2-3小时,古城街道兴城古城内(西侧),,,
葫芦岛,福源寺,风景名胜,全年,3.8,免费,2-3小时,寺儿堡镇化寺线福源寺,,,
葫芦岛,天角山烽火台遗址,风景名胜,全年,4.1,免费,2-3小时,天角山烽火台遗址(滨海公路南),,,
葫芦岛,双全寺,风景名胜,全年,3.8,免费,2-3小时,龙湾大街,,,
葫芦岛,春和门,风景名胜,全年,4.1,免费,2-3小时,东关街与春和街交汇处,,,
葫芦岛,龙回头,风景名胜,全年,4.8,免费,2-3小时,海滨大道,,,
葫芦岛,国际和平广场,风景名胜,全年,4.6,免费,2-3小时,海晏北路与海滨南路交叉口东420米,,,
葫芦岛,圣水寺(装修中),风景名胜,全年,4.2,免费,2-3小时,杨家杖子开发区莲花山,,,
葫芦岛,海翔公园,风景名胜,全年,3.9,免费,2-3小时,海翔路高架桥西南侧,,,
葫芦岛,般若讲寺,风景名胜,全年,4.1,免费,2-3小时,兴顺街28号,,,
葫芦岛,天角山普渡寺,风景名胜,全年,4.2,免费,2-3小时,葫笟线与滨海公路交叉口东南300米,,,
葫芦岛,竹林寺,风景名胜,全年,4.1,免费,2-3小时,大兴乡三台子村,,,
葫芦岛,磨盘山岛,地名地址信息,全年,4.0,免费,2-3小时,菊花街道,,,
葫芦岛,观沧海纪念碑,风景名胜,全年,3.9,免费,2-3小时,日海山梦之境公寓南侧280米,,,
葫芦岛,兴城古城-威远门,风景名胜,全年,4.1,免费,2-3小时,兴城古城景区(威远街),,,
葫芦岛,化工3区广场,风景名胜,全年,3.7,免费,2-3小时,化工街3-34号附近,,,
葫芦岛,龙王庙(民间场所),风景名胜,全年,3.7,免费,2-3小时,笊篱头子附近,,,
葫芦岛,白塔峪塔,风景名胜,全年,3.8,免费,2-3小时,白塔乡塔沟村,,,
葫芦岛,兴城古城-周家住宅,风景名胜,全年,4.0,免费,2-3小时,兴城古城景区,,,
葫芦岛,龙湾海滨风景区-龙兴国家湿地公园,风景名胜,全年,3.9,免费,2-3小时,海滨路南段12号龙湾海滨风景区,,,
葫芦岛,龙王庙,风景名胜,全年,3.8,免费,2-3小时,锦郊街道北河路与葫金线交叉口东150米,,,
葫芦岛,石龙寺,风景名胜,全年,4.1,免费,2-3小时,红崖子镇,,,
葫芦岛,葫芦岛市龙泉禅寺,风景名胜,全年,3.9,免费,2-3小时,竹林寺附近,,,
葫芦岛,东砬山庙,风景名胜,全年,3.8,免费,2-3小时,[],,,
葫芦岛,花千谷生态小镇,风景名胜,全年,3.8,免费,2-3小时,G1京哈高速与葫芦岛西立交桥交叉口东北340米,,,
葫芦岛,葫芦古镇-关东民俗馆,风景名胜,全年,3.9,免费,2-3小时,葫芦古镇(西北角),,,
葫芦岛,葫芦岛市兴城市磨石沟石塔,风景名胜,全年,3.9,免费,2-3小时,[],,,
葫芦岛,老母庙,风景名胜,全年,3.8,免费,2-3小时,昆仑南路与昆仑东路交叉口西南280米,,,
葫芦岛,葫芦古镇关东民俗雪乡,风景名胜,全年,3.8,免费,2-3小时,北港经济开发区葫芦古镇景区,,,
葫芦岛,首山国家级森林公园-望海塔,风景名胜,全年,3.8,免费,2-3小时,兴城首山国家森林公园,,,
葫芦岛,盘道沟长城,风景名胜,全年,3.7,免费,2-3小时,罗仁线,,,
葫芦岛,连山基督教堂,风景名胜,全年,3.8,免费,2-3小时,连山大街31号,,,
葫芦岛,临风亭,风景名胜,全年,3.4,免费,2-3小时,龙湾南大街15-11号楼,,,
葫芦岛,祈圣寺老母洞,风景名胜,全年,4.0,免费,2-3小时,[],,,
葫芦岛,葫芦岛画家小镇,风景名胜,全年,4.5,免费,2-3小时,东八里村于家屯,,,
葫芦岛,碰碰车乐园,风景名胜,全年,3.8,免费,2-3小时,龙湾公园(龙程街北),,,
葫芦岛,觉华岛-怪石滩,风景名胜,全年,4.3,免费,2-3小时,菊花岛,,,
葫芦岛,卧佛寺,风景名胜,全年,4.2,免费,2-3小时,金星镇030县道与卧榆线交叉口西440米,,,
葫芦岛,塔山阻击战革命烈士陵园(塔山革命烈士陵园),风景名胜,全年,0.0,免费,2-3小时,塔山乡102国道旁,,,
葫芦岛,大龙宫寺,风景名胜,全年,4.2,免费,2-3小时,八角井西侧,,,
葫芦岛,城墙灯光秀,风景名胜,全年,4.0,免费,2-3小时,东水沟胡同11号,,,
葫芦岛,双龙寺,风景名胜,全年,3.8,免费,2-3小时,葫金线双龙寺附近,,,
葫芦岛,兴城古城-土地庙,风景名胜,全年,3.7,免费,2-3小时,城西、东关街至西关街之间(近兴城火车站)兴城古城景区内,,,
葫芦岛,龙薮湾旅游度假区,风景名胜,全年,4.2,免费,2-3小时,药王满族乡S318与新立线交叉口正北方向1547米,,,
葫芦岛,兴城城墙,风景名胜,全年,4.0,免费,2-3小时,古城街道城西、东关街至西关街之间(近兴城火车站)兴城古城景区内,,,
葫芦岛,大虹螺山,风景名胜,全年,3.8,免费,2-3小时,大虹螺山风景区内,,,
葫芦岛,宝积寺,风景名胜,全年,4.0,免费,2-3小时,[],,,
葫芦岛,田屯瀑布,风景名胜,全年,3.7,免费,2-3小时,[],,,
葫芦岛,金鑫广场,风景名胜,全年,3.5,免费,2-3小时,龙警街15号,,,
葫芦岛,小地藏寺,风景名胜,全年,3.8,免费,2-3小时,[],,,
葫芦岛,兴城市卧龙山生态园特色民宿,风景名胜,全年,3.9,免费,2-3小时,曹庄镇七里坡村上坡子450-1号,,,
葫芦岛,揽月栈桥,风景名胜,全年,3.8,免费,2-3小时,龙回头海景假日酒店西南侧90米,,,
葫芦岛,九龙山青龙寺,风景名胜,全年,4.2,免费,2-3小时,南海街2号,,,
葫芦岛,秦皇,风景名胜,全年,3.9,免费,2-3小时,渤海街与友谊路交叉口东北20米,,,
葫芦岛,玉皇宫,风景名胜,全年,3.8,免费,2-3小时,下仁线,,,
葫芦岛,台里东港,风景名胜,全年,4.1,免费,2-3小时,[],,,
葫芦岛,保安寺,风景名胜,全年,4.0,免费,2-3小时,旧门公安派出所南侧约220米,,,
葫芦岛,洪福寺,风景名胜,全年,3.7,免费,2-3小时,102国道与周独线交叉口北320米,,,
葫芦岛,万仙洞,风景名胜,全年,4.1,免费,2-3小时,山神庙子乡凉水井子村灵山寺,,,
葫芦岛,慈灵寺,风景名胜,全年,4.2,免费,2-3小时,黄土坎乡下松树沟村,,,
葫芦岛,虹螺山,风景名胜,全年,3.9,免费,2-3小时,大虹螺山风景区内(西北角),,,
葫芦岛,兴城古城-魁星楼,风景名胜,全年,3.8,免费,2-3小时,城西、东关街至西关街之间(近兴城火车站)兴城古城景区内,,,
葫芦岛,葫芦岛市连山区高桥基督教堂,风景名胜,全年,3.9,免费,2-3小时,102国道与306省道交叉口东北40米,,,
葫芦岛,菊花女广场,风景名胜,全年,4.0,免费,2-3小时,兴海南路5段21号兴城海滨旅游景区内(北侧),,,
葫芦岛,兴城干柴岭女兵高地,风景名胜,全年,3.5,免费,2-3小时,G102(京哈线),,,
葫芦岛,二人转广场,风景名胜,全年,3.5,免费,2-3小时,海滨路南段12号龙湾海滨风景区(东北角),,,
葫芦岛,仙灵寺,风景名胜,全年,4.1,免费,2-3小时,[],,,
葫芦岛,茨山河上游游园,风景名胜,全年,3.5,免费,2-3小时,龙前街与海月路交叉口东300米,,,
葫芦岛,龙泉禅庵,风景名胜,全年,3.7,免费,2-3小时,S310(葫六线),,,
葫芦岛,怡芳园,风景名胜,全年,3.5,免费,2-3小时,民安步行商业街与滨河路交叉口西南140米,,,
葫芦岛,青龙古洞,风景名胜,全年,3.9,免费,2-3小时,鹿圈沟,,,
葫芦岛,木栈道,风景名胜,全年,3.8,免费,2-3小时,兴海栈道(东南角),,,
葫芦岛,新农村体育文化娱乐广场,风景名胜,全年,3.2,免费,2-3小时,柳树屯车站派出所东160米南侧路口内营盘小学附近,,,
葫芦岛,五里河木乐园,风景名胜,全年,3.4,免费,2-3小时,文兴南路与龙玉街交叉口西300米,,,
葫芦岛,兴城市山门,风景名胜,全年,3.7,免费,2-3小时,兴城首山国家森林公园,,,
葫芦岛,明性寺,风景名胜,全年,4.2,免费,2-3小时,缸窑岭镇本街,,,
葫芦岛,葫芦古镇-鹿岛公园,风景名胜,全年,3.7,免费,2-3小时,葫芦古镇内(东侧),,,
葫芦岛,龙回山葵花观赏园,风景名胜,全年,3.6,免费,2-3小时,海滨南路与海逸南路交叉口南440米,,,
葫芦岛,喵喵萌宠乐园,风景名胜,全年,3.8,免费,2-3小时,"步行街内,700CC附近",,,
葫芦岛,兴城古城-祖大寿石坊,风景名胜,全年,3.9,免费,2-3小时,延辉街96祖大寿石坊附近,,,
葫芦岛,宝泉宫,风景名胜,全年,3.7,免费,2-3小时,下仁线,,,
葫芦岛,金鑫超市,风景名胜,全年,3.3,免费,2-3小时,龙警街与宏运步行街交叉口东北60米,,,
葫芦岛,艾姆泰尔德岩,风景名胜,全年,3.7,免费,2-3小时,海滨南路h14号,,,
葫芦岛,老歪桃山,风景名胜,全年,3.7,免费,2-3小时,[],,,
葫芦岛,报恩禅寺,风景名胜,全年,4.0,免费,2-3小时,小寺村01号,,,
葫芦岛,中心广场-红十字文化广场,风景名胜,全年,4.0,免费,2-3小时,广场西路49-1号附近,,,
葫芦岛,明代一条街,风景名胜,全年,3.8,免费,2-3小时,威远街与威远门外西顺城胡同交叉口北80米,,,
葫芦岛,首山栈道,风景名胜,全年,3.7,免费,2-3小时,兴顺街28号,,,
葫芦岛,姜女村法治文化广场,风景名胜,全年,3.7,免费,2-3小时,兴田线东50米,,,
葫芦岛,越龙湾奇石园景区,风景名胜,全年,4.0,免费,2-3小时,[],,,
葫芦岛,大愿弥陀寺,风景名胜,全年,3.7,免费,2-3小时,罗仁线,,,
葫芦岛,灵山禅寺,风景名胜,全年,4.0,免费,2-3小时,寺缸线附近,,,
葫芦岛,红山谷景区,风景名胜,全年,4.1,免费,2-3小时,碱厂乡,,,
葫芦岛,红石花溪谷,风景名胜,全年,3.5,免费,2-3小时,外环路,,,
葫芦岛,西普陀寺,风景名胜,全年,3.7,免费,2-3小时,虹螺岘镇虹南村,,,
葫芦岛,小虹螺山段长城,风景名胜,全年,3.5,免费,2-3小时,[],,,
葫芦岛,白塔庙,风景名胜,全年,3.7,免费,2-3小时,白塔乡塔沟村白塔峪塔附近,,,
葫芦岛,北岳公园,风景名胜,全年,3.8,免费,2-3小时,杨家杖子经济开发区北岳路19号楼,,,
葫芦岛,明代石长城遗址,风景名胜,全年,3.7,免费,2-3小时,[],,,
葫芦岛,朝阳寺,风景名胜,全年,3.8,免费,2-3小时,虹螺岘镇大安屯村,,,
葫芦岛,沙屯大明山真武庙,风景名胜,全年,3.9,免费,2-3小时,后四线,,,
葫芦岛,汤泉寺,风景名胜,全年,3.6,免费,2-3小时,兴海南街7天酒店,,,
葫芦岛,唐王洞,风景名胜,全年,4.0,免费,2-3小时,觉华岛风景区,,,
葫芦岛,天地庙,风景名胜,全年,4.4,免费,2-3小时,大寨乡芦家屯,,,
葫芦岛,百草仙堂,风景名胜,全年,4.0,免费,2-3小时,九戌神庙西北侧,,,
葫芦岛,虹京公园,风景名胜,全年,3.6,免费,2-3小时,连山大街与东城中路交叉口东南320米,,,
葫芦岛,采风踏浪,风景名胜,全年,4.0,免费,2-3小时,新东路59号,,,
葫芦岛,安昌岘塔,风景名胜,全年,3.9,免费,2-3小时,寺缸线,,,
葫芦岛,茨山碉堡群碑,风景名胜,全年,3.5,免费,2-3小时,龙腾街与锦葫路交叉口西南500米,,,
葫芦岛,祥云寺,风景名胜,全年,3.7,免费,2-3小时,北岳路818号,,,
葫芦岛,凉水古井,风景名胜,全年,4.0,免费,2-3小时,山神庙子乡凉水井子村灵山寺,,,
葫芦岛,护国寺,风景名胜,全年,4.1,免费,2-3小时,沙上线,,,
葫芦岛,兴城夹山生态公园,风景名胜,全年,3.7,免费,2-3小时,龙兴路,,,
葫芦岛,财神殿,风景名胜,全年,3.4,免费,2-3小时,水泥街与文兴路交叉口东北240米,,,
葫芦岛,MAMMUT猛犸象(大江名品广场友谊路店),风景名胜,全年,3.3,免费,2-3小时,新华大街与丰乐路交叉口西南200米,,,
葫芦岛,辽西二次大捷纪念馆,风景名胜,全年,3.5,免费,2-3小时,[],,,
葫芦岛,连山驿遗址,风景名胜,全年,3.4,免费,2-3小时,东星街与东方路交叉口东南80米,,,
葫芦岛,兴城古城-袁崇焕雕像,风景名胜,全年,3.6,免费,2-3小时,春和街蓟辽督师府内,,,
葫芦岛,青龙寺,风景名胜,全年,3.8,免费,2-3小时,[],,,
葫芦岛,白马石马鞍山狐仙堂,风景名胜,全年,4.1,免费,2-3小时,[],,,
葫芦岛,天王殿,风景名胜,全年,3.4,免费,2-3小时,福源寺(西南角),,,
葫芦岛,兴城抗美援朝医院旧址,风景名胜,全年,3.7,免费,2-3小时,兴海南街127-75号楼,,,
葫芦岛,地藏寺,风景名胜,全年,3.8,免费,2-3小时,[],,,
葫芦岛,龙华寺,风景名胜,全年,3.8,免费,2-3小时,寺前路与310省道交叉口北50米,,,
葫芦岛,灵山洞,风景名胜,全年,3.7,免费,2-3小时,新台门镇哑鹿村,,,
葫芦岛,天地佛,风景名胜,全年,3.5,免费,2-3小时,102国道与后四线交叉口北80米,,,
葫芦岛,玉清缘玄道馆,风景名胜,全年,3.5,免费,2-3小时,渤海街与文兴路交叉口东北160米,,,
葫芦岛,吉祥寺,风景名胜,全年,3.7,免费,2-3小时,倒流河子村36号,,,
葫芦岛,天龙寺,风景名胜,全年,3.9,免费,2-3小时,E24县道,,,
葫芦岛,葫芦古镇-东部影视城,风景名胜,全年,3.6,免费,2-3小时,葫芦古镇(西北角),,,
