城市,景点名称,类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度,电话
抚顺,神松,风景名胜,全年,3.7,免费,2-3小时,[],,,
抚顺,西丰园,风景名胜,全年,3.8,免费,2-3小时,工农街道沈抚公路八纬路小学南,,,
抚顺,大龙湾,风景名胜,全年,4.3,免费,2-3小时,上徐线东南侧,,,
抚顺,雷锋广场,风景名胜,全年,3.9,免费,2-3小时,丹东路西段1号辽宁石油化工大学,,,
抚顺,关口基督教活动点,风景名胜,全年,3.7,免费,2-3小时,金洋线与抚金线交叉口南200米,,,
抚顺,福禄宫,风景名胜,全年,3.8,免费,2-3小时,新屯街30-49号楼附近,,,
抚顺,双泉寺,风景名胜,全年,3.6,免费,2-3小时,萨尔浒酒厂东南侧80米,,,
抚顺,市民广场,风景名胜,全年,3.8,免费,2-3小时,高湾高阳路鑫禹小区3号楼,,,
抚顺,海林禅寺,风景名胜,全年,3.8,免费,2-3小时,后安镇同安村,,,
抚顺,抚顺花懿枫玺风景区,风景名胜,全年,3.6,免费,2-3小时,章党街道詹白线,,,
抚顺,抚顺皇家极地海洋世界-世纪丛林,风景名胜,全年,3.9,免费,2-3小时,皇家极地海洋世界,,,
抚顺,中兴街基督教活动点,风景名胜,全年,3.8,免费,2-3小时,中兴街与腾远路交叉口东南100米,,,
抚顺,施家基督教活动点,风景名胜,全年,3.3,免费,2-3小时,双阳北路17号楼西侧,,,
抚顺,顺城区烈士陵园,生活服务,全年,0.0,免费,2-3小时,河北乡莲岛村南岭,,,
抚顺,沈阳工学院船钉纪念馆,风景名胜,全年,3.8,免费,2-3小时,沈阳工学院卓越馆,,,
抚顺,抚顺解放纪念碑,风景名胜,全年,3.5,免费,2-3小时,永宁街与东一路交叉口东北160米,,,
抚顺,顺飞广场,风景名胜,全年,3.6,免费,2-3小时,顺飞路与顺大街交叉口南40米,,,
抚顺,池涌泉,风景名胜,全年,3.2,免费,2-3小时,乾安街与新华一路交叉口北100米,,,
抚顺,通天阁,风景名胜,全年,3.2,免费,2-3小时,丹东路与海城街交叉口西80米,,,
抚顺,碳矿俱乐部旧址,风景名胜,全年,3.4,免费,2-3小时,站前街道迎宾街1号,,,
抚顺,抚顺矿务局职工殉职烈士塔,风景名胜,全年,3.6,免费,2-3小时,北台二路2500号楼,,,
抚顺,南万新口袋公园,风景名胜,全年,3.4,免费,2-3小时,万新街万新派出所西北侧,,,
抚顺,朝阳寺,风景名胜,全年,3.7,免费,2-3小时,救兵镇马郡村,,,
抚顺,蓝月湾广场,风景名胜,全年,3.5,免费,2-3小时,永济路48号,,,
抚顺,公园七路15,风景名胜,全年,3.3,免费,2-3小时,公园七路与公园四街交叉口西北20米,,,
抚顺,健身广场,风景名胜,全年,3.5,免费,2-3小时,昌图街与营口路交叉口北140米,,,
抚顺,慈母多子树,风景名胜,全年,3.3,免费,2-3小时,[],,,
抚顺,石华山公园,风景名胜,全年,3.7,免费,2-3小时,德才高级中学对面,,,
抚顺,盘古天地,风景名胜,全年,4.0,免费,2-3小时,翔宇路与金凤街交叉口东南180米,,,
抚顺,秋琳广场,风景名胜,全年,3.2,免费,2-3小时,前三线与202国道交叉口西北500米,,,
抚顺,滨水游园,风景名胜,全年,3.5,免费,2-3小时,丹东路香水湾,,,
抚顺,二建四家子青年点旧址,风景名胜,全年,3.6,免费,2-3小时,沈环北线,,,
抚顺,大伙房水库-张学良将军纪念馆,风景名胜,全年,3.7,免费,2-3小时,绥化路11号大伙房水库(不对外开放)(东北角),,,
抚顺,刘山基督教,风景名胜,全年,3.7,免费,2-3小时,南花园西街104号,,,
抚顺,长春基督教活动点,风景名胜,全年,3.5,免费,2-3小时,高山路1-11号,,,
抚顺,摩艾石像,风景名胜,全年,3.6,免费,2-3小时,高湾经济区高阳路3号皇家海洋乐园海神乐园内,,,
抚顺,动物世界,风景名胜,全年,3.8,免费,2-3小时,高湾经济区高阳路3号皇家海洋乐园内(西侧),,,
抚顺,玄貞阁,风景名胜,全年,2.9,免费,2-3小时,新华大街7-7号楼3单元102号,,,
抚顺,灵仙宫,风景名胜,全年,3.5,免费,2-3小时,丹东路与灯塔路交叉口西北60米,,,
抚顺,猴石国家森林公园(暂停开放),风景名胜,全年,4.2,免费,2-3小时,木奇镇,,,
抚顺,雷锋同志之墓,风景名胜,全年,3.3,免费,2-3小时,昌图街8号,,,
抚顺,温道天主教堂,风景名胜,全年,3.6,免费,2-3小时,温姚线401县道,,,
抚顺,永光宝塔,风景名胜,全年,3.6,免费,2-3小时,杲山路,,,
抚顺,百草园,风景名胜,全年,2.9,免费,2-3小时,凤翔路与扶风街交叉口西80米,,,
抚顺,顺城区葛布街道新地红色主题广场,风景名胜,全年,3.5,免费,2-3小时,东葛三路与葛布东街交叉口东北60米,,,
抚顺,前兴社区北广场,风景名胜,全年,3.3,免费,2-3小时,前甸医院西北侧160米,,,
抚顺,基督教,风景名胜,全年,3.3,免费,2-3小时,灯塔路3-5,,,
抚顺,抚顺市凌云寺念佛堂,风景名胜,全年,3.7,免费,2-3小时,章党镇上章党村,,,
抚顺,王杲山,风景名胜,全年,3.4,免费,2-3小时,萨尔浒南路6号,,,
抚顺,辽宁天女山森林公园-观景台,风景名胜,全年,4.2,免费,2-3小时,401县道东50米天女山森林公园,,,
抚顺,尉迟恭,风景名胜,全年,3.5,免费,2-3小时,王滨乡中华寺村中华寺景区内,,,
抚顺,新宾满族自治县苏子河银龙湾,风景名胜,全年,3.9,免费,2-3小时,[],,,
抚顺,妈妈沟风景区,风景名胜,全年,3.9,免费,2-3小时,南杂木镇聂尔库村,,,
抚顺,生活广场,风景名胜,全年,3.1,免费,2-3小时,裕民路与新北街交叉口东20米,,,
抚顺,上年基督教会,风景名胜,全年,3.3,免费,2-3小时,哈三线,,,
抚顺,道源堂,风景名胜,全年,2.9,免费,2-3小时,新城四路与新城二街交叉口西60米,,,
抚顺,上寺佛教道场,风景名胜,全年,3.5,免费,2-3小时,[],,,
抚顺,搭连基督教活动点,风景名胜,全年,3.2,免费,2-3小时,搭连三路600号楼,,,
抚顺,玄法堂,风景名胜,全年,3.4,免费,2-3小时,将军街与延吉路交叉口东南80米,,,
抚顺,辽宁石油化工大学龙源广场,风景名胜,全年,3.5,免费,2-3小时,滨河路与北镇街交叉口东南200米,,,
抚顺,筐子沟(暂停开放),风景名胜,全年,4.4,免费,2-3小时,枸乃甸乡省级公路彰桓线沿线,,,
抚顺,赫图阿拉城,风景名胜,全年,4.6,免费,2-3小时,永陵镇,,,
抚顺,抚顺市东洲区章党镇营盘基督教活动点,风景名胜,全年,3.4,免费,2-3小时,章党镇营盘村,,,
抚顺,清风桥,风景名胜,全年,3.3,免费,2-3小时,浑河南路中段126号,,,
抚顺,抚顺市东洲区上章党基督教堂,风景名胜,全年,3.3,免费,2-3小时,章党镇上汉村,,,
抚顺,霖叶园,风景名胜,全年,3.4,免费,2-3小时,霜叶园内(西侧),,,
抚顺,休闲广场,风景名胜,全年,3.7,免费,2-3小时,双阳路2号,,,
抚顺,方晓基督教活动点,风景名胜,全年,3.5,免费,2-3小时,[],,,
抚顺,抚顺市基督教新抚聚会点,风景名胜,全年,3.4,免费,2-3小时,福民路37号,,,
抚顺,星月社区民族文化广场,风景名胜,全年,3.4,免费,2-3小时,浑河南路88号,,,
抚顺,茅台山滑草场,风景名胜,全年,3.4,免费,2-3小时,施大线,,,
抚顺,弥勒大佛,风景名胜,全年,3.6,免费,2-3小时,王滨乡中华寺村中华寺景区内,,,
抚顺,红河峡谷漂流(暂停开放),风景名胜,全年,4.8,免费,2-3小时,三十道河村双长线附近,,,
抚顺,大门洞,风景名胜,全年,3.2,免费,2-3小时,西一路与西四街交叉口东北100米,,,
抚顺,潘花坊,风景名胜,全年,3.5,免费,2-3小时,六中对面二十三中店,,,
抚顺,玄腾阁,风景名胜,全年,3.6,免费,2-3小时,高山路94号楼6号门市1-2层,,,
抚顺,清永陵,风景名胜,全年,4.4,免费,2-3小时,永陵镇永陵镇西北启运山脚下,,,
抚顺,天女峰,风景名胜,全年,3.9,免费,2-3小时,南极亭东侧70米,,,
抚顺,和睦国家森林公园,风景名胜,全年,4.2,免费,2-3小时,永陵镇,,,
抚顺,站前基督教活动点,风景名胜,全年,2.7,免费,2-3小时,西一路10号楼401-402,,,
抚顺,五老基督教活动点,风景名胜,全年,3.4,免费,2-3小时,盘南路与盘山街交叉口东北400米,,,
抚顺,玉龙溪大峡谷风景区(暂停开放),风景名胜,全年,4.6,免费,2-3小时,清原镇腰站村(南长岭顶端),,,
抚顺,贤夏园,风景名胜,全年,3.6,免费,2-3小时,昌图街与锦州路交叉口东北100米,,,
抚顺,沈东基督教,风景名胜,全年,3.2,免费,2-3小时,顺发路与李石街交叉口西240米,,,
抚顺,大雄宝殿,风景名胜,全年,2.9,免费,2-3小时,三慧寺,,,
抚顺,皇家极地海洋世界-古埃及,风景名胜,全年,3.1,免费,2-3小时,高湾经济区高阳路3号皇家海洋乐园动物世界,,,
抚顺,万家花海,风景名胜,全年,3.6,免费,2-3小时,新太河村杲山路平房,,,
抚顺,尹登古居,风景名胜,全年,3.7,免费,2-3小时,台上线,,,
抚顺,河北基督教活动点,风景名胜,全年,3.0,免费,2-3小时,抚顺城路东段15号长途客运站东侧,,,
抚顺,新时代广场(丹东路),风景名胜,全年,3.3,免费,2-3小时,昌图街23号(近丹东路),,,
抚顺,抚顺市东洲区章党镇邱家基督教活动点,风景名胜,全年,3.1,免费,2-3小时,章党镇邱家村,,,
抚顺,前腰基督教活动点,风景名胜,全年,3.5,免费,2-3小时,[],,,
抚顺,夏威夷沙滩水世界(暂停开放),风景名胜,全年,4.1,免费,2-3小时,高湾经济区高阳路3号皇家海洋乐园内(东侧),,,
抚顺,后葛北社区小花园,风景名胜,全年,2.5,免费,2-3小时,葛山路与葛布中街交叉口西140米,,,
抚顺,海洋生活馆,风景名胜,全年,3.3,免费,2-3小时,新抚路与八道街交叉口西60米,,,
抚顺,抚顺市东洲区章党西基督教堂,风景名胜,全年,3.4,免费,2-3小时,松江路12号,,,
抚顺,德义宅院,风景名胜,全年,3.6,免费,2-3小时,东洲区疾病预防控制中心东侧150米,,,
抚顺,抚顺城基督教活动点,风景名胜,全年,3.2,免费,2-3小时,新城四路8-2号,,,
抚顺,南天门文化旅游风景区(暂停开放),风景名胜,全年,4.3,免费,2-3小时,大苏河乡南天门村南天门组,,,
抚顺,打卡点,风景名胜,全年,3.4,免费,2-3小时,高望路与向荣路交叉口西北380米,,,
