城市,景点名称,类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度,电话
锦州,云飞公园,风景名胜,全年,3.9,免费,2-3小时,解放路与云飞街交叉口东北方向,121.144,41.1173,
锦州,桥头公园,风景名胜,全年,3.8,免费,2-3小时,森淼家园308号楼-8号,121.144,41.1173,
锦州,班吉塔,风景名胜,全年,4.1,免费,2-3小时,306省道,121.144,41.1173,
锦州,千佛寺,风景名胜,全年,4.1,免费,2-3小时,松山全科门诊西侧290米,121.144,41.1173,
锦州,女儿河文化公园,风景名胜,全年,3.8,免费,2-3小时,锦州市少儿图书馆西北侧240米,121.144,41.1173,
锦州,梁士英炸地堡遗址,风景名胜,全年,3.8,免费,2-3小时,世纪新城左侧200米,121.144,41.1173,
锦州,西游梦幻谷,风景名胜,全年,4.0,免费,2-3小时,南广路与解放路交叉口东南200米,121.144,41.1173,
锦州,新世纪水上公园,风景名胜,全年,3.9,免费,2-3小时,土英南街南侧,121.144,41.1173,
锦州,凌河区水上公园冰雪大世界,风景名胜,全年,3.6,免费,2-3小时,中央大街南条凌河公园内,121.144,41.1173,
锦州,三慧寺,风景名胜,全年,3.8,免费,2-3小时,大围子,121.144,41.1173,
锦州,小布达拉宫景区民宿(锦州凌海南站店),风景名胜,全年,4.0,免费,2-3小时,国庆路与西四街交叉口东160米,121.144,41.1173,
锦州,十里金沙滩,风景名胜,全年,4.2,免费,2-3小时,滨海路与辽东大街交叉口东260米,121.144,41.1173,
锦州,东湖森林公园-观景台,风景名胜,全年,3.8,免费,2-3小时,卫东街8号东湖公园内(东侧),121.144,41.1173,
锦州,锦州北普陀山风景名胜区-观音洞山,风景名胜,全年,4.0,免费,2-3小时,勃海路1号北普陀山风景名胜区内,121.144,41.1173,
锦州,怡园,风景名胜,全年,4.0,免费,2-3小时,和平路与锦铁三街交叉口西60米,121.144,41.1173,
锦州,锦州海边,风景名胜,全年,4.2,免费,2-3小时,滨海大街与恒山路交叉口东140米,121.144,41.1173,
锦州,三圣寺,风景名胜,全年,3.9,免费,2-3小时,G2512阜锦高速,121.144,41.1173,
锦州,河心岛,风景名胜,全年,3.8,免费,2-3小时,科技路19-42号,121.144,41.1173,
锦州,兴隆寺,风景名胜,全年,4.0,免费,2-3小时,四桶碑村,121.144,41.1173,
锦州,演法寺,风景名胜,全年,4.0,免费,2-3小时,翠岩镇郭荒地村,121.144,41.1173,
锦州,南山秋,风景名胜,全年,3.6,免费,2-3小时,209省道附近,121.144,41.1173,
锦州,锦州赋广场,风景名胜,全年,3.9,免费,2-3小时,卫东街8号东湖公园(西北角),121.144,41.1173,
锦州,明长城紫荆山烽火台遗址,风景名胜,全年,3.9,免费,2-3小时,南广路22-45,121.144,41.1173,
锦州,观光塔,风景名胜,全年,3.7,免费,2-3小时,原生街锦州东湖森林公园,121.144,41.1173,
锦州,边家小庙,风景名胜,全年,3.8,免费,2-3小时,解放西路175-33号附近,121.144,41.1173,
锦州,茶山寺,风景名胜,全年,3.7,免费,2-3小时,为民路与锦义街交叉口西南280米,121.144,41.1173,
锦州,地球广场,风景名胜,全年,3.6,免费,2-3小时,辽宁理工学院内,121.144,41.1173,
锦州,锦州木化石林,风景名胜,全年,3.9,免费,2-3小时,锦州古塔历史文化公园西门内,121.144,41.1173,
锦州,锦州北普陀山旅游区-瀑布,风景名胜,全年,4.2,免费,2-3小时,勃海路1号北普陀山风景名胜区内,121.144,41.1173,
锦州,北普陀山禅寺,风景名胜,全年,3.9,免费,2-3小时,笔架山开发区勃海路1号锦州北普陀山旅游区北普陀寺内,121.144,41.1173,
锦州,凌河公园,风景名胜,全年,4.2,免费,2-3小时,[],121.144,41.1173,
锦州,东湖公园,风景名胜,全年,4.5,免费,2-3小时,卫东街8号,121.144,41.1173,
锦州,广济寺(暂停开放),风景名胜,全年,4.2,免费,2-3小时,北街街道古城街道士英南街6号锦州古塔历史文化公园(东北角),121.144,41.1173,
锦州,紫荆山公园,风景名胜,全年,4.2,免费,2-3小时,大锦线,121.144,41.1173,
锦州,锦州世博园(暂停开放),风景名胜,全年,4.4,免费,2-3小时,世园路1号,121.144,41.1173,
锦州,锦州市笔架山风景区(暂停营业),风景名胜,全年,4.8,免费,2-3小时,渤海大街1号,121.144,41.1173,
锦州,翠岩禅寺,风景名胜,全年,4.2,免费,2-3小时,锦东线,121.144,41.1173,
锦州,锦州凌海红海滩,风景名胜,全年,4.6,免费,2-3小时,建业镇滨海公路,121.144,41.1173,
锦州,凌南公园,风景名胜,全年,3.9,免费,2-3小时,小凌河南桥南头,121.144,41.1173,
锦州,东北野战军锦州前线指挥所旧址,风景名胜,全年,4.5,免费,2-3小时,306省道北200米,121.144,41.1173,
锦州,解放锦州烈士陵园,风景名胜,全年,0.0,免费,2-3小时,士英街道英雄路1号,121.144,41.1173,
锦州,双凌公园,风景名胜,全年,4.0,免费,2-3小时,[],121.144,41.1173,
锦州,范屯土地庙,风景名胜,全年,3.9,免费,2-3小时,安行路与致远路交叉口东北500米,121.144,41.1173,
锦州,锦州笔架山岛,风景名胜,全年,4.2,免费,2-3小时,渤海大街1号,121.144,41.1173,
锦州,水手营子遗址,风景名胜,全年,3.7,免费,2-3小时,松山新区水手营子村,121.144,41.1173,
锦州,凌河公园-休息亭,风景名胜,全年,3.5,免费,2-3小时,中央大街与南京路交叉口南120米,121.144,41.1173,
锦州,白沙湾国际浴场,风景名胜,全年,4.2,免费,2-3小时,王家街道滨海大街与嘉陵江街交叉口东220米,121.144,41.1173,
锦州,十里金沙滩东部一号海滨浴场,风景名胜,全年,4.3,免费,2-3小时,滨海大道南100米,121.144,41.1173,
锦州,老母洞,风景名胜,全年,4.1,免费,2-3小时,渤海大街10-29号,121.144,41.1173,
锦州,锦州印光念佛堂,风景名胜,全年,3.8,免费,2-3小时,[],121.144,41.1173,
锦州,锦州市笔架山风景区-海滨公园,风景名胜,全年,4.2,免费,2-3小时,渤海大街1号锦州市笔架山风景区,121.144,41.1173,
锦州,三屯村文化广场,风景名胜,全年,3.9,免费,2-3小时,水胜线与209省道交叉口东北50米太和区大薛乡三屯村民委员会附近,121.144,41.1173,
锦州,地藏寺,风景名胜,全年,3.8,免费,2-3小时,地藏寺村北侧,121.144,41.1173,
锦州,朱瑞将军纪念碑,风景名胜,全年,3.8,免费,2-3小时,北京路与锦义街交叉口南220米,121.144,41.1173,
锦州,辽沈战役纪念馆-报告厅,风景名胜,全年,3.7,免费,2-3小时,北京路五段1号辽沈战役纪念馆内(北侧),121.144,41.1173,
锦州,善缘古刹,风景名胜,全年,3.8,免费,2-3小时,重观路1号锦州北普陀山风景名胜区内(东侧),121.144,41.1173,
锦州,白云寺,风景名胜,全年,3.9,免费,2-3小时,大凌河街道土台村,121.144,41.1173,
锦州,辽沈战役遗址,风景名胜,全年,4.2,免费,2-3小时,翠岩镇东北野战军锦州前线指挥所旧址北侧,121.144,41.1173,
锦州,百年招银林,风景名胜,全年,3.5,免费,2-3小时,中央大街与南京路交叉口西南280米,121.144,41.1173,
锦州,辽宁义县青塔禅寺,风景名胜,全年,4.2,免费,2-3小时,305国道,121.144,41.1173,
锦州,耶律楚材,风景名胜,全年,3.6,免费,2-3小时,士英南街锦州古塔历史文化公园(东南角),121.144,41.1173,
锦州,锦州东湖森林公园-亲水平台,风景名胜,全年,3.5,免费,2-3小时,菊园街道卫东街8号东湖公园内(西侧),121.144,41.1173,
锦州,和悦广场,风景名胜,全年,3.1,免费,2-3小时,宝地铂金大厦,121.144,41.1173,
锦州,阳光空气自然主题公园,风景名胜,全年,3.5,免费,2-3小时,解放西路237号,121.144,41.1173,
锦州,八塔山景区,风景名胜,全年,4.2,免费,2-3小时,辽八塔旅游景区北侧,121.144,41.1173,
锦州,道光二五文化广场,风景名胜,全年,3.8,免费,2-3小时,中央大街96号,121.144,41.1173,
锦州,星空壹号机车公园,风景名胜,全年,3.8,免费,2-3小时,[],121.144,41.1173,
锦州,吴娜8881附属医院对面民宿(北湖公园/205医院店),风景名胜,全年,3.6,免费,2-3小时,北京路与人民街交叉口西140米,121.144,41.1173,
锦州,笔架山岛-山门,风景名胜,全年,4.1,免费,2-3小时,渤海大街1号锦州笔架山风景区笔架山岛,121.144,41.1173,
锦州,中日甲午战争亮甲山遗址,风景名胜,全年,3.8,免费,2-3小时,松坡路锦州医科大学内,121.144,41.1173,
锦州,凌海市大凌河水上公园,风景名胜,全年,4.0,免费,2-3小时,[],121.144,41.1173,
锦州,萧军纪念馆,风景名胜,全年,4.0,免费,2-3小时,国庆路32号,121.144,41.1173,
锦州,三才寺,风景名胜,全年,3.7,免费,2-3小时,[],121.144,41.1173,
锦州,基督教永和堂,风景名胜,全年,3.7,免费,2-3小时,锦娘路永和国际2-111号,121.144,41.1173,
锦州,凌海市翠岩镇天仙观,风景名胜,全年,4.0,免费,2-3小时,[],121.144,41.1173,
锦州,东北解放战争革命烈士纪念碑,风景名胜,全年,3.8,免费,2-3小时,北京路五段1号辽沈战役纪念馆,121.144,41.1173,
锦州,辽沈战役纪念馆全景画馆,风景名胜,全年,3.7,免费,2-3小时,北京路五段1号辽沈战役纪念馆内(东北角),121.144,41.1173,
锦州,双井寺,风景名胜,全年,3.8,免费,2-3小时,[],121.144,41.1173,
锦州,娘娘宫镇北凌村文化活动广场,风景名胜,全年,3.6,免费,2-3小时,娘娘宫镇北凌村,121.144,41.1173,
锦州,老爷庙,风景名胜,全年,3.7,免费,2-3小时,松坡路与锦义街交叉口西160米,121.144,41.1173,
锦州,圣水观音,风景名胜,全年,3.8,免费,2-3小时,勃海路1号北普陀山风景名胜区内,121.144,41.1173,
锦州,凌海靠山公园(暂停开放),风景名胜,全年,3.8,免费,2-3小时,308省道西50米,121.144,41.1173,
锦州,凌海市长城翠岩墩台,风景名胜,全年,3.9,免费,2-3小时,锦东线,121.144,41.1173,
锦州,财神殿,风景名胜,全年,3.8,免费,2-3小时,笔架山开发区勃海路1号锦州北普陀山旅游区北普陀寺内,121.144,41.1173,
锦州,大雄宝殿,风景名胜,全年,3.9,免费,2-3小时,重观路1号锦州北普陀山风景名胜区,121.144,41.1173,
锦州,军威园,风景名胜,全年,3.8,免费,2-3小时,重庆路36号辽沈战役纪念馆(西北角),121.144,41.1173,
锦州,健康主题公园,风景名胜,全年,4.1,免费,2-3小时,龙海广场内(西侧),121.144,41.1173,
锦州,凌河区红色廉政主题广场,风景名胜,全年,3.5,免费,2-3小时,北宁路与安达街交叉口西100米,121.144,41.1173,
锦州,东湖和平鸽广场,风景名胜,全年,3.5,免费,2-3小时,卫东街8号东湖公园(东南角),121.144,41.1173,
锦州,锦州站民宿,风景名胜,全年,3.5,免费,2-3小时,延安路与锦华街交叉口东北120米,121.144,41.1173,
锦州,八一公园北园,风景名胜,全年,3.7,免费,2-3小时,解放路,121.144,41.1173,
锦州,南庄里文化广场,风景名胜,全年,3.6,免费,2-3小时,[],121.144,41.1173,
锦州,锦州北普陀山风景名胜区-鸡冠山(暂停开放),风景名胜,全年,3.7,免费,2-3小时,重观路1号锦州北普陀山风景名胜区(西南角),121.144,41.1173,
锦州,兴隆禅寺,风景名胜,全年,3.6,免费,2-3小时,中信路30号,121.144,41.1173,
锦州,凌海市委党校张鸣岐纪念馆,风景名胜,全年,4.0,免费,2-3小时,大凌河镇尤山子村兴工街,121.144,41.1173,
锦州,辽西民俗博物馆,风景名胜,全年,4.0,免费,2-3小时,世园路1号锦州世博园(东北角),121.144,41.1173,
锦州,OneDay布达拉宫100米投影民宿(凌海市店),风景名胜,全年,3.8,免费,2-3小时,九华山大街与花园路交叉口北180米,121.144,41.1173,
锦州,别有洞天,风景名胜,全年,3.8,免费,2-3小时,勃海路1号北普陀山风景名胜区内,121.144,41.1173,
锦州,吉祥寺,风景名胜,全年,3.8,免费,2-3小时,双羊镇腰路子村,121.144,41.1173,
锦州,八一公园-休息亭,风景名胜,全年,3.4,免费,2-3小时,广州街18号八一公园内(南侧),121.144,41.1173,
锦州,凌海市文化广场,风景名胜,全年,3.7,免费,2-3小时,[],121.144,41.1173,
锦州,科普植物园,风景名胜,全年,3.6,免费,2-3小时,科技路渤海大学(松山校区),121.144,41.1173,
锦州,奉国寺,风景名胜,全年,4.8,免费,2-3小时,东街18号,121.144,41.1173,
锦州,锦州动物园-环尾狐猴,风景名胜,全年,3.4,免费,2-3小时,石桥子街道人民街5段11号锦州动物园(东北角),121.144,41.1173,
锦州,八塔子塔,风景名胜,全年,4.0,免费,2-3小时,[],121.144,41.1173,
锦州,桃源洞府,风景名胜,全年,3.8,免费,2-3小时,桃园下屯,121.144,41.1173,
锦州,烈士张士毅之墓,风景名胜,全年,0.0,免费,2-3小时,重庆路36号辽沈战役纪念馆(东北角),121.144,41.1173,
锦州,一线天,风景名胜,全年,4.2,免费,2-3小时,天桥街道渤海大街1号锦州笔架山风景区笔架山岛,121.144,41.1173,
锦州,张作霖墓园,风景名胜,全年,4.1,免费,2-3小时,712县道,121.144,41.1173,
锦州,武术广场,风景名胜,全年,3.5,免费,2-3小时,卫东街8号东湖公园内(东侧),121.144,41.1173,
锦州,锦州北普陀山风景名胜区-财神庙,风景名胜,全年,3.6,免费,2-3小时,笔架山开发区勃海路1号北普陀山旅游区观音洞景区内,121.144,41.1173,
锦州,锦州壹间民宿(凌河·古塔夜市店),风景名胜,全年,3.5,免费,2-3小时,山西街与南宁路交叉口东南40米,121.144,41.1173,
锦州,山海福地,风景名胜,全年,3.8,免费,2-3小时,渤海大街10-29号,121.144,41.1173,
锦州,水景园,风景名胜,全年,3.3,免费,2-3小时,南京路与山西街交叉口东南220米,121.144,41.1173,
锦州,绿古园,风景名胜,全年,3.3,免费,2-3小时,南街与东街交叉口南220米,121.144,41.1173,
锦州,海湾山,风景名胜,全年,3.7,免费,2-3小时,锦州市经济技术开发区锦州市经济开发区往家街道后,121.144,41.1173,
锦州,锦州笔架山风景区-长廊,风景名胜,全年,4.0,免费,2-3小时,渤海大街1号锦州笔架山风景区,121.144,41.1173,
锦州,大美温滴楼花海,风景名胜,全年,3.9,免费,2-3小时,温滴楼镇大茂堡村,121.144,41.1173,
锦州,沙滩浴场,风景名胜,全年,4.0,免费,2-3小时,世园路1号锦州世博园(西北角),121.144,41.1173,
锦州,东玉皇庙,风景名胜,全年,3.7,免费,2-3小时,[],121.144,41.1173,
锦州,普贤阁,风景名胜,全年,3.6,免费,2-3小时,笔架山开发区勃海路1号锦州北普陀山旅游区北普陀寺内,121.144,41.1173,
锦州,松山赋,风景名胜,全年,3.1,免费,2-3小时,南山公园,121.144,41.1173,
锦州,泓玄阁财神殿,风景名胜,全年,3.6,免费,2-3小时,辽西郡文商旅综合体1层02号财神殿,121.144,41.1173,
锦州,凌海市松石园,风景名胜,全年,3.6,免费,2-3小时,G102(京抚线),121.144,41.1173,
锦州,Xfplus民宿(锦州古塔公园福德转盘锦州火车站店),风景名胜,全年,3.3,免费,2-3小时,宜昌路与兴安街交叉口西160米,121.144,41.1173,
锦州,青岩寺风景区,风景名胜,全年,4.8,免费,2-3小时,大榆树堡镇石匣子村,121.144,41.1173,
锦州,猴馆-黑帽悬猴,风景名胜,全年,3.5,免费,2-3小时,石桥子街道人民街5段11号锦州动物园(东北角),121.144,41.1173,
锦州,拙园,风景名胜,全年,3.2,免费,2-3小时,原生街锦州东湖森林公园,121.144,41.1173,
锦州,锦州北普陀山风景名胜区-万佛堂,风景名胜,全年,3.6,免费,2-3小时,笔架山开发区勃海路1号北普陀山旅游区观音洞景区内,121.144,41.1173,
锦州,西安街广场,风景名胜,全年,3.4,免费,2-3小时,宜昌路与西安街交叉口西北120米,121.144,41.1173,
锦州,观音寺,风景名胜,全年,3.7,免费,2-3小时,[],121.144,41.1173,
锦州,石桥子绿地,风景名胜,全年,3.4,免费,2-3小时,中央北街与松坡路交叉口西200米,121.144,41.1173,
锦州,朱家大院旧址,风景名胜,全年,3.7,免费,2-3小时,胜昔路与士英南街交叉口东北160米,121.144,41.1173,
锦州,锦州北普陀山风景名胜区-月老庙,风景名胜,全年,3.5,免费,2-3小时,笔架山开发区勃海路1号北普陀山旅游区观音洞景区内,121.144,41.1173,
锦州,石油公园-休息亭,风景名胜,全年,3.2,免费,2-3小时,红星街与石油东街交叉口东100米,121.144,41.1173,
锦州,朝阳寺山商周遗址,风景名胜,全年,3.7,免费,2-3小时,306省道朝阳寺山商周遗址附近,121.144,41.1173,
锦州,慈母碑,风景名胜,全年,3.6,免费,2-3小时,勃海路1号北普陀山风景名胜区内,121.144,41.1173,
锦州,恋人松,风景名胜,全年,3.6,免费,2-3小时,勃海路1号北普陀山风景名胜区内,121.144,41.1173,
锦州,甲午战争湘军武威军炮营炮垒遣址,风景名胜,全年,3.7,免费,2-3小时,[],121.144,41.1173,
锦州,锦州北普陀山风景名胜区-镜湖迎宾,风景名胜,全年,3.5,免费,2-3小时,勃海路1号北普陀山风景名胜区内,121.144,41.1173,
锦州,般若自在,风景名胜,全年,3.6,免费,2-3小时,向阳街与重庆路交叉口东北40米,121.144,41.1173,
锦州,地球下的岛国-新西兰,风景名胜,全年,2.9,免费,2-3小时,世园路1号锦州世博园内(北侧),121.144,41.1173,
锦州,汤泉寺,风景名胜,全年,3.7,免费,2-3小时,[],121.144,41.1173,
锦州,将军台,风景名胜,全年,3.6,免费,2-3小时,金城街道,121.144,41.1173,
锦州,歪脖老母,风景名胜,全年,4.4,免费,2-3小时,常兴店镇717县道青岩寺内,121.144,41.1173,
锦州,锦州电信党员公益林,风景名胜,全年,3.2,免费,2-3小时,中央大街与南京路交叉口东南280米,121.144,41.1173,
锦州,东花村部广场,风景名胜,全年,3.8,免费,2-3小时,东花村,121.144,41.1173,
锦州,翠岩广场,风景名胜,全年,3.6,免费,2-3小时,翠岩广场(052县道北),121.144,41.1173,
锦州,南站风情小镇,风景名胜,全年,2.9,免费,2-3小时,[],121.144,41.1173,
锦州,马布哈欢迎岛,风景名胜,全年,3.6,免费,2-3小时,世园路1号锦州世博园内(北侧),121.144,41.1173,
锦州,猫呓电竞民宿(锦州渤海大学松山校区万达广场店),风景名胜,全年,2.8,免费,2-3小时,成都街与科技路交叉口西北280米,121.144,41.1173,
锦州,万佛堂石窟,风景名胜,全年,4.5,免费,2-3小时,头台镇万佛堂村,121.144,41.1173,
锦州,药王殿,风景名胜,全年,3.4,免费,2-3小时,勃海路1号北普陀山风景名胜区内,121.144,41.1173,
锦州,喷泉,风景名胜,全年,3.3,免费,2-3小时,石化公园内(南侧),121.144,41.1173,
锦州,世博园金沙海世界,风景名胜,全年,3.8,免费,2-3小时,滨海大道1号,121.144,41.1173,
锦州,佛光寺,风景名胜,全年,4.0,免费,2-3小时,石东村东北,121.144,41.1173,
