城市,景点名称,类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度,电话
辽阳,葛西河生态走廊,风景名胜,全年,4.3,免费,2-3小时,兆麟东路,,,
辽阳,白乙化故居,风景名胜,全年,4.1,免费,2-3小时,石厂峪村,,,
辽阳,燕州玫瑰园,风景名胜,全年,4.3,免费,2-3小时,西大窑镇,,,
辽阳,太子岛瀑布,风景名胜,全年,4.2,免费,2-3小时,云山街太子岛房车露营基地东北1公里,,,
辽阳,花溪谷,风景名胜,全年,4.1,免费,2-3小时,太子河路与衍水大街交叉口北320米,,,
辽阳,辽阳文圣区龙凤寺,风景名胜,全年,4.3,免费,2-3小时,小屯镇钓水村龙凤寺,,,
辽阳,大襄山,风景名胜,全年,4.1,免费,2-3小时,首山观音阁南侧70米,,,
辽阳,庆阳化工荷花池,风景名胜,全年,4.1,免费,2-3小时,庆阳街26-4号,,,
辽阳,瓦子沟鹰嘴崖,风景名胜,全年,4.4,免费,2-3小时,峨瓦线瓦子山景区内,,,
辽阳,辽宁省辽阳市天佑门公园内,风景名胜,全年,3.8,免费,2-3小时,新城路23号,,,
辽阳,襄渠公园,风景名胜,全年,3.9,免费,2-3小时,堤坝路,,,
辽阳,汗王宫遗址,风景名胜,全年,3.9,免费,2-3小时,东京城遗址公园内(西侧),,,
辽阳,天井公园,风景名胜,全年,4.0,免费,2-3小时,朝阳大街5号附近,,,
辽阳,冷热地公园,风景名胜,全年,4.2,免费,2-3小时,姑嫂城村,,,
辽阳,中华广场,风景名胜,全年,4.0,免费,2-3小时,中华大街67-1号,,,
辽阳,辽阳龙峰山风景区,风景名胜,全年,4.3,免费,2-3小时,下达河乡320省道,,,
辽阳,辽阳气模足球公园,风景名胜,全年,4.1,免费,2-3小时,胜利路5-6段,,,
辽阳,太子河历史文化风光带,风景名胜,全年,3.7,免费,2-3小时,太子河西路与东四道街交叉口东南340米,,,
辽阳,弓长岭区雷锋纪念馆,风景名胜,全年,4.3,免费,2-3小时,安平街,,,
辽阳,首山风景区,风景名胜,全年,4.0,免费,2-3小时,清风寺南侧210米,,,
辽阳,水梦花溪,风景名胜,全年,3.9,免费,2-3小时,衍水大街8号,,,
辽阳,邱家堡村二郎神庙,风景名胜,全年,4.3,免费,2-3小时,[],,,
辽阳,龙峰寺,风景名胜,全年,4.4,免费,2-3小时,下达河乡320省道辽阳龙峰山风景区内(南侧),,,
辽阳,辽阳九连洞,风景名胜,全年,4.2,免费,2-3小时,[],,,
辽阳,古栈道,风景名胜,全年,4.0,免费,2-3小时,人参谷森林公园,,,
辽阳,汤河风景区(不对外开放),风景名胜,全年,4.1,免费,2-3小时,安平乡小道沟,,,
辽阳,望京楼,风景名胜,全年,3.9,免费,2-3小时,东文化路93-2号,,,
辽阳,仙鹤湖文化广场,风景名胜,全年,4.0,免费,2-3小时,光华街道光华街75号,,,
辽阳,望水台村文化活动广场,风景名胜,全年,4.1,免费,2-3小时,干渠路与道西街交叉口东340米,,,
辽阳,普济寺,风景名胜,全年,4.2,免费,2-3小时,[],,,
辽阳,襄渠园,风景名胜,全年,4.0,免费,2-3小时,滨河路与劳动节交汇处,,,
辽阳,李兆麟将军故居,风景名胜,全年,4.2,免费,2-3小时,304省道,,,
辽阳,太子河口袋公园,风景名胜,全年,3.5,免费,2-3小时,中华大街五段二号,,,
辽阳,雷锋公园,风景名胜,全年,4.1,免费,2-3小时,雷锋街10号,,,
辽阳,观景台,风景名胜,全年,4.2,免费,2-3小时,瓦子沟旅游风景区内(东侧),,,
辽阳,清泉寺,风景名胜,全年,4.0,免费,2-3小时,S320(辽凤线),,,
辽阳,宏伟青年湖公园,风景名胜,全年,4.0,免费,2-3小时,长征街道朝阳大街6-1号附近,,,
辽阳,辽阳壁画墓群(小青堆子墓),风景名胜,全年,4.0,免费,2-3小时,段道线与望水大街交叉口西南220米,,,
辽阳,核伙沟森林公园,风景名胜,全年,4.4,免费,2-3小时,寒岭镇政府东南11公里,,,
辽阳,新华园,风景名胜,全年,4.0,免费,2-3小时,桥南头,,,
辽阳,基督教堂,风景名胜,全年,3.9,免费,2-3小时,望水大街63号,,,
辽阳,古刹灵岩寺,风景名胜,全年,4.0,免费,2-3小时,安平乡九龙宫九龙宫,,,
辽阳,太子河公园,风景名胜,全年,4.3,免费,2-3小时,新运大桥北,,,
辽阳,太子岛十里画廊(暂停开放),风景名胜,全年,4.6,免费,2-3小时,环岛路北40米,,,
辽阳,青年湖公园,风景名胜,全年,4.3,免费,2-3小时,胜利街道滨河路43号,,,
辽阳,辽宁省辽阳石洞沟森林公园,风景名胜,全年,4.3,免费,2-3小时,曙光镇东环路39号辽阳龙石风景旅游区,,,
辽阳,燕州城遗址(装修中),风景名胜,全年,4.3,免费,2-3小时,西大窑镇城门口村,,,
辽阳,辽阳汉魏壁画馆(暂停开放),风景名胜,全年,4.2,免费,2-3小时,襄平街道文圣街道中心路2号辽阳博物馆,,,
辽阳,九龙宫,风景名胜,全年,4.2,免费,2-3小时,安平乡九龙宫,,,
辽阳,辽阳市烈士陵园,生活服务,全年,0.0,免费,2-3小时,文圣路与忠旺北街交叉口西420米,,,
辽阳,高公馆,风景名胜,全年,4.2,免费,2-3小时,张台子镇,,,
辽阳,太子河区观音阁,风景名胜,全年,4.1,免费,2-3小时,[],,,
辽阳,牛魔王清风小镇,风景名胜,全年,4.0,免费,2-3小时,曙光镇文四街附近,,,
辽阳,辽阳高尔夫第七届冰雪节(暂停开放),风景名胜,全年,3.8,免费,2-3小时,太子河高尔夫俱乐部内,,,
辽阳,华表山灵岩寺,风景名胜,全年,4.1,免费,2-3小时,安平乡九龙宫九龙宫,,,
辽阳,柳壕湿地公园,风景名胜,全年,4.3,免费,2-3小时,泥鳅沟,,,
辽阳,兆麟广场,风景名胜,全年,4.1,免费,2-3小时,兆麟东路,,,
辽阳,太子河广场,风景名胜,全年,3.9,免费,2-3小时,中华大街与堤坝路交叉口南60米,,,
辽阳,祥云寺,风景名胜,全年,4.1,免费,2-3小时,罗华线,,,
辽阳,白塔历史文化街区,风景名胜,全年,3.9,免费,2-3小时,滨河路21号,,,
辽阳,怪柳林,风景名胜,全年,3.9,免费,2-3小时,[],,,
辽阳,辽化观景台,风景名胜,全年,3.8,免费,2-3小时,观景台路与东环路交叉口东南380米,,,
辽阳,大汤河国家湿地公园,风景名胜,全年,4.0,免费,2-3小时,安土路,,,
辽阳,朝阳寺,风景名胜,全年,4.0,免费,2-3小时,汤河镇柳河村,,,
辽阳,元明园,风景名胜,全年,3.6,免费,2-3小时,堤坝路与中华大街交叉口北340米,,,
辽阳,彩虹乐园,风景名胜,全年,3.9,免费,2-3小时,庆阳街道庆阳街道环岛路彩虹乐园内,,,
辽阳,东京城城址-地载门,风景名胜,全年,3.4,免费,2-3小时,衍水大街与辽州路交叉口西180米,,,
辽阳,清玄居,风景名胜,全年,4.0,免费,2-3小时,文圣街道大南委,,,
辽阳,兴隆禅寺,风景名胜,全年,4.0,免费,2-3小时,罗华线,,,
辽阳,明代李总兵东巷园遗址,风景名胜,全年,3.8,免费,2-3小时,东园路67号,,,
辽阳,双龙禅寺,风景名胜,全年,4.1,免费,2-3小时,[],,,
辽阳,月华广场,风景名胜,全年,3.9,免费,2-3小时,苏家街苏北楼17栋,,,
辽阳,孙家寨村文化广场,风景名胜,全年,4.1,免费,2-3小时,西土线,,,
辽阳,辽阳壁画墓群-三道壕墓,风景名胜,全年,3.9,免费,2-3小时,富民路,,,
辽阳,曹雪芹纪念馆-吴公馆,风景名胜,全年,3.8,免费,2-3小时,武圣路卧狮胡同2号曹雪芹纪念馆(东南角),,,
辽阳,通明山风景区,风景名胜,全年,4.2,免费,2-3小时,八会镇通明山村,,,
辽阳,穆尔哈齐墓,风景名胜,全年,3.7,免费,2-3小时,东京陵东侧300米,,,
辽阳,欢聚广场,风景名胜,全年,3.5,免费,2-3小时,太子河路与中华大街交叉口西北300米,,,
辽阳,应真寺,风景名胜,全年,3.7,免费,2-3小时,龙鼎山风景区内(南侧),,,
辽阳,万和钟楼,风景名胜,全年,3.8,免费,2-3小时,辽阳龙石风景旅游区内(西侧),,,
辽阳,首山龙宫,风景名胜,全年,3.8,免费,2-3小时,首山观音阁北侧150米,,,
辽阳,辽阳市第十九中学旧址,风景名胜,全年,3.7,免费,2-3小时,早饭大街与东方路交叉口西100米,,,
辽阳,百寿园,风景名胜,全年,3.7,免费,2-3小时,新运大街与太子河西路交叉口东440米,,,
辽阳,安澜寺,风景名胜,全年,4.1,免费,2-3小时,佟二堡镇中心街,,,
辽阳,日俄会战纪念遗址,风景名胜,全年,3.8,免费,2-3小时,石洞沟森林公园,,,
辽阳,白塔公园-圆通禅院,风景名胜,全年,3.9,免费,2-3小时,中华大街60号白塔公园(西北角),,,
辽阳,望京园,风景名胜,全年,3.9,免费,2-3小时,武圣路钻石公馆斜对面东南方向177米,,,
辽阳,东京城城址-八角殿遗址,风景名胜,全年,3.6,免费,2-3小时,新城路与同心街交叉口东380米,,,
辽阳,汤庙子文化广场,风景名胜,全年,3.7,免费,2-3小时,沈阳环线西北侧,,,
辽阳,文庙公园,风景名胜,全年,3.3,免费,2-3小时,新运大街与文庙胡同交叉口西80米,,,
辽阳,前杜村文化广场,风景名胜,全年,4.2,免费,2-3小时,文化广场与柳后线交叉口北80米,,,
辽阳,唐园,风景名胜,全年,3.8,免费,2-3小时,太子河路与德盛街交叉口西240米,,,
辽阳,太子岛夏日星空花海忘忧海,风景名胜,全年,3.9,免费,2-3小时,辽东路与太子河路交叉路口往南约220米,,,
辽阳,太子岛风景旅游度假村文化广场,风景名胜,全年,3.8,免费,2-3小时,[],,,
辽阳,镇远楼,风景名胜,全年,3.4,免费,2-3小时,中华大街248号,,,
辽阳,河栏镇五层砬子风景区,风景名胜,全年,4.2,免费,2-3小时,河栏镇北大东沟,,,
辽阳,太子岛山体公园,风景名胜,全年,3.7,免费,2-3小时,卡丁车俱乐部东侧310米,,,
辽阳,上麦村百年网红杏树,风景名胜,全年,3.8,免费,2-3小时,青风岭东山寺北侧,,,
辽阳,永德寺,风景名胜,全年,3.9,免费,2-3小时,汤河风景区内,,,
辽阳,龙鼎山小钟楼,风景名胜,全年,3.8,免费,2-3小时,东环路39号龙鼎山风景区(西北角),,,
辽阳,西海兴旧址,风景名胜,全年,3.7,免费,2-3小时,西大街59号,,,
辽阳,龙子山太和寺,风景名胜,全年,3.8,免费,2-3小时,下麦窝村附近,,,
辽阳,冮官屯窑古遗址,风景名胜,全年,4.0,免费,2-3小时,小屯镇冮官屯村东街,,,
辽阳,柳河子仙人山风景区,风景名胜,全年,4.1,免费,2-3小时,柳河子镇,,,
辽阳,大雄宝殿,风景名胜,全年,3.7,免费,2-3小时,中华大街93-1号广佑寺附近,,,
辽阳,金玉明珠幸福里儿童广场,风景名胜,全年,3.4,免费,2-3小时,太子河路与同德街交叉口南240米,,,
辽阳,八会状元小镇,风景名胜,全年,4.1,免费,2-3小时,八会镇文史馆东南侧,,,
辽阳,龙华寺,风景名胜,全年,4.0,免费,2-3小时,翟家街,,,
辽阳,团山公园,风景名胜,全年,3.8,免费,2-3小时,苏安大街与雷锋街交叉口东南140米,,,
辽阳,燕州城油菜花田,风景名胜,全年,3.9,免费,2-3小时,[],,,
辽阳,忠旺东宫,风景名胜,全年,3.7,免费,2-3小时,南环街与宏伟路交叉口东北60米,,,
辽阳,弓长岭假日登山步道,风景名胜,全年,3.7,免费,2-3小时,[],,,
辽阳,梨园,风景名胜,全年,3.8,免费,2-3小时,滨河路67附近,,,
辽阳,从前漫花谷,风景名胜,全年,3.9,免费,2-3小时,罗华线,,,
辽阳,关帝园,风景名胜,全年,3.7,免费,2-3小时,西大街,,,
辽阳,白塔公园-广佑寺青石牌坊,风景名胜,全年,3.6,免费,2-3小时,新运大街44号,,,
辽阳,华严禅寺,风景名胜,全年,4.0,免费,2-3小时,八会镇,,,
辽阳,仙海岛,风景名胜,全年,3.8,免费,2-3小时,商业步行街与生态步行街交叉口东80米,,,
辽阳,观鸟台,风景名胜,全年,3.9,免费,2-3小时,观景台东北侧240米,,,
辽阳,庆阳职工文化广场,风景名胜,全年,3.6,免费,2-3小时,工人路与望水大街交叉口西南260米,,,
辽阳,大清关外第一京,风景名胜,全年,3.7,免费,2-3小时,101省道天佑门(西北角),,,
辽阳,太子岛湿地夏景,风景名胜,全年,3.9,免费,2-3小时,太子岛十里画廊西侧350米,,,
辽阳,元明园-滨水观景平台,风景名胜,全年,3.6,免费,2-3小时,元明园,,,
辽阳,太河寺罗祖洞,风景名胜,全年,3.7,免费,2-3小时,[],,,
辽阳,辽阳县普济寺,风景名胜,全年,4.1,免费,2-3小时,316省道,,,
辽阳,猛兽馆,风景名胜,全年,3.8,免费,2-3小时,东环路39号辽阳龙石风景旅游区内(西侧),,,
辽阳,慈航寺庙遗址,风景名胜,全年,3.7,免费,2-3小时,天福路,,,
辽阳,舒尔哈齐墓,风景名胜,全年,3.5,免费,2-3小时,东京陵街道东京陵村,,,
辽阳,八家子广场,风景名胜,全年,3.1,免费,2-3小时,八家路2-20号,,,
辽阳,大沟村白马寺,风景名胜,全年,3.8,免费,2-3小时,刘二堡镇大沟村村委会西500米,,,
辽阳,西部花海,风景名胜,全年,4.0,免费,2-3小时,滨湖路东,,,
辽阳,元明园-滨水观景台,风景名胜,全年,3.6,免费,2-3小时,元明园,,,
辽阳,白乙化主题文化广场,风景名胜,全年,3.5,免费,2-3小时,石厂峪村村委会西北侧,,,
辽阳,滨水观景广场,风景名胜,全年,3.4,免费,2-3小时,中华大街与堤坝路交叉口东南240米,,,
辽阳,汤河镇温泉广场,风景名胜,全年,3.7,免费,2-3小时,汤河镇人民政府对面,,,
辽阳,护城河梨园广场,风景名胜,全年,3.6,免费,2-3小时,滨河路64号护城河,,,
辽阳,正安寺,风景名胜,全年,3.9,免费,2-3小时,明信经销店东侧100米,,,
辽阳,太子河口袋公园健身广场,风景名胜,全年,3.6,免费,2-3小时,中华大街五段二号太子河口袋公园,,,
辽阳,五鬼洞,风景名胜,全年,3.8,免费,2-3小时,姑小线,,,
辽阳,孔子雕像,风景名胜,全年,3.4,免费,2-3小时,东大街与文圣路交叉口东南160米,,,
辽阳,辽阳拓石烟草公司旧址,风景名胜,全年,3.4,免费,2-3小时,滨河路41号,,,
辽阳,佛陀寺,风景名胜,全年,4.0,免费,2-3小时,[],,,
辽阳,原唐户社区旧址,风景名胜,全年,3.4,免费,2-3小时,安康线与云山街交叉口西北140米,,,
辽阳,万宝桥,风景名胜,全年,3.6,免费,2-3小时,兆麟路与富强街交叉口西南220米,,,
辽阳,褚英墓,风景名胜,全年,3.6,免费,2-3小时,东京陵街道东京陵村,,,
辽阳,弥陀寺,风景名胜,全年,3.9,免费,2-3小时,后鸡线附近,,,
辽阳,武圣观,风景名胜,全年,4.0,免费,2-3小时,双塔岭,,,
辽阳,弓长岭千人沟万人坑-文保碑,风景名胜,全年,3.7,免费,2-3小时,苏安大街69号,,,
辽阳,百寿园-观景平台,风景名胜,全年,3.4,免费,2-3小时,百寿园,,,
辽阳,普度寺,风景名胜,全年,4.0,免费,2-3小时,小庙沟附近,,,
辽阳,新恩基督教堂,风景名胜,全年,3.9,免费,2-3小时,东王庄村路南,,,
辽阳,新华口袋公园,风景名胜,全年,3.1,免费,2-3小时,新华路与南顺城街交叉口南60米,,,
辽阳,开疆广场,风景名胜,全年,3.2,免费,2-3小时,太子河路与宏伟路交叉口西北260米,,,
辽阳,襄平书院旧址,风景名胜,全年,3.5,免费,2-3小时,文圣路28号,,,
辽阳,刘二堡清真寺,风景名胜,全年,3.8,免费,2-3小时,鞍蛤线与兰唐线交叉口西南180米,,,
辽阳,水畔林语,风景名胜,全年,3.2,免费,2-3小时,新运大街与太子河西路交叉口东北160米,,,
辽阳,辽阳龙峰山风景区-龙峰古刹,风景名胜,全年,3.7,免费,2-3小时,下达河乡辽凤线龙峰山风景区,,,
辽阳,人文公园,风景名胜,全年,3.8,免费,2-3小时,寿山宝寨南616米,,,
辽阳,文化广场,风景名胜,全年,3.5,免费,2-3小时,南荟路与荟萃湖街交叉口北140米,,,
辽阳,万盛龙鼎,风景名胜,全年,3.4,免费,2-3小时,东环路39号辽阳龙石风景旅游区内(西侧),,,
辽阳,太子岛景风国栝旅游度假村文化广场,风景名胜,全年,3.4,免费,2-3小时,安康路,,,
辽阳,龙鼎山阶,风景名胜,全年,3.4,免费,2-3小时,东环路39号龙鼎山风景区,,,
辽阳,羽燕清源,风景名胜,全年,3.5,免费,2-3小时,东大街324-12号晟宝龙广场B区南门,,,
辽阳,燕州红·冰雪文化大世界(暂停开放),风景名胜,全年,3.7,免费,2-3小时,西大窑镇下缸窑村,,,
辽阳,龙石飞瀑,风景名胜,全年,3.5,免费,2-3小时,东环路39号辽阳龙石风景旅游区石洞沟森林公园,,,
辽阳,阳光生态旅游园,风景名胜,全年,3.5,免费,2-3小时,瓦子沟旅游风景区,,,
辽阳,观音宝阁寺,风景名胜,全年,3.9,免费,2-3小时,[],,,
辽阳,历史文化观光带,风景名胜,全年,3.6,免费,2-3小时,东环路39号辽阳龙石风景旅游区内(西侧),,,
辽阳,首山文化园,风景名胜,全年,3.7,免费,2-3小时,[],,,
辽阳,石泉宫,风景名胜,全年,4.0,免费,2-3小时,[],,,
