城市,景点名称,类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度,电话
铁岭,大甸子月亮湾,风景名胜,全年,3.4,免费,2-3小时,澜沧江路与泰山路交叉口西北100米,,,
铁岭,柒兴柴河动物园,风景名胜,全年,3.9,免费,2-3小时,七里屯村(近七水线),,,
铁岭,莲花湖湿地公园,风景名胜,全年,4.5,免费,2-3小时,[],,,
铁岭,蟠龙山植物园,风景名胜,全年,3.9,免费,2-3小时,金峰小镇,,,
铁岭,太阳宫,风景名胜,全年,4.3,免费,2-3小时,龙翔路与龙园街交叉口东440米,,,
铁岭,铁岭地下河龙宫,风景名胜,全年,4.3,免费,2-3小时,柴河街龙首山沙子沟里,,,
铁岭,大清神树,风景名胜,全年,4.2,免费,2-3小时,横道河子镇,,,
铁岭,荷花莲园,风景名胜,全年,4.2,免费,2-3小时,大莲花村,,,
铁岭,柴河水库风景区(不对外开放),风景名胜,全年,4.1,免费,2-3小时,龙山风景名胜区,,,
铁岭,九鼎龙泉寺,风景名胜,全年,3.9,免费,2-3小时,马家寨镇,,,
铁岭,双龙山圣水寺,风景名胜,全年,3.6,免费,2-3小时,102国道路口,,,
铁岭,月老庙,风景名胜,全年,3.5,免费,2-3小时,铁长线,,,
铁岭,爱新觉罗,风景名胜,全年,3.7,免费,2-3小时,银泰路与兴工街交叉口东140米,,,
铁岭,调兵山市革命烈士陵园,生活服务,全年,0.0,免费,2-3小时,兀术街村砬子山,,,
铁岭,莲花古树,风景名胜,全年,3.5,免费,2-3小时,莲花湖湿地公园内(东侧),,,
铁岭,铁岭经济开发区影视城,风景名胜,全年,3.7,免费,2-3小时,顾官屯分场茨沟,,,
铁岭,满族人家,风景名胜,全年,3.8,免费,2-3小时,106省道s106号,,,
铁岭,蒲源关帝庙,风景名胜,全年,3.6,免费,2-3小时,横道河子镇上石碑村,,,
铁岭,金贝河大粮仓,风景名胜,全年,3.4,免费,2-3小时,东北城农资物流园A区5幢1-16,,,
铁岭,翼然台(日露战绩碑遗址),风景名胜,全年,3.6,免费,2-3小时,龙山乡岭东街94号铁岭市龙山风景名胜区,,,
铁岭,龙首山-龙山天池,风景名胜,全年,3.8,免费,2-3小时,南环路龙首山(西南角),,,
铁岭,开原老城,风景名胜,全年,4.4,免费,2-3小时,开原咸州文化展览馆北侧70米,,,
铁岭,悦心亭,风景名胜,全年,3.9,免费,2-3小时,西一街与新台路交叉口西南320米,,,
铁岭,龙翔广场,风景名胜,全年,3.9,免费,2-3小时,柴河街与龙翔路交叉口北100米,,,
铁岭,湿地探秘,风景名胜,全年,3.6,免费,2-3小时,凡河新区黑龙江路与嵩山路交汇处莲花湖国家城市湿地公园,,,
铁岭,磐石基督教堂,风景名胜,全年,3.8,免费,2-3小时,阳光园五区12号,,,
铁岭,盘古祖庙,风景名胜,全年,3.7,免费,2-3小时,铁长线观云路,,,
铁岭,荷花池,风景名胜,全年,3.8,免费,2-3小时,项荒一水库附近,,,
铁岭,柴河广场,风景名胜,全年,3.8,免费,2-3小时,铁柴线,,,
铁岭,明月禅寺-万佛琉璃宝塔,风景名胜,全年,3.8,免费,2-3小时,古城街18号明月禅寺(东侧),,,
铁岭,滨水新城中央公园,风景名胜,全年,4.2,免费,2-3小时,滨水新城依水茗郡社区北部,,,
铁岭,兀术峰,风景名胜,全年,3.5,免费,2-3小时,砬子山西南侧180米,,,
铁岭,龙首山-西游记宫,风景名胜,全年,3.6,免费,2-3小时,南环路48号,,,
铁岭,莲花湖国家城市湿地公园-观光车总站,风景名胜,全年,3.5,免费,2-3小时,凡河新区黑龙江路与嵩山路交汇处莲花湖国家城市湿地公园,,,
铁岭,龙首山风景区导游图,风景名胜,全年,3.2,免费,2-3小时,银州路龙首山(西侧),,,
铁岭,鹭岛,风景名胜,全年,3.6,免费,2-3小时,莲花湖湿地公园内,,,
铁岭,调兵沟基督教活动点,风景名胜,全年,3.8,免费,2-3小时,工人大街3号,,,
铁岭,营盘村文化小广场,风景名胜,全年,3.3,免费,2-3小时,李千户乡营盘小学东侧280米,,,
铁岭,上缘寺,风景名胜,全年,3.6,免费,2-3小时,[],,,
铁岭,调兵山市沙后所革命烈士陵园,风景名胜,全年,0.0,免费,2-3小时,沙后所村,,,
铁岭,小歇静苑民宿(城南店),风景名胜,全年,2.5,免费,2-3小时,柴河街南段与长青路交叉口西南260米,,,
铁岭,辽河保护区开原段界碑,风景名胜,全年,3.7,免费,2-3小时,二西线,,,
铁岭,铁岭市市雕,风景名胜,全年,3.6,免费,2-3小时,柴河街,,,
铁岭,八里庄村文化广场,风景名胜,全年,3.6,免费,2-3小时,八里庄小学西北侧280米,,,
铁岭,开原市安业民烈士纪念馆,风景名胜,全年,3.8,免费,2-3小时,业民镇业民村,,,
铁岭,创业村文化广场,风景名胜,全年,3.6,免费,2-3小时,政通路,,,
铁岭,滨水新城珍稀植物园,风景名胜,全年,4.2,免费,2-3小时,102国道,,,
铁岭,锦鲤戏水,风景名胜,全年,3.4,免费,2-3小时,莲花湖湿地公园内(东侧),,,
铁岭,建设村基督教堂,风景名胜,全年,3.5,免费,2-3小时,[],,,
铁岭,沙后所战斗烈士纪念碑,风景名胜,全年,3.5,免费,2-3小时,[],,,
铁岭,裕通广场,风景名胜,全年,3.0,免费,2-3小时,331省道与诸吴线交叉口东380米,,,
铁岭,调兵山市晓明基督教堂,风景名胜,全年,3.6,免费,2-3小时,晓明镇,,,
铁岭,普觉寺,风景名胜,全年,4.0,免费,2-3小时,前进大街287号,,,
铁岭,龙首山-爬行动物馆,风景名胜,全年,3.5,免费,2-3小时,红旗街道南环路48号铁岭动物园,,,
铁岭,文殊寺,风景名胜,全年,3.7,免费,2-3小时,调兵山市第七小学东北侧450米,,,
铁岭,奇门阵,风景名胜,全年,3.7,免费,2-3小时,大台山,,,
铁岭,祥和广场,风景名胜,全年,3.6,免费,2-3小时,黎明路与光明街交叉口东北140米,,,
铁岭,龙园古洞,风景名胜,全年,3.7,免费,2-3小时,南马路70号,,,
铁岭,蔡牛综合文化广场,风景名胜,全年,3.2,免费,2-3小时,蔡牛中学西南侧约30米,,,
铁岭,观陵山艺术园林景区-九华亭,风景名胜,全年,3.2,免费,2-3小时,静心园南侧190米,,,
铁岭,白鹭洲景区,风景名胜,全年,4.2,免费,2-3小时,黄旗寨镇增家寨村,,,
铁岭,中央广场,风景名胜,全年,3.6,免费,2-3小时,生态路,,,
铁岭,五中转盘,风景名胜,全年,3.9,免费,2-3小时,解放路与哈大路交叉口西100米,,,
铁岭,玄灵苑,风景名胜,全年,0.3,免费,2-3小时,红旗街8委市博物馆西侧南数2房号,,,
铁岭,世纪广场,风景名胜,全年,4.2,免费,2-3小时,清河乡清河路49号,,,
铁岭,三学寺,风景名胜,全年,3.7,免费,2-3小时,庆云堡镇三家子村,,,
铁岭,红学泰斗周汝昌纪念馆,风景名胜,全年,3.2,免费,2-3小时,繁荣路与文化街交叉口东南20米,,,
铁岭,开原市清真寺,风景名胜,全年,4.0,免费,2-3小时,文化路91号,,,
铁岭,曲院风荷,风景名胜,全年,3.1,免费,2-3小时,黑龙江路50号,,,
铁岭,华严寺,风景名胜,全年,3.6,免费,2-3小时,腾龙路东150米,,,
铁岭,申家沟健身广场,风景名胜,全年,3.6,免费,2-3小时,惠安街与七新线交叉口北100米,,,
铁岭,龙泉山庄,风景名胜,全年,4.3,免费,2-3小时,清河水库环湖路,,,
铁岭,英山古刹,风景名胜,全年,4.0,免费,2-3小时,[],,,
铁岭,沙河堡文化广场,风景名胜,全年,3.8,免费,2-3小时,[],,,
铁岭,方形广场,风景名胜,全年,3.9,免费,2-3小时,新华路与建设东街交叉口东南40米,,,
铁岭,兴隆台文化广场,风景名胜,全年,3.7,免费,2-3小时,庆云堡镇兴隆台村小学校南侧约210米,,,
铁岭,沙河堡基督教堂,风景名胜,全年,3.6,免费,2-3小时,中固镇,,,
铁岭,七鼎龙潭寺,风景名胜,全年,4.3,免费,2-3小时,威远堡镇辽开高速公路,,,
铁岭,元赫亭,风景名胜,全年,3.4,免费,2-3小时,[],,,
铁岭,社区文化广场,风景名胜,全年,3.7,免费,2-3小时,大明镇太平山村,,,
铁岭,云泉禅寺,风景名胜,全年,3.7,免费,2-3小时,[],,,
铁岭,水上人家,风景名胜,全年,3.2,免费,2-3小时,莲花湖湿地公园内,,,
铁岭,周恩来总理视察铁岭时的会议室旧址,风景名胜,全年,3.3,免费,2-3小时,人民路与工人街交叉口西北40米,,,
铁岭,鸥鸟翔集,风景名胜,全年,3.1,免费,2-3小时,莲花湖湿地公园内(东侧),,,
铁岭,城隆庙,风景名胜,全年,3.3,免费,2-3小时,马家寨乡基督教堂北侧270米,,,
铁岭,基督教会,风景名胜,全年,3.1,免费,2-3小时,[],,,
铁岭,广缘寺,风景名胜,全年,3.7,免费,2-3小时,广缘寺(106省道北),,,
铁岭,曹雪芹祖籍铁岭证据展,风景名胜,全年,3.0,免费,2-3小时,繁荣路与文化街交叉口东南20米,,,
铁岭,名人雕像园,风景名胜,全年,3.4,免费,2-3小时,工人街42号,,,
铁岭,观陵山艺术园林景区-孔圣像,风景名胜,全年,3.4,免费,2-3小时,张学良百年人生展西北侧100米,,,
铁岭,关圣禅寺,风景名胜,全年,4.1,免费,2-3小时,[],,,
铁岭,崇寿寺塔,风景名胜,全年,4.1,免费,2-3小时,[],,,
铁岭,报恩禅寺,风景名胜,全年,3.7,免费,2-3小时,靠孟线东50米,,,
铁岭,满铁地方事务所旧址,风景名胜,全年,4.0,免费,2-3小时,开原商业步行街,,,
铁岭,调兵山市大明镇矿外基督教活动点,风景名胜,全年,3.5,免费,2-3小时,[],,,
铁岭,凤冠回眸,风景名胜,全年,3.1,免费,2-3小时,凡河新区黑龙江路与嵩山路交汇处莲花湖国家城市湿地公园,,,
铁岭,迎恩门,风景名胜,全年,3.9,免费,2-3小时,荣胜阁古玩店西南侧70米,,,
铁岭,开原市古城城隍庙,风景名胜,全年,4.1,免费,2-3小时,G102(京抚线),,,
铁岭,万荷楼,风景名胜,全年,3.2,免费,2-3小时,莲花湖湿地公园内(南侧),,,
铁岭,铁岭溶洞,风景名胜,全年,4.1,免费,2-3小时,兰旗寨村溶洞景区,,,
铁岭,绿园,风景名胜,全年,3.2,免费,2-3小时,沈环线附近,,,
铁岭,沁芳亭,风景名胜,全年,3.1,免费,2-3小时,凡河新区黑龙江路与嵩山路交汇处莲花湖国家城市湿地公园怡荷园,,,
铁岭,泉眼沟梨花坡,风景名胜,全年,3.6,免费,2-3小时,[],,,
铁岭,中华抗战五十年纪念园,风景名胜,全年,3.3,免费,2-3小时,观湖路与孝道交叉口西北380米,,,
铁岭,山门,风景名胜,全年,3.8,免费,2-3小时,松山镇象牙山风景区,,,
铁岭,老城清真寺,风景名胜,全年,4.1,免费,2-3小时,老城镇,,,
铁岭,宝莲寺,风景名胜,全年,4.2,免费,2-3小时,环湖路真言寺附近,,,
铁岭,老虎沟小天池,风景名胜,全年,4.0,免费,2-3小时,开草线,,,
铁岭,集福寺,风景名胜,全年,3.7,免费,2-3小时,103省道西100米,,,
铁岭,常泰寺,风景名胜,全年,4.1,免费,2-3小时,昌威线东50米,,,
铁岭,观陵山艺术园林景区-须弥阁,风景名胜,全年,3.4,免费,2-3小时,孝道与观湖路交叉口北260米,,,
铁岭,城子山景区(暂停开放),风景名胜,全年,4.3,免费,2-3小时,城子山售票处南侧,,,
铁岭,云水法堂,风景名胜,全年,3.1,免费,2-3小时,c24县道,,,
铁岭,李如松墓,风景名胜,全年,3.5,免费,2-3小时,李成梁宗族墓西南侧100米,,,
铁岭,银城教堂,风景名胜,全年,3.6,免费,2-3小时,银州区肛肠医院,,,
铁岭,许愿树,风景名胜,全年,2.9,免费,2-3小时,莲花湖湿地公园内(东北角),,,
铁岭,石洞沟的石洞,风景名胜,全年,3.7,免费,2-3小时,[],,,
铁岭,北山公园,风景名胜,全年,4.0,免费,2-3小时,北环路与影院大街交叉口东北120米,,,
铁岭,清河旅游度假区,风景名胜,全年,4.0,免费,2-3小时,清河境内,,,
铁岭,昌图县湿地公园,风景名胜,全年,4.2,免费,2-3小时,迎宾路12-C6号楼,,,
铁岭,古塔寺,风景名胜,全年,3.5,免费,2-3小时,[],,,
铁岭,懿路基督教活动点,风景名胜,全年,3.4,免费,2-3小时,懿水线与辉山大街交叉口东北440米,,,
铁岭,洗心亭,风景名胜,全年,3.0,免费,2-3小时,岭东街54号,,,
铁岭,清河生态公园,风景名胜,全年,3.9,免费,2-3小时,清河路2号,,,
铁岭,昌图滨湖新区市民广场,风景名胜,全年,4.1,免费,2-3小时,302省道,,,
铁岭,如意堂,风景名胜,全年,3.2,免费,2-3小时,广裕街与银冈路交叉口西南80米,,,
