城市,景点名称,类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度,电话
朝阳,大吉祥寺,风景名胜,全年,4.1,免费,2-3小时,召都巴镇李杖子村,120.479,41.5732,
朝阳,大凌河景区,风景名胜,全年,3.8,免费,2-3小时,什家河北路与朝阳大街交叉口东南20米,120.479,41.5732,
朝阳,吉祥法轮寺,风景名胜,全年,4.0,免费,2-3小时,长江路60e37号(七道泉子小学南侧约100米),120.479,41.5732,
朝阳,凌河公园,风景名胜,全年,3.9,免费,2-3小时,体育路与坝上路交叉口,120.479,41.5732,
朝阳,别有洞天,风景名胜,全年,4.0,免费,2-3小时,凤凰洞西北侧70米,120.479,41.5732,
朝阳,槐树洞,风景名胜,全年,4.2,免费,2-3小时,南双庙镇曹家村朝青线公路西1.3公里处的柏山脚下,120.479,41.5732,
朝阳,天鹅湖生态旅游景区,风景名胜,全年,4.2,免费,2-3小时,凉三线与凉下线交叉口西北340米,120.479,41.5732,
朝阳,清真寺,风景名胜,全年,3.9,免费,2-3小时,慕王府酒店西北(竹林路二段南),120.479,41.5732,
朝阳,市府广场,风景名胜,全年,3.7,免费,2-3小时,龙腾大街312号,120.479,41.5732,
朝阳,法广寺,风景名胜,全年,4.1,免费,2-3小时,召都巴镇黄酒馆村和睦台组,120.479,41.5732,
朝阳,召都巴惠宁寺,风景名胜,全年,4.1,免费,2-3小时,召都巴镇,120.479,41.5732,
朝阳,金刚寺,风景名胜,全年,3.8,免费,2-3小时,[],120.479,41.5732,
朝阳,朝阳凤凰山风景区南天门,风景名胜,全年,3.7,免费,2-3小时,孙家湾镇朝阳凤凰山风景区(南侧),120.479,41.5732,
朝阳,辽宁朝阳柳城湿地公园,风景名胜,全年,4.1,免费,2-3小时,柳城街道凌河大桥西50米,120.479,41.5732,
朝阳,天鹅驿站主观景台,风景名胜,全年,3.8,免费,2-3小时,[],120.479,41.5732,
朝阳,燕山湖风景区,风景名胜,全年,4.1,免费,2-3小时,朝大线,120.479,41.5732,
朝阳,感应寺,风景名胜,全年,3.8,免费,2-3小时,吉财超市东南侧170米,120.479,41.5732,
朝阳,石窑沟风景区,风景名胜,全年,4.2,免费,2-3小时,[],120.479,41.5732,
朝阳,永昌德盛寺,风景名胜,全年,4.1,免费,2-3小时,[],120.479,41.5732,
朝阳,八里堡公园,风景名胜,全年,3.9,免费,2-3小时,和平街171号,120.479,41.5732,
朝阳,慕容湖风景区,风景名胜,全年,4.0,免费,2-3小时,[],120.479,41.5732,
朝阳,保安寺,风景名胜,全年,3.9,免费,2-3小时,朝阳北互通附近,120.479,41.5732,
朝阳,北票凉水河湿地旅游区,风景名胜,全年,4.3,免费,2-3小时,凉三线,120.479,41.5732,
朝阳,窟窿山景区,风景名胜,全年,4.1,免费,2-3小时,[],120.479,41.5732,
朝阳,朝阳凤凰山风景区-天然大佛,风景名胜,全年,3.8,免费,2-3小时,凤凰山,120.479,41.5732,
朝阳,盘龙山风景区,风景名胜,全年,4.0,免费,2-3小时,柳城街道腰叶线玉皇庙盘龙山风景区,120.479,41.5732,
朝阳,木化石林,风景名胜,全年,3.9,免费,2-3小时,鸟化石国家地质公园(龙鸟大街东),120.479,41.5732,
朝阳,朝阳文化广场,风景名胜,全年,3.6,免费,2-3小时,红星路与朝阳大街交叉口西南180米,120.479,41.5732,
朝阳,朝阳凤凰山景区-华严寺,风景名胜,全年,3.6,免费,2-3小时,云接寺塔西侧370米,120.479,41.5732,
朝阳,龙腾苑遗址,风景名胜,全年,3.8,免费,2-3小时,鑫淼酒厂东南侧110米,120.479,41.5732,
朝阳,青年公园,风景名胜,全年,3.8,免费,2-3小时,剪子胡同1号楼4单元,120.479,41.5732,
朝阳,延昌寺,风景名胜,全年,3.8,免费,2-3小时,慕容街8-12号,120.479,41.5732,
朝阳,慈恩寺,风景名胜,全年,4.0,免费,2-3小时,205省道,120.479,41.5732,
朝阳,山体公园,风景名胜,全年,4.1,免费,2-3小时,黄河路,120.479,41.5732,
朝阳,双塔区正法寺,风景名胜,全年,3.9,免费,2-3小时,老爷庙,120.479,41.5732,
朝阳,千佛洞风景区,风景名胜,全年,4.2,免费,2-3小时,南双庙镇,120.479,41.5732,
朝阳,圆通寺,风景名胜,全年,3.7,免费,2-3小时,孙牤线,120.479,41.5732,
朝阳,坝下路人民广场蜗牛坞红色驿站,风景名胜,全年,3.6,免费,2-3小时,坝下路人民广场,120.479,41.5732,
朝阳,朝阳青山幸福公园,风景名胜,全年,3.9,免费,2-3小时,朝阳宾朋毛巾厂旧址,120.479,41.5732,
朝阳,感恩寺,风景名胜,全年,3.9,免费,2-3小时,[],120.479,41.5732,
朝阳,天心湖,风景名胜,全年,3.6,免费,2-3小时,北大街,120.479,41.5732,
朝阳,佛光宝灵寺,风景名胜,全年,3.8,免费,2-3小时,桃花吐桃花山,120.479,41.5732,
朝阳,胡仙堂财神殿,风景名胜,全年,4.1,免费,2-3小时,大平房镇大板村,120.479,41.5732,
朝阳,天龙寺,风景名胜,全年,3.9,免费,2-3小时,古山子镇马杖子村,120.479,41.5732,
朝阳,圣佑宫,风景名胜,全年,4.0,免费,2-3小时,梁家店村,120.479,41.5732,
朝阳,叠水市集,风景名胜,全年,3.4,免费,2-3小时,辽河街1号,120.479,41.5732,
朝阳,朝阳东塔遗址,风景名胜,全年,3.5,免费,2-3小时,营州路与河畔街交叉口西北140米,120.479,41.5732,
朝阳,大真如寺,风景名胜,全年,3.9,免费,2-3小时,101国道平顶山村,120.479,41.5732,
朝阳,朝阳市双塔区清真寺管委会,风景名胜,全年,3.7,免费,2-3小时,清真寺(竹林路二段南),120.479,41.5732,
朝阳,边杖子镇朱杖子村清圆寺,风景名胜,全年,3.9,免费,2-3小时,[],120.479,41.5732,
朝阳,恐龙化石研究营,风景名胜,全年,3.8,免费,2-3小时,龙鸟大街100号鸟化石国家地质公园,120.479,41.5732,
朝阳,北票大黑山旅游景区,风景名胜,全年,4.5,免费,2-3小时,305国道,120.479,41.5732,
朝阳,凌烟寺,风景名胜,全年,3.7,免费,2-3小时,G16丹锡高速东50米,120.479,41.5732,
朝阳,世纪广场,风景名胜,全年,4.2,免费,2-3小时,[],120.479,41.5732,
朝阳,桥群公园,风景名胜,全年,4.1,免费,2-3小时,振兴路20号,120.479,41.5732,
朝阳,灵山寺,风景名胜,全年,4.0,免费,2-3小时,二十家子镇孤山子村后山上,120.479,41.5732,
朝阳,南塔,风景名胜,全年,4.4,免费,2-3小时,双塔古街20-11号,120.479,41.5732,
朝阳,朝阳化石谷(暂停开放),风景名胜,全年,4.4,免费,2-3小时,传奇路1号,120.479,41.5732,
朝阳,三学寺,风景名胜,全年,4.2,免费,2-3小时,圣东路150号,120.479,41.5732,
朝阳,金泰音乐喷泉广场,风景名胜,全年,4.3,免费,2-3小时,大凌河与什家河交汇处壹品人家旁,120.479,41.5732,
朝阳,中央公园,风景名胜,全年,4.1,免费,2-3小时,客运站东侧,120.479,41.5732,
朝阳,凤凰山下寺(暂停开放),风景名胜,全年,4.2,免费,2-3小时,朝阳凤凰山风景区内(南侧),120.479,41.5732,
朝阳,桃花山,风景名胜,全年,4.1,免费,2-3小时,[],120.479,41.5732,
朝阳,地质长廊,风景名胜,全年,4.1,免费,2-3小时,龙鸟大街100号鸟化石国家地质公园,120.479,41.5732,
朝阳,圣灵寺,风景名胜,全年,4.0,免费,2-3小时,西大营子镇,120.479,41.5732,
朝阳,龙城宫城南门遗址(暂停开放),风景名胜,全年,3.9,免费,2-3小时,慕容街与北市胡同交叉口东南160米,120.479,41.5732,
朝阳,甘露宫,风景名胜,全年,3.8,免费,2-3小时,召都巴镇杠头沟村邢家梁,120.479,41.5732,
朝阳,向阳山古佛寺,风景名胜,全年,3.8,免费,2-3小时,锦赤线,120.479,41.5732,
朝阳,灵台宫,风景名胜,全年,3.7,免费,2-3小时,[],120.479,41.5732,
朝阳,摩崖佛龛,风景名胜,全年,3.8,免费,2-3小时,[],120.479,41.5732,
朝阳,北票万人坑遗址,风景名胜,全年,3.7,免费,2-3小时,[],120.479,41.5732,
朝阳,朝阳凤凰山景区-祈福园,风景名胜,全年,3.4,免费,2-3小时,朝阳凤凰山风景区附近,120.479,41.5732,
朝阳,广法寺,风景名胜,全年,3.9,免费,2-3小时,[],120.479,41.5732,
朝阳,水岸乐都文化广场,风景名胜,全年,4.0,免费,2-3小时,东外环路,120.479,41.5732,
朝阳,禅定法轮寺,风景名胜,全年,4.1,免费,2-3小时,朱馒线,120.479,41.5732,
朝阳,惠宁寺,风景名胜,全年,4.1,免费,2-3小时,下府蒙古族自治乡政府东侧,120.479,41.5732,
朝阳,佑顺,风景名胜,全年,3.5,免费,2-3小时,新华路与南大街交叉口东北20米,120.479,41.5732,
朝阳,朝阳凤凰山国家森林公园天元溶洞,风景名胜,全年,3.8,免费,2-3小时,朝阳凤凰山风景区内(西侧),120.479,41.5732,
朝阳,天庆寺,风景名胜,全年,3.6,免费,2-3小时,朝阳凤凰山风景区内(南侧),120.479,41.5732,
朝阳,同门,风景名胜,全年,3.4,免费,2-3小时,北大街与天心湖路交叉口东200米,120.479,41.5732,
朝阳,庙子沟风景区,风景名胜,全年,3.7,免费,2-3小时,[],120.479,41.5732,
朝阳,柳城遗址,风景名胜,全年,3.8,免费,2-3小时,柳城大街与朝大线交叉口东北340米,120.479,41.5732,
朝阳,全能猩体育公园,风景名胜,全年,3.9,免费,2-3小时,青山街十号57幢3层,120.479,41.5732,
朝阳,东平房塔,风景名胜,全年,4.0,免费,2-3小时,[],120.479,41.5732,
朝阳,青峰塔,风景名胜,全年,4.0,免费,2-3小时,[],120.479,41.5732,
朝阳,青龙山观音寺,风景名胜,全年,3.8,免费,2-3小时,[],120.479,41.5732,
朝阳,疙瘩奶奶庙,风景名胜,全年,4.1,免费,2-3小时,朝青线,120.479,41.5732,
朝阳,双塔寺,风景名胜,全年,4.1,免费,2-3小时,十郑线东50米,120.479,41.5732,
朝阳,佑顺念佛堂,风景名胜,全年,3.4,免费,2-3小时,双塔街道新华路二段佑顺寺,120.479,41.5732,
朝阳,庆丰寺,风景名胜,全年,3.9,免费,2-3小时,大西线,120.479,41.5732,
朝阳,龙华寺,风景名胜,全年,3.7,免费,2-3小时,杠头沟村青龙山上,120.479,41.5732,
朝阳,真一道院,风景名胜,全年,3.5,免费,2-3小时,文化路三段15-109号5幢711号,120.479,41.5732,
朝阳,佛宝塔,风景名胜,全年,3.7,免费,2-3小时,朝阳凤凰山风景区内(南侧),120.479,41.5732,
朝阳,朝阳凤凰山风景区-云接寺,风景名胜,全年,3.1,免费,2-3小时,[],120.479,41.5732,
朝阳,化石挖掘体验营,风景名胜,全年,3.9,免费,2-3小时,龙鸟大街100号鸟化石国家地质公园,120.479,41.5732,
朝阳,模拟火山,风景名胜,全年,3.6,免费,2-3小时,龙鸟大街100号鸟化石国家地质公园,120.479,41.5732,
朝阳,南天门,风景名胜,全年,3.8,免费,2-3小时,坤南线,120.479,41.5732,
朝阳,白云寺,风景名胜,全年,3.9,免费,2-3小时,[],120.479,41.5732,
朝阳,朝阳古生物化石博物馆-旅游纪念品店,风景名胜,全年,3.4,免费,2-3小时,龙鸟大街100号古生物化石博物馆,120.479,41.5732,
朝阳,白石水库风景区(不对外开放),风景名胜,全年,4.2,免费,2-3小时,上园镇白石水库,120.479,41.5732,
朝阳,长宁寺,风景名胜,全年,3.8,免费,2-3小时,南八家子乡喇嘛洞墓葬附近37米,120.479,41.5732,
朝阳,霸王龙雕塑,风景名胜,全年,3.5,免费,2-3小时,龙鸟大街100号鸟化石国家地质公园中央观景区,120.479,41.5732,
朝阳,常龙寺,风景名胜,全年,2.8,免费,2-3小时,龙泉街道七道泉子镇南村,120.479,41.5732,
朝阳,远镇寺,风景名胜,全年,3.6,免费,2-3小时,哈尔脑乡新亭村河东,120.479,41.5732,
朝阳,大三家镇大三家村文化广场,风景名胜,全年,3.8,免费,2-3小时,大三家镇大三家村东城门,120.479,41.5732,
朝阳,黄花滩塔,风景名胜,全年,4.1,免费,2-3小时,[],120.479,41.5732,
朝阳,卧佛古寺,风景名胜,全年,3.9,免费,2-3小时,长深高速,120.479,41.5732,
朝阳,朝阳奇乐水世界热带植物园,风景名胜,全年,3.6,免费,2-3小时,大凌河风景区(东北角),120.479,41.5732,
朝阳,三元寺,风景名胜,全年,3.8,免费,2-3小时,南双庙乡孙家屯,120.479,41.5732,
朝阳,清心亭,风景名胜,全年,3.6,免费,2-3小时,哈尔脑乡新亭村,120.479,41.5732,
朝阳,朝阳鸟化石国家地质公园四合屯景区,风景名胜,全年,3.8,免费,2-3小时,[],120.479,41.5732,
朝阳,凤凰洞,风景名胜,全年,3.5,免费,2-3小时,别有洞天东南侧70米,120.479,41.5732,
朝阳,这么多肉精品多肉植物园,风景名胜,全年,3.5,免费,2-3小时,朝阳鋆博商砼西侧150米,120.479,41.5732,
朝阳,凯耆养生文化主题公园,风景名胜,全年,3.9,免费,2-3小时,[],120.479,41.5732,
朝阳,平安地休闲广场,风景名胜,全年,3.1,免费,2-3小时,西外环路120号,120.479,41.5732,
朝阳,朝阳县槐树洞景区-凉亭,风景名胜,全年,4.0,免费,2-3小时,槐树洞,120.479,41.5732,
朝阳,袁台子墓,风景名胜,全年,3.8,免费,2-3小时,袁台子村文化广场东侧170米,120.479,41.5732,
朝阳,降香十八盘,餐饮服务,全年,3.5,免费,2-3小时,朝阳凤凰山风景区内(西南角),120.479,41.5732,
朝阳,北票阿勒泰草原,风景名胜,全年,3.9,免费,2-3小时,[],120.479,41.5732,
朝阳,银河广场,风景名胜,全年,3.7,免费,2-3小时,金河大街,120.479,41.5732,
朝阳,青云禅寺,风景名胜,全年,3.6,免费,2-3小时,刘满台,120.479,41.5732,
朝阳,云峰寺,风景名胜,全年,3.7,免费,2-3小时,二缸线,120.479,41.5732,
朝阳,地藏寺,风景名胜,全年,4.0,免费,2-3小时,[],120.479,41.5732,
朝阳,清水寺,风景名胜,全年,4.0,免费,2-3小时,[],120.479,41.5732,
朝阳,河口公园,风景名胜,全年,4.0,免费,2-3小时,振兴街西段117-1号,120.479,41.5732,
朝阳,四合屯景区,风景名胜,全年,3.6,免费,2-3小时,[],120.479,41.5732,
朝阳,文化公园,风景名胜,全年,3.3,免费,2-3小时,朝阳兴隆大家庭以西,120.479,41.5732,
朝阳,狐仙庙,风景名胜,全年,3.8,免费,2-3小时,十郑线,120.479,41.5732,
朝阳,云培山兴福寺,风景名胜,全年,4.0,免费,2-3小时,二十家子,120.479,41.5732,
朝阳,莲台寺,风景名胜,全年,3.9,免费,2-3小时,[],120.479,41.5732,
朝阳,耕拓广场,风景名胜,全年,3.9,免费,2-3小时,中宝大街与辽哈路交叉口西100米,120.479,41.5732,
朝阳,秋皮沟,风景名胜,全年,4.0,免费,2-3小时,[],120.479,41.5732,
朝阳,蟠龙山隆圣寺,风景名胜,全年,3.8,免费,2-3小时,仇家店村中营子组,120.479,41.5732,
朝阳,吉祥法明寺,风景名胜,全年,4.0,免费,2-3小时,大平房镇,120.479,41.5732,
朝阳,金岩寺,风景名胜,全年,3.8,免费,2-3小时,[],120.479,41.5732,
朝阳,举人故居,风景名胜,全年,3.7,免费,2-3小时,[],120.479,41.5732,
朝阳,双林寺,风景名胜,全年,4.0,免费,2-3小时,三狮线,120.479,41.5732,
朝阳,八棱观塔,风景名胜,全年,4.1,免费,2-3小时,[],120.479,41.5732,
朝阳,辽宁朝阳县报恩寺,风景名胜,全年,3.9,免费,2-3小时,[],120.479,41.5732,
朝阳,清风岭,风景名胜,全年,4.2,免费,2-3小时,清风岭镇后西地村,120.479,41.5732,
朝阳,地藏禅寺,风景名胜,全年,4.3,免费,2-3小时,东大屯乡薛家屯村梁东组,120.479,41.5732,
朝阳,天台寺,风景名胜,全年,4.3,免费,2-3小时,天台山南侧,120.479,41.5732,
朝阳,御路沟,体育休闲服务,全年,3.6,免费,2-3小时,海龙街道半拉山村御路沟,120.479,41.5732,
朝阳,北票战国红博物馆,风景名胜,全年,3.8,免费,2-3小时,新建街与爱民路交叉口南60米,120.479,41.5732,
朝阳,黑小石园,风景名胜,全年,2.8,免费,2-3小时,五一街与竹林路交叉口东南140米,120.479,41.5732,
朝阳,冯素弗墓,风景名胜,全年,3.6,免费,2-3小时,[],120.479,41.5732,
朝阳,祥顺寺,风景名胜,全年,3.6,免费,2-3小时,南双庙镇榆树沟村,120.479,41.5732,
朝阳,大北梁观音寺,风景名胜,全年,4.1,免费,2-3小时,大北梁,120.479,41.5732,
朝阳,望凤台,风景名胜,全年,3.4,免费,2-3小时,龙鸟大街100号辽宁朝阳鸟化石国家地质公园内(北侧),120.479,41.5732,
朝阳,朝阳凤凰台城市山地公园,风景名胜,全年,3.2,免费,2-3小时,朝凤街2段238号,120.479,41.5732,
朝阳,中国北票古生物化石,风景名胜,全年,3.7,免费,2-3小时,市府街一段岳家铭苑,120.479,41.5732,
朝阳,南林皋村文化广场,风景名胜,全年,3.4,免费,2-3小时,凤新商店北侧400米,120.479,41.5732,
朝阳,喇嘛洞墓地,风景名胜,全年,3.4,免费,2-3小时,南八家乡四家板村喇嘛洞组,120.479,41.5732,
朝阳,贾家店农场北德广场,风景名胜,全年,3.8,免费,2-3小时,朱馒线附近,120.479,41.5732,
朝阳,腾飞之龙,风景名胜,全年,3.8,免费,2-3小时,南山街10号附近,120.479,41.5732,
朝阳,鸡血石木化石,风景名胜,全年,3.5,免费,2-3小时,龙鸟大街100鸟化石国家地质公园木化石林,120.479,41.5732,
朝阳,燕湖园,风景名胜,全年,3.9,免费,2-3小时,白石水库风景区(不对外开放)(西北角),120.479,41.5732,
朝阳,西街小区游园,风景名胜,全年,3.5,免费,2-3小时,龙城路三段21号,120.479,41.5732,
朝阳,喀喇沁妙吉寺,风景名胜,全年,3.9,免费,2-3小时,315省道附近,120.479,41.5732,
朝阳,松江路公园,风景名胜,全年,3.7,免费,2-3小时,松江路,120.479,41.5732,
朝阳,古宁寺,风景名胜,全年,3.6,免费,2-3小时,古山子镇,120.479,41.5732,
朝阳,青龙寺,风景名胜,全年,3.8,免费,2-3小时,230国道,120.479,41.5732,
朝阳,辽代水井,风景名胜,全年,3.1,免费,2-3小时,北市胡同与慕容街交叉口东北100米,120.479,41.5732,
朝阳,槐树洞景区-观音殿,风景名胜,全年,3.3,免费,2-3小时,槐树洞(东北角),120.479,41.5732,
朝阳,凌河第一湾,风景名胜,全年,4.4,免费,2-3小时,水泉镇南亮子村和羊角沟乡上窝铺村交接处,120.479,41.5732,
朝阳,凌云寺,风景名胜,全年,3.5,免费,2-3小时,朝阳洞附近,120.479,41.5732,
朝阳,大悲寺,风景名胜,全年,4.0,免费,2-3小时,清风岭镇南塔子村,120.479,41.5732,
朝阳,嘠嗒奶奶南山寺,风景名胜,全年,3.8,免费,2-3小时,[],120.479,41.5732,
朝阳,朝阳县五佛寺,风景名胜,全年,3.9,免费,2-3小时,[],120.479,41.5732,
朝阳,妙音圆满,风景名胜,全年,3.4,免费,2-3小时,宏运凤凰新城一期a区,120.479,41.5732,
朝阳,天下第一炮,风景名胜,全年,2.8,免费,2-3小时,珠江路与和平街交叉口东60米,120.479,41.5732,
朝阳,煤城广场,风景名胜,全年,3.8,免费,2-3小时,市府街一段,120.479,41.5732,
朝阳,青云寺,风景名胜,全年,3.5,免费,2-3小时,二十家子镇四家子村,120.479,41.5732,
朝阳,北山广场,风景名胜,全年,3.7,免费,2-3小时,喜车坊汽车美容北侧230米,120.479,41.5732,
朝阳,朝阳县袁台子村文化广场,风景名胜,全年,3.4,免费,2-3小时,[],120.479,41.5732,
朝阳,尹湛纳希纪念园,风景名胜,全年,3.7,免费,2-3小时,凉下线,120.479,41.5732,
朝阳,化石发掘现场遗址,风景名胜,全年,3.5,免费,2-3小时,龙鸟大街100号鸟化石国家地质公园,120.479,41.5732,
朝阳,野狼谷,风景名胜,全年,3.8,免费,2-3小时,南双庙镇山后村千佛洞风景区,120.479,41.5732,
