城市,景点名称,类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度,电话
丹东,大东沟观鸟园众愿道场,风景名胜,全年,4.2,免费,2-3小时,宝华东路3号,,,
丹东,鸭绿江口国家湿地观鸟园,风景名胜,全年,4.3,免费,2-3小时,滨海公路,,,
丹东,点将台,风景名胜,全年,4.1,免费,2-3小时,龙马线,,,
丹东,丹东商埠历史海关旧址博物馆,科教文化服务,全年,3.9,免费,2-3小时,浪人街与浪港路交叉口东300米,,,
丹东,鸭绿江国家级风景名胜区-休息亭,风景名胜,全年,3.9,免费,2-3小时,滨江中路与通江街交叉口南60米,,,
丹东,鸭绿江风景名胜区-和平广场,风景名胜,全年,4.0,免费,2-3小时,滨江中路鸭绿江风景名胜区(西南角),,,
丹东,珍珠山公园,风景名胜,全年,3.9,免费,2-3小时,东楼线路东,,,
丹东,张闻天旧居,风景名胜,全年,4.0,免费,2-3小时,九纬路与十经街交叉口西北100米,,,
丹东,一步跨,风景名胜,全年,4.3,免费,2-3小时,丹集线,,,
丹东,世纪广场,风景名胜,全年,4.1,免费,2-3小时,东港市政府,,,
丹东,抗美援朝纪念馆纪念塔展区,风景名胜,全年,3.8,免费,2-3小时,山上街7号抗美援朝纪念馆,,,
丹东,净土寺,风景名胜,全年,3.9,免费,2-3小时,[],,,
丹东,丹东市七道教堂,风景名胜,全年,4.0,免费,2-3小时,仁忠前路57号,,,
丹东,灵峰禅寺,风景名胜,全年,4.1,免费,2-3小时,五龙背镇老古沟村五龙山风景区,,,
丹东,东坎子英国楼,风景名胜,全年,3.9,免费,2-3小时,珍珠街与和经街交叉口东300米,,,
丹东,华盛玫瑰广场,风景名胜,全年,4.0,免费,2-3小时,滨江中路28号,,,
丹东,木都广场,风景名胜,全年,3.7,免费,2-3小时,站前街道十一纬路3号,,,
丹东,丹东市极乐寺,风景名胜,全年,3.8,免费,2-3小时,天后宫街95号,,,
丹东,翡翠湾公园,风景名胜,全年,3.9,免费,2-3小时,G228(鸭绿江大街),,,
丹东,大东沟公园,风景名胜,全年,4.0,免费,2-3小时,四角公园A区,,,
丹东,天主堂,风景名胜,全年,4.0,免费,2-3小时,山上街与于家路交叉口北160米,,,
丹东,天桥沟国家森林公园丹东办事处,风景名胜,全年,3.8,免费,2-3小时,十纬路与五经街交叉口东南60米,,,
丹东,宝龙庵古刹,风景名胜,全年,3.8,免费,2-3小时,宝山路153号,,,
丹东,凭海临风,风景名胜,全年,4.3,免费,2-3小时,[],,,
丹东,丹东黄海明珠塔景区,风景名胜,全年,3.9,免费,2-3小时,宝山大街元宝山公园内,,,
丹东,民主桥,风景名胜,全年,3.6,免费,2-3小时,锦山大街与花园路交叉口东80米,,,
丹东,四角公园A区,风景名胜,全年,3.6,免费,2-3小时,振兴街与东港路大桥交叉口东140米,,,
丹东,近鸭绿江断桥面对朝鲜一线江景民宿(万达广场·安东老街八店),风景名胜,全年,3.9,免费,2-3小时,滨江中路与春四路交叉口东260米,,,
丹东,中朝民俗文化园,风景名胜,全年,4.0,免费,2-3小时,花园街道花园路97-7-1号,,,
丹东,前阳人洞穴遗址,风景名胜,全年,3.8,免费,2-3小时,[],,,
丹东,东港佛陀寺,风景名胜,全年,3.8,免费,2-3小时,大东街道青年路77号,,,
丹东,丹东元宝区弥陀寺,风景名胜,全年,3.8,免费,2-3小时,崇兴街251号,,,
丹东,观鸟台,风景名胜,全年,4.1,免费,2-3小时,鸭绿江口国家湿地观鸟园内(东侧),,,
丹东,前阳一拐弯,风景名胜,全年,3.5,免费,2-3小时,安阳东街旁边,,,
丹东,中国人民志愿军指挥所旧址,风景名胜,全年,3.9,免费,2-3小时,山上街辅路与花园东路交叉口东北280米,,,
丹东,泰兴纪念园,风景名胜,全年,3.8,免费,2-3小时,白房路丹东市经济管理干部学校北,,,
丹东,丹东五龙山关帝庙,风景名胜,全年,3.9,免费,2-3小时,灵峰禅寺内(南侧),,,
丹东,扬帆雕塑,风景名胜,全年,3.9,免费,2-3小时,滨江中路与十纬路交汇处鸭绿江公园内,,,
丹东,虎山长城-万里长城第一步,风景名胜,全年,4.0,免费,2-3小时,319省道与滨海公路交叉口东南虎山长城内(东南角),,,
丹东,鸭绿江风景名胜区-畅远亭,风景名胜,全年,3.9,免费,2-3小时,滨江中路与十纬路交汇处鸭绿江公园内,,,
丹东,中国人民志愿军总部十三兵团遗址,风景名胜,全年,4.0,免费,2-3小时,锦江山大街68号,,,
丹东,万达广场民宿(万达国际中心),风景名胜,全年,3.5,免费,2-3小时,中金街与厚金街交叉口北120米,,,
丹东,空军轮战部队指挥所旧址,风景名胜,全年,3.9,免费,2-3小时,石石线与前门线交叉口南460米,,,
丹东,温泉公寓民宿(丹东丹东金山镇店),风景名胜,全年,3.5,免费,2-3小时,宗裕城C区东南侧160米,,,
丹东,丹东界河旅游度假区,风景名胜,全年,3.8,免费,2-3小时,月亮岛大街17-111号,,,
丹东,丹东舰,风景名胜,全年,4.7,免费,2-3小时,鸭绿江大街11号1-1(浪头港区),,,
丹东,鸭绿江断桥,风景名胜,全年,4.6,免费,2-3小时,江岸路0号,,,
丹东,鸭绿江公园,风景名胜,全年,4.1,免费,2-3小时,滨海中路,,,
丹东,江山荟,风景名胜,全年,4.2,免费,2-3小时,中央大道与银河大街十字路口西南角,,,
丹东,鸭绿江浮桥遗址(暂停开放),风景名胜,全年,4.5,免费,2-3小时,鸭绿江街道滨江东路嘉豪品悦快捷酒店后面,,,
丹东,志愿军公园,风景名胜,全年,4.3,免费,2-3小时,滨江东路50号,,,
丹东,五龙山,风景名胜,全年,4.4,免费,2-3小时,五龙背镇老古沟村,,,
丹东,伪东行宫旧址,风景名胜,全年,4.0,免费,2-3小时,浪头镇,,,
丹东,宝山寺,风景名胜,全年,4.1,免费,2-3小时,天后宫街96号,,,
丹东,太阳岛,风景名胜,全年,4.2,免费,2-3小时,滨海公路,,,
丹东,鸭绿江中朝界河游船,风景名胜,全年,4.2,免费,2-3小时,浪头镇滨江中路鸭绿江1号观光码头,,,
丹东,草莓博物馆,风景名胜,全年,4.2,免费,2-3小时,金山镇炮守营,,,
丹东,汤毓麟公馆,风景名胜,全年,4.1,免费,2-3小时,兴东街道九江街15号汤公馆,,,
丹东,任国祯故居,风景名胜,全年,4.1,免费,2-3小时,胜同线与桃源街交叉口北440米,,,
丹东,锦江山公园-曙光阁,风景名胜,全年,3.8,免费,2-3小时,锦江山公园内,,,
丹东,三靖阁,风景名胜,全年,3.9,免费,2-3小时,宾馆路390号,,,
丹东,市府广场(建设中),风景名胜,全年,3.5,免费,2-3小时,金河大街与文澜路交叉口西240米,,,
丹东,江山公园(建设中),风景名胜,全年,3.9,免费,2-3小时,第三幼儿园后山,,,
丹东,辽东解放烈士纪念塔,风景名胜,全年,3.8,免费,2-3小时,山上街93号锦江山公园(东南角),,,
丹东,基督教堂,风景名胜,全年,3.6,免费,2-3小时,站北路95号,,,
丹东,振兴区烈士陵园,风景名胜,全年,0.0,免费,2-3小时,花园东路与富荣街交叉口东440米,,,
丹东,宣城古城遗址,风景名胜,全年,3.9,免费,2-3小时,太桃线与东高线交叉口西240米,,,
丹东,前阳党群文化广场,风景名胜,全年,3.9,免费,2-3小时,前阳中路与艺苑街交叉口东北140米,,,
丹东,元宝山基督教礼拜堂,风景名胜,全年,3.7,免费,2-3小时,天后宫街教堂路24号,,,
丹东,凤凰山,风景名胜,全年,4.7,免费,2-3小时,凤山经济管理区凤凰大道与凤山路交汇处,,,
丹东,东港清真寺,风景名胜,全年,3.8,免费,2-3小时,环城大街与镇北街交叉口东北340米,,,
丹东,鸭绿江断桥-炮楼,风景名胜,全年,3.8,免费,2-3小时,江岸路0号鸭绿江断桥内(西侧),,,
丹东,鸭绿江湿地,风景名胜,全年,4.1,免费,2-3小时,五四农场滨海公路南侧,,,
丹东,南岗头惨案纪念馆,风景名胜,全年,3.8,免费,2-3小时,南岗头,,,
丹东,前阳镇文化广场,风景名胜,全年,3.6,免费,2-3小时,前阳中学东侧约210米,,,
丹东,三泰阁,风景名胜,全年,3.7,免费,2-3小时,草莓沟街22-7号,,,
丹东,此生必驾,风景名胜,全年,4.1,免费,2-3小时,丹集线,,,
丹东,慈善旗林,风景名胜,全年,3.7,免费,2-3小时,滨江中路与兴五路交叉口东南120米,,,
丹东,鸭绿江文化风情园,风景名胜,全年,3.7,免费,2-3小时,滨江东路,,,
丹东,九连城古城址,风景名胜,全年,3.8,免费,2-3小时,众诚连锁振安加油站北侧80米,,,
丹东,丹东绿岛足迹馆,风景名胜,全年,3.8,免费,2-3小时,九连城镇套里村4组,,,
丹东,两栖爬行动物馆,风景名胜,全年,3.7,免费,2-3小时,山上街与兴一路交叉口北340米,,,
丹东,丹东光明山人文纪念园,风景名胜,全年,3.1,免费,2-3小时,红房一街与春五路交叉口南140米,,,
丹东,红色旅游小镇,风景名胜,全年,3.7,免费,2-3小时,表厂路,,,
丹东,日俄战争遗址-俄国坟,风景名胜,全年,3.6,免费,2-3小时,东平大街12号,,,
丹东,龙泉宫,风景名胜,全年,3.9,免费,2-3小时,五龙山后山高尔夫球场山上,,,
丹东,辽宁大孤山国家森林公园,风景名胜,全年,4.7,免费,2-3小时,孤山镇正堂路18号,,,
丹东,观景亭,风景名胜,全年,3.5,免费,2-3小时,滨江中路与金海路交叉口西南200米,,,
丹东,金海桃源里观星台健身广场,风景名胜,全年,3.5,免费,2-3小时,宝山大街343号,,,
丹东,丹东市植物园,风景名胜,全年,3.7,免费,2-3小时,山上街93号锦江山公园,,,
丹东,吉祥寺,风景名胜,全年,3.8,免费,2-3小时,龙石线,,,
丹东,五泷河景区,风景名胜,全年,4.0,免费,2-3小时,振安区五龙背镇218老道独木桥公交站,,,
丹东,基督教,风景名胜,全年,3.6,免费,2-3小时,胜利街与万花园路交叉口东南260米,,,
丹东,大孤山庙,风景名胜,全年,4.5,免费,2-3小时,孤山镇正堂路18号辽宁大孤山国家森林公园(西南角),,,
丹东,风亭叙,风景名胜,全年,3.9,免费,2-3小时,洋河大街38-3,,,
丹东,元宝区元宝山公园(工会驿站),风景名胜,全年,3.4,免费,2-3小时,八道街道宝山大街72-3号元宝山公园(西南角),,,
丹东,中国人民志愿军英烈厅,风景名胜,全年,0.0,免费,2-3小时,山上街7号抗美援朝纪念馆F1,,,
丹东,河口景区,风景名胜,全年,4.6,免费,2-3小时,长甸镇下河口村河口广场,,,
丹东,太平湖公园-革命烈士纪念碑,风景名胜,全年,3.6,免费,2-3小时,大东街与黎明胡同交叉口东140米,,,
丹东,中朝人民友谊厅,风景名胜,全年,0.0,免费,2-3小时,抗美援朝纪念馆F1,,,
丹东,獐岛景区,风景名胜,全年,4.4,免费,2-3小时,北井子镇獐岛村,,,
丹东,丹东市振安区九连城镇窑沟村文化广场,风景名胜,全年,3.6,免费,2-3小时,九马线,,,
丹东,虎山景区,风景名胜,全年,3.4,免费,2-3小时,[],,,
丹东,鸭绿江战绩碑,风景名胜,全年,3.9,免费,2-3小时,九连城村镇东山山顶,,,
丹东,大梨树生态旅游区,风景名胜,全年,4.4,免费,2-3小时,西南郊10公里处桓盖线大梨树村,,,
丹东,后山广场,风景名胜,全年,3.5,免费,2-3小时,虎山长城内(南侧),,,
丹东,大鹿岛风景区,风景名胜,全年,4.5,免费,2-3小时,孤山镇,,,
丹东,玉龙湖景区,风景名胜,全年,4.1,免费,2-3小时,玉龙湖开发区,,,
丹东,胜利的号角雕塑,风景名胜,全年,3.4,免费,2-3小时,滨江东路50号志愿军公园(东南角),,,
丹东,灵峰禅寺-丹东木子轩,风景名胜,全年,3.8,免费,2-3小时,五龙背镇五龙山风景区,,,
丹东,丹东国门,风景名胜,全年,4.6,免费,2-3小时,长甸镇下拉线与凤上线交叉口,,,
丹东,鸭绿江河口断桥,风景名胜,全年,4.5,免费,2-3小时,河口景区,,,
丹东,龙王庙,风景名胜,全年,3.7,免费,2-3小时,[],,,
丹东,百花谷国家A级旅游景区,风景名胜,全年,3.8,免费,2-3小时,黑沟村,,,
丹东,神仙谷生态公园,风景名胜,全年,4.0,免费,2-3小时,闫土线,,,
丹东,百花谷,风景名胜,全年,3.8,免费,2-3小时,黑沟村,,,
丹东,叆河风景区,风景名胜,全年,4.2,免费,2-3小时,东汤草河大桥头右侧,,,
丹东,江沿台堡遗址,风景名胜,全年,3.9,免费,2-3小时,[],,,
丹东,浪头镇文化广场,风景名胜,全年,3.4,免费,2-3小时,北环路与黄海大道交叉口东20米,,,
丹东,虎山长城-过街城楼,风景名胜,全年,3.7,免费,2-3小时,319省道与滨海公路交叉口东南虎山长城内(东北角),,,
丹东,过江雕塑,风景名胜,全年,3.6,免费,2-3小时,滨江东路与东升路交叉口东400米,,,
丹东,振安区烈士陵园,生活服务,全年,0.0,免费,2-3小时,柞徒线附近,,,
丹东,民主人士北上登陆地,风景名胜,全年,3.2,免费,2-3小时,天津街34号2,,,
丹东,保安寺,风景名胜,全年,3.8,免费,2-3小时,汤山城镇佛山村四组,,,
丹东,东港市北井子镇徐坨村田野主题公园,风景名胜,全年,4.0,免费,2-3小时,林小线,,,
丹东,丹东市下拉线音乐公路,风景名胜,全年,4.4,免费,2-3小时,下拉线东南侧,,,
丹东,五龙山-观音阁,风景名胜,全年,3.5,免费,2-3小时,五龙山风景区内,,,
丹东,虎山长城-观光车乘车处,风景名胜,全年,3.6,免费,2-3小时,虎山长城(西北角),,,
丹东,口袋公园,风景名胜,全年,3.5,免费,2-3小时,九江街和滨江路交叉路口处,,,
丹东,丹东桃花岛,风景名胜,全年,4.4,免费,2-3小时,长甸镇河口村,,,
丹东,英华山,风景名胜,全年,3.5,免费,2-3小时,山上街7号抗美援朝纪念馆内(东侧),,,
丹东,长清湖-枕水居,风景名胜,全年,3.7,免费,2-3小时,孙家堡子附近,,,
丹东,零海岸泥螺滩,风景名胜,全年,4.1,免费,2-3小时,五四农场滨海公路南侧鸭绿江湿地,,,
丹东,夹河神树,风景名胜,全年,3.9,免费,2-3小时,[],,,
丹东,虎山长城-虎口崖,风景名胜,全年,3.8,免费,2-3小时,319省道与滨海公路交叉口东南虎山长城内(东南角),,,
丹东,丹东市消防主题公园,风景名胜,全年,3.5,免费,2-3小时,鸭绿江文化风情园(东南角),,,
丹东,花海亭,风景名胜,全年,3.2,免费,2-3小时,三泰阁东北侧230米,,,
丹东,稻画传说,风景名胜,全年,4.0,免费,2-3小时,徐家坨子村,,,
丹东,滨江游园,风景名胜,全年,3.5,免费,2-3小时,江城大街288-1号附近,,,
丹东,宗裕城民宿(丹东金山镇一店),风景名胜,全年,3.4,免费,2-3小时,醉源海鲜家常菜(宗裕城B区店)西侧120米,,,
丹东,渔骨庙,风景名胜,全年,3.4,免费,2-3小时,佛爷岭村卫生所西南侧220米,,,
丹东,紫花谷,风景名胜,全年,4.1,免费,2-3小时,东边线,,,
丹东,五龙山观景台,风景名胜,全年,3.6,免费,2-3小时,丹通高速五龙山休息区,,,
丹东,东港市果汇山,风景名胜,全年,3.7,免费,2-3小时,石龙线与三官街交叉口东南120米,,,
丹东,凤凰山山门,风景名胜,全年,4.2,免费,2-3小时,G304(凤山路),,,
丹东,和平雕塑,风景名胜,全年,3.3,免费,2-3小时,滨江东路与东升路交叉口东340米,,,
丹东,十二多肉植物园,风景名胜,全年,3.7,免费,2-3小时,兴北街与东港北路交叉口西南420米,,,
丹东,告别祖国雕塑,风景名胜,全年,3.6,免费,2-3小时,滨江东路与东齐路交叉口西南400米,,,
丹东,九水峡漂流,风景名胜,全年,4.3,免费,2-3小时,虎山镇长岗子村2组,,,
丹东,岚山宜景园,风景名胜,全年,3.8,免费,2-3小时,马家店镇马荒线南300米,,,
丹东,凤凰山-西山景区,风景名胜,全年,3.9,免费,2-3小时,市区东南3公里处中国凤凰山国家级风景名胜区内,,,
丹东,雷击枣木博物馆,风景名胜,全年,3.7,免费,2-3小时,江海华盛医院东北侧250米,,,
丹东,沙滩广场,风景名胜,全年,3.9,免费,2-3小时,太阳岛东北侧340米,,,
丹东,山顶烽火台,风景名胜,全年,3.5,免费,2-3小时,虎山长城(东南角),,,
丹东,葫芦园,风景名胜,全年,3.8,免费,2-3小时,双山西小学北(丹大高速公路北),,,
丹东,昭林玄工坊,风景名胜,全年,3.5,免费,2-3小时,解放街218号,,,
丹东,锦江山公园-回归阁,风景名胜,全年,3.5,免费,2-3小时,山上街93号锦江山公园,,,
丹东,海洋红风景区,风景名胜,全年,4.3,免费,2-3小时,菩萨庙镇张砺线,,,
丹东,凤城苏华苑广场,风景名胜,全年,4.1,免费,2-3小时,凤山路,,,
丹东,文化园,风景名胜,全年,3.1,免费,2-3小时,山上街93号,,,
丹东,溥仪安东巡狩纪念碑,风景名胜,全年,3.5,免费,2-3小时,爱民街103号,,,
丹东,丹东护生园,风景名胜,全年,3.4,免费,2-3小时,九连城镇下尖村套里一队,,,
丹东,虎山长城-千米栈道,风景名胜,全年,3.5,免费,2-3小时,319省道与滨海公路交叉口东南虎山长城内(东南角),,,
丹东,向日葵花海,风景名胜,全年,3.5,免费,2-3小时,滨海公路太阳岛旅游度假区内,,,
丹东,基石广场,风景名胜,全年,3.3,免费,2-3小时,山上街7号抗美援朝纪念馆(西南角),,,
丹东,太平湾平湖风景区,风景名胜,全年,4.1,免费,2-3小时,太平湾镇,,,
丹东,人石谷,风景名胜,全年,3.7,免费,2-3小时,[],,,
丹东,玉清内相府,风景名胜,全年,3.9,免费,2-3小时,[],,,
丹东,铁路抗美援朝博物馆,风景名胜,全年,0.0,免费,2-3小时,长甸镇上河口铁路景区X624,,,
丹东,生命之援雕塑,风景名胜,全年,3.4,免费,2-3小时,志愿军公园东侧100米,,,
丹东,凤城基督教堂,风景名胜,全年,4.1,免费,2-3小时,凤凰大街21号,,,
丹东,安东新闻社旧址,风景名胜,全年,3.4,免费,2-3小时,七经街15号,,,
丹东,佛爷庙,风景名胜,全年,3.3,免费,2-3小时,大顶子药房东北侧50米,,,
丹东,老牛背,风景名胜,全年,4.0,免费,2-3小时,市区东南3公里处中国凤凰山国家级风景名胜区西山景区内,,,
丹东,响水寺,风景名胜,全年,4.0,免费,2-3小时,[],,,
丹东,桃源桥,风景名胜,全年,3.5,免费,2-3小时,山上街辅路与桃铁路交叉口东60米,,,
丹东,国防教育园,风景名胜,全年,3.7,免费,2-3小时,山上街7号抗美援朝纪念馆内(西侧),,,
丹东,双龙山自然风景区,风景名胜,全年,4.0,免费,2-3小时,古楼子乡大古岭村7组,,,
丹东,花园河休闲走廊,风景名胜,全年,3.3,免费,2-3小时,花园路辅路与锦山大街交叉口北20米,,,
丹东,杜鹃园,风景名胜,全年,3.5,免费,2-3小时,滨江中路鸭绿江风景名胜区,,,
