城市,景点名称,类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度,电话
大连,黑石礁公园,风景名胜,全年,4.8,免费,2-3小时,黑石礁街52号大连海洋大学附近,,,
大连,港东五街打卡点,风景名胜,全年,4.7,免费,2-3小时,华乐街与长江东路交叉口西南180米,,,
大连,思想公园,风景名胜,全年,4.2,免费,2-3小时,中山路427-a-2(富国街地铁站D口步行120米),,,
大连,滨海路西段木栈道,风景名胜,全年,4.6,免费,2-3小时,白山路街道城堡麓园南侧200米,,,
大连,北海公园,风景名胜,全年,4.2,免费,2-3小时,先进街34号,,,
大连,棒棰岛风景区,风景名胜,全年,4.7,免费,2-3小时,迎宾路1号(棒棰岛国宾馆景区),,,
大连,海军广场,风景名胜,全年,4.4,免费,2-3小时,春德街,,,
大连,亲海栈道,风景名胜,全年,4.8,免费,2-3小时,深蓝大连潜水游泳俱乐部东侧220米,,,
大连,希望广场,风景名胜,全年,4.1,免费,2-3小时,中山路与高明街交汇处东100米,,,
大连,数码广场,风景名胜,全年,4.4,免费,2-3小时,[],,,
大连,中山公园-华宫,风景名胜,全年,4.2,免费,2-3小时,联合路62号中山公园,,,
大连,天主教堂,风景名胜,全年,4.2,免费,2-3小时,西安街31号,,,
大连,小付家庄海滩,风景名胜,全年,4.6,免费,2-3小时,滨海中路傅家庄公园,,,
大连,富国公园-观景台,风景名胜,全年,4.3,免费,2-3小时,星辰街与星河路交叉口西南220米,,,
大连,海纳百川大连国际雕塑公园,风景名胜,全年,4.7,免费,2-3小时,清水街与凌滨路交叉口,,,
大连,银沙滩浴场,风景名胜,全年,4.6,免费,2-3小时,八一路街道滨海西路76号,,,
大连,英雄纪念公园,风景名胜,全年,4.3,免费,2-3小时,纪念街96号,,,
大连,白云鹿鸣,风景名胜,全年,4.3,免费,2-3小时,七莲银珠水系西侧,,,
大连,金家街公园,风景名胜,全年,4.3,免费,2-3小时,金家街17-6号,,,
大连,莲花山公园,风景名胜,全年,4.2,免费,2-3小时,白云街道威华街134号,,,
大连,七贤岭森林公园,风景名胜,全年,4.7,免费,2-3小时,七贤路,,,
大连,横山寺,风景名胜,全年,4.7,免费,2-3小时,龙王塘街道祥坛路1号,,,
大连,安娜及刘长春居所,风景名胜,全年,4.3,免费,2-3小时,高尔基路195号,,,
大连,大连横山公园,风景名胜,全年,4.5,免费,2-3小时,祥坛路1号,,,
大连,大连中山广场近代建筑群,风景名胜,全年,4.3,免费,2-3小时,解放街与白玉街交叉口西北80米,,,
大连,华乐广场,风景名胜,全年,4.3,免费,2-3小时,华乐街105-1号,,,
大连,大连西郊国家森林公园,风景名胜,全年,4.7,免费,2-3小时,红旗西路与张前线交汇处,,,
大连,大连观山汤泉,风景名胜,全年,4.5,免费,2-3小时,彩云园6号,,,
大连,仰望公园,风景名胜,全年,4.4,免费,2-3小时,西北路,,,
大连,鼎山公园,风景名胜,全年,4.3,免费,2-3小时,周山街鼎山公园,,,
大连,大连市奥林匹克广场,风景名胜,全年,4.1,免费,2-3小时,中山路9号(人民广场地铁站出入口步行220米),,,
大连,甘井子公园,风景名胜,全年,4.2,免费,2-3小时,新甘井子路14号,,,
大连,大连市基督教玉光街礼拜堂,风景名胜,全年,4.1,免费,2-3小时,玉光街2号,,,
大连,儿童公园-明泽湖,风景名胜,全年,4.2,免费,2-3小时,哈尔滨街1-88号(南山路129-225号)儿童公园,,,
大连,蟹子湾公园,风景名胜,全年,4.6,免费,2-3小时,海燕街7号,,,
大连,炮台山遗址,风景名胜,全年,4.2,免费,2-3小时,东港印象小区西侧炮台山上,,,
大连,学苑广场,风景名胜,全年,4.2,免费,2-3小时,杨树街2号(学苑广场地铁站C口步行110米),,,
大连,大连中华工学会旧址纪念馆,风景名胜,全年,4.1,免费,2-3小时,黄河路658号(西安路地铁站A口步行260米),,,
大连,秀月湾,风景名胜,全年,4.4,免费,2-3小时,亲海栈道东南侧100米,,,
大连,星海荧光海最佳打卡点,风景名胜,全年,4.3,免费,2-3小时,星海广场c2区,,,
大连,泊霞湾公园,风景名胜,全年,4.7,免费,2-3小时,革镇堡街道羊圈子村,,,
大连,晨曦沙滩,风景名胜,全年,4.7,免费,2-3小时,迎宾路1号棒棰岛风景区,,,
大连,星海大桥与星海栈桥观景点,风景名胜,全年,4.3,免费,2-3小时,中山路634号星海公园(西南角),,,
大连,前关城市中央湿地公园,风景名胜,全年,4.6,免费,2-3小时,关厢路,,,
大连,童牛岭风景区,风景名胜,全年,4.7,免费,2-3小时,梧桐街8号,,,
大连,小平岛广场,风景名胜,全年,4.4,免费,2-3小时,小平岛路210号,,,
大连,安山寺,风景名胜,全年,4.5,免费,2-3小时,大连革镇堡镇鞍子山村,,,
大连,石槽老人与海观海平台,风景名胜,全年,4.4,免费,2-3小时,山日民宿(老虎滩海洋公园3号店)东南侧200米,,,
大连,天津街广场公园,风景名胜,全年,4.1,免费,2-3小时,友好路与天津街交叉口东南60米,,,
大连,基督教大连丰收堂,风景名胜,全年,4.2,免费,2-3小时,丰收路258号,,,
大连,贡多拉乘船,风景名胜,全年,4.3,免费,2-3小时,港浦路与港东街交叉口东180米,,,
大连,星海广场,风景名胜,全年,4.9,免费,2-3小时,中山路572号(西南路口),,,
大连,莲花山观景台,风景名胜,全年,4.8,免费,2-3小时,迎春路60号森林动物园西山健身公园内,,,
大连,三八广场,风景名胜,全年,4.5,免费,2-3小时,五五路49号A,,,
大连,马栏广场,风景名胜,全年,4.7,免费,2-3小时,红旗街道红旗东路7号(马栏广场地铁站B口步行50米),,,
大连,付家庄公园,风景名胜,全年,4.8,免费,2-3小时,滨海西路53号,,,
大连,梭鱼湾滨海体育公园,风景名胜,全年,4.7,免费,2-3小时,钻石海湾北岸(东北路鹏辉道口东300米),,,
大连,二七广场,风景名胜,全年,4.4,免费,2-3小时,太阳街41号,,,
大连,大连观光塔(暂停开放),风景名胜,全年,4.3,免费,2-3小时,绿山巷99号,,,
大连,海之韵公园,风景名胜,全年,4.7,免费,2-3小时,滨海北路1号,,,
大连,梭鱼湾公园,风景名胜,全年,4.5,免费,2-3小时,周水子街道东海街与东海路交叉口西南50米,,,
大连,大连百年纪念城雕,风景名胜,全年,4.7,免费,2-3小时,星海湾广场南端,,,
大连,喷泉广场(暂停开放),风景名胜,全年,4.5,免费,2-3小时,星海广场,,,
大连,燕窝岭景区,风景名胜,全年,4.5,免费,2-3小时,桃源街道滨海路中段东部101号(近北大桥),,,
大连,老码头景区(暂停开放),风景名胜,全年,4.5,免费,2-3小时,港湾街1号中的四五泊区控制间,,,
大连,广播电视塔,风景名胜,全年,4.2,免费,2-3小时,绿山巷99号大连观光塔(东北角),,,
大连,清真寺,风景名胜,全年,4.1,免费,2-3小时,北京街98-104号,,,
大连,大连森林动物园摩天轮,风景名胜,全年,4.7,免费,2-3小时,滨海西路79号森林动物园南门,,,
大连,莲花山寺(暂停开放),风景名胜,全年,4.2,免费,2-3小时,迎春路60号,,,
大连,明珠公园,风景名胜,全年,4.4,免费,2-3小时,哲林街与虹韵路交叉口,,,
大连,海之韵公园旭日广场,风景名胜,全年,4.6,免费,2-3小时,海军广场街道滨海北路1号海之韵公园内(东侧),,,
大连,西尖山公园,风景名胜,全年,4.1,免费,2-3小时,弘基·书香园南区附近,,,
大连,欣乐公园,风景名胜,全年,4.2,免费,2-3小时,泡崖大街,,,
大连,大连棠梨乐游谷,风景名胜,全年,4.4,免费,2-3小时,红旗街道红旗西路七葫芦沟内,,,
大连,白云雁水峰景台,风景名胜,全年,4.0,免费,2-3小时,森林运动园西山揽车健身公园内,,,
大连,圣亚极地世界,风景名胜,全年,4.3,免费,2-3小时,中山路608-6-8号大连圣亚海洋世界(东北角),,,
大连,枣园,风景名胜,全年,4.2,免费,2-3小时,天河路与华东路交汇处,,,
大连,大连海之韵公园-观景台,风景名胜,全年,4.2,免费,2-3小时,滨海北路1号大连海之韵公园,,,
大连,大连金龙寺国家森林公园,风景名胜,全年,4.5,免费,2-3小时,营升路,,,
大连,七星广场,风景名胜,全年,4.3,免费,2-3小时,甘井子街道山中街石化公司,,,
大连,澐璟国际社区公园,风景名胜,全年,4.3,免费,2-3小时,礼水街8-5号,,,
大连,金沙坪景区,风景名胜,全年,4.3,免费,2-3小时,社会主义学院西侧170米,,,
大连,海之韵公园-海底大峡谷,风景名胜,全年,4.4,免费,2-3小时,滨海北路(海之韵地铁站B口步行450米),,,
大连,环卫公园,风景名胜,全年,4.1,免费,2-3小时,莲花山路53-1号,,,
大连,大连森林动物园野生放养园,风景名胜,全年,4.1,免费,2-3小时,南石道街迎春路60号大连森林动物园内(南侧),,,
大连,景山近邻公园,风景名胜,全年,3.9,免费,2-3小时,高洁巷24号,,,
大连,鸟语林,风景名胜,全年,4.4,免费,2-3小时,桃源街道滨海中路9号大连老虎滩海洋公园内(南侧),,,
大连,富民公园,风景名胜,全年,4.0,免费,2-3小时,马栏街道富民路,,,
大连,天空之湖,风景名胜,全年,4.3,免费,2-3小时,[],,,
大连,南山健身公园,风景名胜,全年,3.9,免费,2-3小时,五五路,,,
大连,椒金山山体公园,风景名胜,全年,4.1,免费,2-3小时,东北路,,,
大连,红星海滨海公园,风景名胜,全年,4.4,免费,2-3小时,红星海振鹏南路与滨海公路交汇处进入山体公园西行60米,,,
大连,大连西郊国家森林公园-朝阳古寺,风景名胜,全年,4.3,免费,2-3小时,柳树南街,,,
大连,碧海山庄公园,风景名胜,全年,4.4,免费,2-3小时,大连湾街道,,,
大连,永兴寺,风景名胜,全年,4.4,免费,2-3小时,营城子街道营城子村,,,
大连,东方水城·圣马可广场,风景名胜,全年,4.3,免费,2-3小时,港浦路56-1号海昌·东方水城内(西侧),,,
大连,大黑山景区,风景名胜,全年,4.7,免费,2-3小时,凤祥路,,,
大连,香西游园,风景名胜,全年,4.2,免费,2-3小时,香西路157-1-5号,,,
大连,大连西郊国家森林公园-棠梨湖公园,风景名胜,全年,4.3,免费,2-3小时,红旗街道大连西郊国家森林公园内(北侧),,,
大连,大连西郊国家森林公园-西山湖公园,风景名胜,全年,4.3,免费,2-3小时,大连西郊国家森林公园(东北角),,,
大连,火炬体育公园,风景名胜,全年,4.2,免费,2-3小时,凌水街道高能街46号附近,,,
大连,马栏河运动公园,风景名胜,全年,4.0,免费,2-3小时,星海湾街道连华街77号附近,,,
大连,龙王塘,风景名胜,全年,4.3,免费,2-3小时,龙王塘街道大连市高新园区,,,
大连,富国公园最高观景台,风景名胜,全年,4.0,免费,2-3小时,星海湾街道星海街173号富国公园(东北角),,,
大连,黑石礁广场,风景名胜,全年,4.2,免费,2-3小时,黑石礁街电子学校及下屯小区,,,
大连,漫游星海,风景名胜,全年,4.1,免费,2-3小时,大连贝壳博物馆西南侧160米,,,
大连,夏家河子海滨景区,风景名胜,全年,4.4,免费,2-3小时,G15(夏家河大桥),,,
大连,么么动物园,风景名胜,全年,3.9,免费,2-3小时,百年港湾奥特莱斯A5座3层,,,
大连,滨海公园,风景名胜,全年,4.5,免费,2-3小时,滨海公园(滨海大道南),,,
大连,大连英歌石植物园(暂停开放),风景名胜,全年,4.6,免费,2-3小时,高新园区旅顺中路南侧山谷里(过鞍子岭隧道3公里),,,
大连,南山大庙,风景名胜,全年,4.0,免费,2-3小时,昆明街道昆明街道麒麟西巷一号,,,
大连,新有公园,风景名胜,全年,4.0,免费,2-3小时,敦煌西街653-2号附近,,,
大连,大连西城生态旅游度假区,风景名胜,全年,3.9,免费,2-3小时,王家店水库附近,,,
大连,大连森林动物园广场,风景名胜,全年,4.2,免费,2-3小时,南石道街迎春路60号大连森林动物园内(南侧),,,
大连,新新广场,风景名胜,全年,4.2,免费,2-3小时,软件园路104-128号,,,
大连,小平岛滨海栈道,风景名胜,全年,4.3,免费,2-3小时,海边搅拌站东侧200米,,,
大连,关东都督府邮便电信局旧址,风景名胜,全年,4.1,免费,2-3小时,中山广场10号(中山广场地铁站D1口步行80米),,,
大连,彩虹灯塔,风景名胜,全年,4.5,免费,2-3小时,百航山庄,,,
大连,圣象天门沙滩,风景名胜,全年,4.3,免费,2-3小时,海之韵公园旭日广场南侧160米,,,
大连,大连森林动物园-熊猫馆,风景名胜,全年,4.1,免费,2-3小时,大连森林动物园野生放养园,,,
大连,泽龙湖公园,风景名胜,全年,4.1,免费,2-3小时,松江路附近,,,
大连,大顶山生态公园,风景名胜,全年,4.0,免费,2-3小时,[],,,
大连,海之韵公园-观景台,风景名胜,全年,4.2,免费,2-3小时,滨海北路1号海之韵公园内(东侧),,,
大连,大连湾三角地,风景名胜,全年,4.2,免费,2-3小时,大连湾镇大连湾街,,,
大连,七贤岭海滩,风景名胜,全年,4.4,免费,2-3小时,七贤岭森林公园(西南角),,,
大连,达里尼市政厅旧址(暂停开放),风景名胜,全年,4.2,免费,2-3小时,烟台街1号,,,
大连,大连开发区文化广场,风景名胜,全年,4.1,免费,2-3小时,金马路286号,,,
大连,富民公园-石门山公园,风景名胜,全年,3.9,免费,2-3小时,马栏街道富民路富民公园,,,
大连,西尖山观景台,风景名胜,全年,4.1,免费,2-3小时,西尖山公园,,,
大连,欣荣广场,风景名胜,全年,4.0,免费,2-3小时,欣荣路与宏欣街交汇处,,,
大连,碧海观,风景名胜,全年,4.3,免费,2-3小时,大连湾街道碧海山庄东面,,,
大连,海贝广场,风景名胜,全年,4.5,免费,2-3小时,金普新区开发区海滨路(5路红星海),,,
大连,五彩城广场,风景名胜,全年,4.3,免费,2-3小时,开发区辽河西路88号(开发区地铁站B口步行260米),,,
大连,妈祖庙,风景名胜,全年,4.4,免费,2-3小时,大连湾街道大连湾街道拉树房村,,,
大连,九匹马广场,风景名胜,全年,4.3,免费,2-3小时,欣荣路与宏欣街交叉口北20米,,,
大连,孤独的树景区,风景名胜,全年,4.2,免费,2-3小时,[],,,
大连,青岛啤酒交易所,风景名胜,全年,4.2,免费,2-3小时,星海广场与游艇路交叉口东南360米,,,
大连,红叶广场,风景名胜,全年,4.0,免费,2-3小时,桂林街道山林街枫林苑,,,
大连,燕窝岭海滩,风景名胜,全年,4.2,免费,2-3小时,桃源街道滨海路中段东部101号燕窝岭景区,,,
大连,大连卧佛寺,风景名胜,全年,4.2,免费,2-3小时,辛相路,,,
大连,银沙滩观景台,风景名胜,全年,4.1,免费,2-3小时,滨海西路81号猫在海边咖啡店大院内,,,
大连,傅家庄公共海滩,风景名胜,全年,4.2,免费,2-3小时,滨海路53号海滨风景区中部傅家庄公园内,,,
大连,炮台山公园,风景名胜,全年,4.3,免费,2-3小时,哈尔滨路,,,
大连,香炉礁社区广场,风景名胜,全年,4.0,免费,2-3小时,香川街29号(香炉礁地铁站A口步行390米),,,
大连,十八盘,风景名胜,全年,4.1,免费,2-3小时,滨海北路1号海之韵公园(东北角),,,
大连,迎宾园,风景名胜,全年,4.0,免费,2-3小时,迎宾路5号11-3-102附近,,,
大连,文苑广场,风景名胜,全年,3.8,免费,2-3小时,长春路208号,,,
大连,大连湾体育公园,风景名胜,全年,4.2,免费,2-3小时,艺山街与德艺街交叉口西北320米,,,
大连,201路百年文旅专列,风景名胜,全年,4.1,免费,2-3小时,民主广场与长江路交叉口西40米,,,
大连,富民广场,风景名胜,全年,4.1,免费,2-3小时,富民路182号,,,
大连,大连森林动物园-怡心园,风景名胜,全年,4.2,免费,2-3小时,南石道街迎春路60号大连森林动物园,,,
大连,滨海怪坡,风景名胜,全年,4.1,免费,2-3小时,滨海北路海之韵公园,,,
大连,金普新区体育公园,风景名胜,全年,4.3,免费,2-3小时,马桥子街道抚顺街50号蓝海高尔夫俱乐部西侧,,,
大连,象鼻山,风景名胜,全年,4.3,免费,2-3小时,梦海西园东南侧约150米,,,
大连,春柳公园B区,风景名胜,全年,4.2,免费,2-3小时,西南路辅路与珍珠巷交叉口西280米,,,
大连,珊瑚馆,风景名胜,全年,4.1,免费,2-3小时,桃源街道滨海中路9号(近解放路)大连老虎滩海洋公园内(西南角),,,
大连,沙河口区兴工街基督教礼拜堂,风景名胜,全年,3.8,免费,2-3小时,西安路大连福佳爱琴海购物公园,,,
大连,磨盘山公园,风景名胜,全年,4.1,免费,2-3小时,凌水街道大连高新区哈佛映像,,,
大连,劳模公园,风景名胜,全年,4.1,免费,2-3小时,锦绣路74号附近,,,
大连,满化码头旧址,风景名胜,全年,4.1,免费,2-3小时,梭鱼湾工程项目部东北侧110米,,,
大连,老年活动健身广场,风景名胜,全年,3.7,免费,2-3小时,华北路春柳游园(大连市第三中学附近),,,
大连,祈福钟,风景名胜,全年,4.0,免费,2-3小时,解放路5号劳动公园台地园,,,
大连,岚山公园,风景名胜,全年,4.1,免费,2-3小时,大连西郊国家森林公园-棠梨湖公园,,,
大连,凌水湾公园,风景名胜,全年,4.2,免费,2-3小时,国家海洋环境检测中心旁,,,
大连,燕窝岭景区-滨海中路观景台,风景名胜,全年,4.1,免费,2-3小时,桃源街道滨海路中段东部101号燕窝岭景区内(西侧),,,
大连,十里岗公园,风景名胜,全年,4.2,免费,2-3小时,金普新区马桥子街道铁山西路17-1号,,,
大连,大连老虎滩海洋公园-虎雕广场,风景名胜,全年,4.1,免费,2-3小时,滨海中路9号大连老虎滩海洋公园(东南角),,,
大连,贡多拉船站,风景名胜,全年,4.3,免费,2-3小时,港浦路20号海昌·东方水城二期,,,
大连,棒棰岛风景区-棒棰岛宾馆望海亭,风景名胜,全年,4.2,免费,2-3小时,老虎滩街道迎宾路1号棒棰岛宾馆内,,,
大连,燕窝岭景区-秀月园,风景名胜,全年,4.2,免费,2-3小时,桃源街道滨海路中段东部101号燕窝岭景区内(西侧),,,
大连,中央生活公园,风景名胜,全年,4.1,免费,2-3小时,玉浓街华润二十四城内,,,
大连,爱墙广场,风景名胜,全年,4.2,免费,2-3小时,港浦路120号,,,
